"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"LAN199204060",3,0,"candj001",1,9,1,"martr002",1,291992LAN.EVN.regular.sub.csv",2

"LAN199204060",5,1,"javis001",1,9,11,"candj001",1,461992LAN.EVN.regular.sub.csv",3

"LAN199204060",6,0,"crewt001",1,9,1,"javis001",11,471992LAN.EVN.regular.sub.csv",4

"LAN199204060",6,0,"gottj001",1,9,1,"crewt001",1,551992LAN.EVN.regular.sub.csv",5

"LAN199204060",8,0,"pattj001",0,6,12,"thomr003",4,691992LAN.EVN.regular.sub.csv",6

"LAN199204060",8,1,"pattj001",0,6,4,"pattj001",12,711992LAN.EVN.regular.sub.csv",7

"LAN199204060",8,1,"hansd001",1,9,11,"gottj001",1,731992LAN.EVN.regular.sub.csv",8

"LAN199204060",8,1,"beckr001",0,8,1,"manwk001",2,761992LAN.EVN.regular.sub.csv",9

"LAN199204060",8,1,"colbc001",0,9,2,"swifb001",1,761992LAN.EVN.regular.sub.csv",10

"LAN199204060",9,0,"wilss001",1,9,1,"hansd001",11,771992LAN.EVN.regular.sub.csv",11

"LAN199204060",9,0,"jamec001",0,2,11,"feldm001",7,791992LAN.EVN.regular.sub.csv",12

"LAN199204060",9,1,"jamec001",0,2,7,"jamec001",11,811992LAN.EVN.regular.sub.csv",13

"LAN199204070",6,1,"hickb001",0,9,1,"downk001",1,461992LAN.EVN.regular.sub.csv",14

"LAN199204070",6,1,"branj001",0,7,1,"clayr001",6,521992LAN.EVN.regular.sub.csv",15

"LAN199204070",6,1,"uribj001",0,9,6,"hickb001",1,521992LAN.EVN.regular.sub.csv",16

"LAN199204070",8,0,"wilss001",1,9,1,"herso001",1,601992LAN.EVN.regular.sub.csv",17

"LAN199204070",8,0,"mcdor001",1,9,1,"wilss001",1,611992LAN.EVN.regular.sub.csv",18

"LAN199204070",8,0,"mcgew001",0,5,11,"snydc001",9,621992LAN.EVN.regular.sub.csv",19

"LAN199204070",8,1,"righd001",0,5,1,"mcgew001",11,631992LAN.EVN.regular.sub.csv",20

"LAN199204070",8,1,"feldm001",0,2,9,"feldm001",7,631992LAN.EVN.regular.sub.csv",21

"LAN199204070",8,1,"leonm001",0,7,7,"branj001",1,631992LAN.EVN.regular.sub.csv",22

"LAN199204070",8,1,"benzt001",1,3,11,"danik001",3,631992LAN.EVN.regular.sub.csv",23

"LAN199204070",8,1,"jackm001",0,5,1,"righd001",1,661992LAN.EVN.regular.sub.csv",24

"LAN199204070",9,0,"benzt001",1,3,3,"benzt001",11,711992LAN.EVN.regular.sub.csv",25

"LAN199204070",9,0,"pattj001",0,9,11,"uribj001",6,741992LAN.EVN.regular.sub.csv",26

"LAN199204160",6,1,"websm001",1,9,11,"grosk001",1,461992LAN.EVN.regular.sub.csv",27

"LAN199204160",7,0,"wilss001",1,9,1,"websm001",11,491992LAN.EVN.regular.sub.csv",28

"LAN199204160",8,0,"huntb001",0,5,11,"breas001",3,571992LAN.EVN.regular.sub.csv",29

"LAN199204160",8,1,"huntb001",0,5,3,"huntb001",11,591992LAN.EVN.regular.sub.csv",30

"LAN199204160",9,0,"crewt001",1,9,1,"wilss001",1,621992LAN.EVN.regular.sub.csv",31

"LAN199204160",9,1,"benzt001",1,9,11,"crewt001",1,671992LAN.EVN.regular.sub.csv",32

"LAN199204170",7,0,"blauj001",0,8,11,"bellr001",6,571992LAN.EVN.regular.sub.csv",33

"LAN199204170",7,0,"willj001",0,9,11,"glavt001",1,581992LAN.EVN.regular.sub.csv",34

"LAN199204170",7,0,"lyons001",0,9,12,"willj001",11,591992LAN.EVN.regular.sub.csv",35

"LAN199204170",7,1,"freem001",0,9,1,"lyons001",12,601992LAN.EVN.regular.sub.csv",36

"LAN199204170",7,1,"blauj001",0,8,6,"blauj001",11,601992LAN.EVN.regular.sub.csv",37

"LAN199204170",7,1,"harrl001",1,2,11,"sharm001",5,601992LAN.EVN.regular.sub.csv",38

"LAN199204170",7,1,"benzt001",1,3,11,"karre001",3,611992LAN.EVN.regular.sub.csv",39

"LAN199204170",7,1,"danik001",1,5,11,"websm001",7,631992LAN.EVN.regular.sub.csv",40

"LAN199204170",7,1,"stanm003",0,9,1,"freem001",1,631992LAN.EVN.regular.sub.csv",41

"LAN199204170",7,1,"javis001",1,5,11,"danik001",11,631992LAN.EVN.regular.sub.csv",42

"LAN199204170",7,1,"berej001",0,9,1,"stanm003",1,641992LAN.EVN.regular.sub.csv",43

"LAN199204170",8,0,"harrl001",1,2,5,"harrl001",11,651992LAN.EVN.regular.sub.csv",44

"LAN199204170",8,0,"benzt001",1,3,3,"benzt001",11,651992LAN.EVN.regular.sub.csv",45

"LAN199204170",8,0,"javis001",1,5,7,"javis001",11,651992LAN.EVN.regular.sub.csv",46

"LAN199204170",8,1,"hansd001",1,9,11,"martr002",1,701992LAN.EVN.regular.sub.csv",47

"LAN199204170",9,0,"gottj001",1,9,1,"hansd001",11,731992LAN.EVN.regular.sub.csv",48

"LAN199204170",9,0,"smitl002",0,5,12,"breas001",3,741992LAN.EVN.regular.sub.csv",49

"LAN199204170",9,0,"mcdor001",1,9,1,"gottj001",1,761992LAN.EVN.regular.sub.csv",50

"LAN199204170",9,0,"berrd002",0,9,11,"berej001",1,771992LAN.EVN.regular.sub.csv",51

"LAN199204170",9,1,"penaa001",0,9,1,"berrd002",11,791992LAN.EVN.regular.sub.csv",52

"LAN199204170",9,1,"sandd001",0,1,9,"sandd001",8,791992LAN.EVN.regular.sub.csv",53

"LAN199204170",9,1,"gantr001",0,4,8,"gantr001",7,791992LAN.EVN.regular.sub.csv",54

"LAN199204170",9,1,"smitl002",0,5,7,"smitl002",12,791992LAN.EVN.regular.sub.csv",55

"LAN199204170",9,1,"huntb001",0,6,3,"huntb001",9,791992LAN.EVN.regular.sub.csv",56

"LAN199204180",8,0,"berrd002",0,8,11,"bellr001",6,551992LAN.EVN.regular.sub.csv",57

"LAN199204180",8,0,"willj001",0,9,11,"smolj001",1,561992LAN.EVN.regular.sub.csv",58

"LAN199204180",8,0,"blauj001",0,9,12,"willj001",11,571992LAN.EVN.regular.sub.csv",59

"LAN199204180",8,0,"wilss001",1,9,1,"herso001",1,571992LAN.EVN.regular.sub.csv",60

"LAN199204180",8,0,"mcdor001",1,9,1,"wilss001",1,601992LAN.EVN.regular.sub.csv",61

"LAN199204180",8,1,"stanm003",0,2,1,"lemkm001",4,621992LAN.EVN.regular.sub.csv",62

"LAN199204180",8,1,"lyons001",0,8,4,"berrd002",11,621992LAN.EVN.regular.sub.csv",63

