GAME_ID,EVENT_ID,COMMENT_TX
"BOS194904270",24,"$off the RF pole"
"BOS194905190",0,"ej,millb110,C,berrc103,Called third strike White Sox Coach Bing Miller ejected by HP umpire Charlie Berry sometime in game"
"BOS194905240",74,"$Ted Williams threw his bat high into the air, and Tigers manager Red Rolfe argued with 1B umpire Cal Hubbard that Williams should have been ejected"
"BOS194905260",29,"$Bob Dillinger was the pivot man at 2B due to the infield shift"
"BOS194905260",82,"$he Browns argued the call at 2B"
"BOS194905260",83,"ej,pelle101,P,papaj901,Call at 2B Eddie Pellagrini ejected by 1B umpire Joe Paparella for continuing to argue the call at 2B"
"BOS194905260",84,"ej,pridj101,P,hubbc901,Bench jockeying Jerry Priddy ejected by 3B umpire Cal Hubbard sometime in ninth"
"BOS194906140",6,"sub,keltk101,Ken Keltner,0,6,12 $Ken Keltner ran for Lou Boudreau as a courtesy runner"
"BOS194906140",10,"sub,boudl101,Lou Boudreau,0,6,3"
"BOS194906140",10,"sub,keltk101,Ken Keltner,0,3,5"
"BOS194906220",9,"$Lou Kretlow threw twelve consecutive balls"
"BOS194906220",49,"$Dizzy Trout warmed up on the mound, and then left the game"
"BOS194906290",15,"$the ball caromed off Tommy Byrne's glove and struck 2B"
"BOS194906290",26,"$Yogi Berra suffered a split nail from a foul ball"
"BOS194907102",81,"$game called for darkness"
"BOS194907300",77,"ej,boudl101,M,summb901,Automatic 3B for throwing glove ej,beraj101,P,summb901,Automatic 3B for throwing glove $1B umpire Bill Summers ruled Dale Mitchell threw his glove at the ball and awarded Johnny Pesky a triple; Indians Manager Lou Boudreau ejected by Summers; Johnny Berardino ejected by Summers from the bench"
"BOS194908020",21,"no GDP - apparent overthrow"
"BOS194908020",76,"$Vern Stephens ducked the pitch and it glanced off his bat to 1B"
"BOS194909130",31,"$Johnny Pesky picked off when Hoot Evers snuck in behind him"
"BOS194909140",0,"30 minute rain delay before start of game"
"BOS194909160",16,"$Birdie Tebbetts broke for 2B, drawing a throw from Les Moss; Lou Stringer scored when Jerry Priddy knocked down Moss' throw"
"BOS194909180",26,"ej,phild102,P,papaj901,Balls and strikes ej,onslj101,M,papaj901,Balls and strikes Dave Philley and White Sox Manager Jack Onslow ejected by HP umpire Joe Paparella"
"BOS194909180",57,"ej,soucb101,P,papaj901,Bench jockeying ej,tiptj101,P,papaj901,Bench jockeying Bud Souchock and Joe Tipton ejected by HP umpire Joe Paparella"
