"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"MON198904040","19890404",0,"Tuesday",135,"F","D","PIT","MON","MON02","walkb001","martd001","mcshj901","crawj901","westj901","willc901","","",35154,"G.Fitzgerald","","G.Fitzgerald","","",2,1,70,0,-1,4,1,5,165,9,5,6,10,7,1,0,6,5,"mcgaa001","robij001","","","bondb001",7,"lindj002",4,"vansa001",8,"bonib001",5,"breas001",3,"wilsg001",9,"lavam001",2,"bellj001",6,"walkb001",1,"raint001",7,"martd002",8,"galaa001",3,"brooh001",9,"wallt001",5,"folet001",4,"santn001",2,"owens001",6,"martd001",1,"robij001","mcgaa001","","",,,53,,,,100000220,030000012,32,0,1,1,5,1,0,0,5,2,4,1,0,4,0,2,5,5,0,0,26,14,0,1,0,32,1,1,1,6,1,0,0,4,1,4,1,0,1,0,3,5,5,0,0,27,15,0,4,0,,,,,,,,,,,"Andy McGaffigan","Jeff Robinson","(none)","raint001","Tim Raines","Barry Bonds","Jose Lind","Andy Van Slyke","Bobby Bonilla","Sid Bream","Glenn Wilson","Mike LaValliere","Jay Bell","Bob Walk","Tim Raines","Dave Martinez","A Galarraga","Hubie Brooks","Tim Wallach","Tom Foley","N Santovenia","Spike Owen","Dennis Martinez",,1989MON.EVN.regular.game.csv",2

"MON198904050","19890405",0,"Wednesday",735,"F","N","PIT","MON","MON02","drabd001","johnr005","crawj901","westj901","willc901","mcshj901","","",9137,"MacInnes","","Gillette","","",0,1,0,0,-1,0,0,0,141,9,3,0,3,2,1,3,6,4,"drabd001","johnr005","","","bondb001",7,"lindj002",4,"vansa001",8,"bonib001",5,"wilsg001",9,"breas001",3,"ortij001",2,"bellj001",6,"drabd001",1,"martd002",8,"folet001",4,"brooh001",9,"raint001",7,"galaa001",3,"wallt001",5,"fitzm001",2,"owens001",6,"johnr005",1,"","harrg003","","",,,54,,,,000110010,000000000,28,2,0,0,2,0,1,0,7,0,9,1,1,0,0,1,0,0,0,0,27,7,0,0,0,29,0,0,0,0,0,0,0,2,0,3,0,1,0,0,2,1,1,0,0,27,13,0,0,0,,,,,,,,,,,"Doug Drabek","Randy Johnson","(none)","","(none)","Barry Bonds","Jose Lind","Andy Van Slyke","Bobby Bonilla","Glenn Wilson","Sid Bream","Junior Ortiz","Jay Bell","Doug Drabek","Dave Martinez","Tom Foley","Hubie Brooks","Tim Raines","A Galarraga","Tim Wallach","Mike Fitzgerald","Spike Owen","Randy Johnson",,1989MON.EVN.regular.game.csv",3

"MON198904060","19890406",0,"Thursday",135,"F","D","PIT","MON","MON02","smilj001","perep001","westj901","willc901","mcshj901","crawj901","","",8722,"S Nichols","","S Nichols","","",2,1,0,0,-1,4,1,5,152,9,2,3,4,8,0,0,2,8,"burkt001","smilj001","heskj001","","bondb001",7,"lindj002",4,"vansa001",8,"bonib001",5,"breas001",3,"wilsg001",9,"lavam001",2,"bellj001",6,"smilj001",1,"raint001",7,"nixoo001",8,"galaa001",3,"brooh001",9,"wallt001",5,"garcd001",4,"santn001",2,"owens001",6,"perep001",1,"kippb001","heskj001","","",,,51,,,,000100100,00000003x,31,1,0,1,2,0,0,0,0,0,6,0,0,0,0,4,3,3,0,0,24,8,0,1,0,31,3,0,0,3,0,0,1,3,0,6,0,0,1,0,3,2,2,0,0,27,9,0,0,0,,,,,,,,,,,"Tim Burke","John Smiley","Joe Hesketh","wallt001","Tim Wallach","Barry Bonds","Jose Lind","Andy Van Slyke","Bobby Bonilla","Sid Bream","Glenn Wilson","Mike LaValliere","Jay Bell","John Smiley","Tim Raines","Otis Nixon","A Galarraga","Hubie Brooks","Tim Wallach","Damaso Garcia","N Santovenia","Spike Owen","Pascual Perez",,1989MON.EVN.regular.game.csv",4

"MON198904070","19890407",0,"Friday",740,"F","N","NYN","MON","MON02","darlr001","grosk001","willc901","mcshj901","crawj901","westj901","","",17263,"Percival","","Edelman","","",2,1,50,0,-1,0,0,0,179,9,3,7,7,8,1,2,11,3,"grosk001","darlr001","","","wilsm001",8,"jeffg001",4,"hernk001",3,"strad001",9,"mcrek001",7,"cartg001",2,"johnh001",5,"elstk001",6,"darlr001",1,"nixoo001",8,"folet001",4,"brooh001",9,"raint001",7,"galaa001",3,"wallt001",5,"santn001",2,"owens001",6,"grosk001",1,"leact001","mcgaa001","","",,,51,,,,000100002,03400000x,36,3,0,0,3,0,0,0,5,0,4,3,0,0,0,4,7,7,1,0,24,10,0,1,0,29,0,0,1,6,0,0,2,3,0,8,2,1,1,0,2,2,2,0,0,27,9,0,0,0,,,,,,,,,,,"kevin gross","Ron Darling","(none)","","(none)","Mookie Wilson","Gregg Jefferies","Keith Hernandez","D Strawberry","K McReynolds","Gary Carter","Howard Johnson","Kevin Elster","Ron Darling","Otis Nixon","Tom Foley","Hubie Brooks","Tim Raines","A Galarraga","Tim Wallach","N Santovenia","Spike Owen","kevin gross",,1989MON.EVN.regular.game.csv",5

"MON198904080","19890408",0,"Saturday",135,"F","D","NYN","MON","MON02","coned001","smitb001","mcshj901","crawj901","westj901","willc901","","",23506,"percival","","edelman","","",2,1,50,0,-1,0,0,0,165,9,2,3,4,8,1,2,8,7,"harrg003","coned001","burkt001","","dyksl001",8,"jeffg001",4,"hernk001",3,"strad001",9,"mcrek001",7,"johnh001",5,"lyonb002",2,"elstk001",6,"coned001",1,"raint001",7,"martd002",8,"galaa001",3,"brooh001",9,"wallt001",5,"folet001",4,"santn001",2,"owens001",6,"smitb001",1,"mcdor001","burkt001","","",,,51,,,,000000101,00001011x,29,2,0,0,2,1,2,0,5,0,5,1,0,0,0,3,3,3,3,0,24,5,0,1,0,29,1,0,0,3,0,2,0,3,1,7,0,0,1,0,4,1,1,0,0,27,8,0,0,0,,,,,,,,,,,"Gene Harris","David Cone","Tim Burke","owens001","Spike Owen","Lenny Dykstra","Gregg Jefferies","Keith Hernandez","D Strawberry","K McReynolds","Howard Johnson","Barry Lyons","Kevin Elster","David Cone","Tim Raines","Dave Martinez","A Galarraga","Hubie Brooks","Tim Wallach","Tom Foley","N Santovenia","Spike Owen","Bryn Smith",,1989MON.EVN.regular.game.csv",6

"MON198904090","19890409",0,"Sunday",135,"F","D","NYN","MON","MON02","goodd001","martd001","crawj901","westj901","willc901","mcshj901","","",23662,"Percival","","Hester","","",2,1,0,0,1,4,1,5,160,9,2,1,10,3,1,2,8,2,"goodd001","mcgaa001","myerr001","","wilsm001",8,"jeffg001",4,"hernk001",3,"strad001",9,"mcrek001",7,"cartg001",2,"johnh001",5,"elstk001",6,"goodd001",1,"raint001",7,"martd002",8,"aldrm001",3,"brooh001",9,"wallt001",5,"folet001",4,"santn001",2,"owens001",6,"martd001",1,"myerr001","mcgaa001","","",,,54,,,,000010001,000000100,35,5,1,0,2,1,0,0,1,0,5,1,1,0,0,2,1,1,0,0,27,9,0,0,0,29,0,0,1,1,0,0,0,1,0,10,0,2,0,0,2,2,2,0,1,27,8,0,0,0,,,,,,,,,,,"Dwight Gooden","Andy McGaffigan","Randy Myers","elstk001","Kevin Elster","Mookie Wilson","Gregg Jefferies","Keith Hernandez","D Strawberry","K McReynolds","Gary Carter","Howard Johnson","Kevin Elster","Dwight Gooden","Tim Raines","Dave Martinez","Mike Aldrete","Hubie Brooks","Tim Wallach","Tom Foley","N Santovenia","Spike Owen","Dennis Martinez",,1989MON.EVN.regular.game.csv",7

"MON198904170","19890417",0,"Monday",730,"F","N","CHN","MON","MON02","maddg002","grosk001","davig901","grege901","kiblj901","quicj901","","",8847,"Feinberg","","Gillette","","",2,1,0,0,-1,0,0,0,162,9,1,2,10,5,0,0,10,4,"grosk001","maddg002","burkt001","","waltj001",8,"websm001",7,"sandr001",4,"dawsa001",9,"gracm001",3,"law-v001",5,"dunss001",6,"giraj001",2,"maddg002",1,"raint001",7,"folet001",4,"galaa001",3,"brooh001",9,"wallt001",5,"martd002",8,"santn001",2,"owens001",6,"grosk001",1,"picoj001","burkt001","","",,,51,,,,000000100,00000200x,34,0,0,0,1,1,0,1,2,0,8,1,2,0,0,3,2,2,0,0,24,10,0,0,0,28,1,0,1,2,0,0,0,2,1,4,0,1,0,0,3,1,1,1,1,27,9,0,1,0,,,,,,,,,,,"Kevin Gross","Greg Maddux","Tim Burke","galaa001","A Galarraga","Jerome Walton","Mitch Webster","Ryne Sandberg","Andre Dawson","Mark Grace","Vance Law","Shawon Dunston","Joe Girardi","Greg Maddux","Tim Raines","Tom Foley","A Galarraga","Hubie Brooks","Tim Wallach","Dave Martinez","N Santovenia","Spike Owen","Kevin Gross",,1989MON.EVN.regular.game.csv",8

"MON198904180","19890418",0,"Tuesday",630,"F","N","CHN","MON","MON02","kilgp001","smitb001","grege901","kiblj901","quicj901","davig901","","",11913,"Sklansky","","Hester","","",2,1,0,0,-1,0,0,4,156,9,2,11,7,14,1,1,6,6,"smitb001","kilgp001","","","waltj001",8,"websm001",9,"sandr001",4,"gracm001",3,"varsg001",7,"law-v001",5,"dunss001",6,"giraj001",2,"kilgp001",1,"raint001",7,"nixoo001",8,"galaa001",3,"brooh001",9,"wallt001",5,"garcd001",4,"santn001",2,"owens001",6,"smitb001",1,"wilss001","harrg003","","",,,51,,,,002000000,60001004x,34,4,0,0,2,0,0,0,1,0,4,1,0,1,0,4,11,11,0,0,24,7,0,1,0,36,4,1,0,10,0,0,0,5,1,2,1,1,1,0,2,2,2,0,0,27,11,0,1,0,,,,,,,,,,,"Bryn Smith","Paul Kilgus","(none)","brooh001","Hubie Brooks","Jerome Walton","Mitch Webster","Ryne Sandberg","Mark Grace","Gary Varsho","Vance Law","Shawon Dunston","Joe Girardi","Paul Kilgus","Tim Raines","Otis Nixon","A Galarraga","Hubie Brooks","Tim Wallach","Damaso Garcia","N Santovenia","Spike Owen","Bryn Smith",,1989MON.EVN.regular.game.csv",9

