"SFN201104110",39,"$Dodgers SS Rafael Furcal broke his thumb sliding head first into 3B"FILENAME_TX","LINE_NUMBER_CT"

"SFN201104240",3,"$fan interference"2011SFN.EVN.regular.comment.csv",2

"SFN201105210",56,"Athletics third baseman Kevin Kouzmanoff left the game due to an injured groin"2011SFN.EVN.regular.comment.csv",3

"SFN201105250",34,"Giants shortstop Mike Fontenot left the game due to an injured groin"2011SFN.EVN.regular.comment.csv",4

"SFN201105250",77,"Marlins shortstop Hanley Ramirez left the game due to an injured foot"2011SFN.EVN.regular.comment.csv",5

"SFN201105250",106,"$Scott Cousins ran into Giants catcher Buster Posey, who did not catch the ball; Posey left due to a broken bone in his left leg as well as torn ligaments"2011SFN.EVN.regular.comment.csv",6

"SFN201106060",25,"$Miguel Tejada fouled off the third pitch; the ball glanced off the mask of catcher Ivan Rodriguez and struck HP umpire Gerry Davis on the right forearm, opening a deep cut"2011SFN.EVN.regular.comment.csv",7

"SFN201106060",27,"$HP umpire Gerry Davis was treated by the Giants trainer, causing a five-minute delay; his right forearm swelled up where the ball hit him"2011SFN.EVN.regular.comment.csv",8

"SFN201106060",40,"umpchange,5,umphome,ticht901 umpchange,5,ump2b,(None) $HP umpire Gerry Davis was removed from the game by the Giants trainer"2011SFN.EVN.regular.comment.csv",9

"SFN201106110",52,"fan interference"2011SFN.EVN.regular.comment.csv",10

"SFN201106210",8,"$the eighth consecutive hit to start the game for the Twins to tie the major league record"2011SFN.EVN.regular.comment.csv",11

"SFN201106220",43,"$Alexi Casilla hit the third pitch down the LF line; Cody Ross ran to the stands and reached in to catch the ball; however, a fan with a glove caught the ball thus preventing Ross from making a routine catch; Ross fell into the seats, knocking down the fan"2011SFN.EVN.regular.comment.csv",12

"SFN201106250",50,"$Nate Schierholtz tripped on his way to 3B on a sure triple"2011SFN.EVN.regular.comment.csv",13

"SFN201106250",55,"$pitcher Tony Sipp flinched while on the pitcher's plate; the balk was called by HP umpire Bob Davidson and scored the only run of the game"2011SFN.EVN.regular.comment.csv",14

"SFN201106260",7,"$Grady Sizemore bunted the second pitch foul; the ball struck the mask of HP umpire Hunter Wendelstedt, who remained in the game"2011SFN.EVN.regular.comment.csv",15

"SFN201106260",11,"umpchange,2,umphome,laynj901 umpchange,2,ump2b,(None) $a Giants trainer talked with HP umpire Hunter Wendelstedt between innings and the latter left the game because of the ball which struck his mask; Jerry Layne moved from 2B to HP"2011SFN.EVN.regular.comment.csv",16

"SFN201106260",54,"Giants third baseman Pablo Sandoval left the game due to an injured leg"2011SFN.EVN.regular.comment.csv",17

"SFN201107040",54,"Giants right fielder Cody Ross left the game due to an injured leg"2011SFN.EVN.regular.comment.csv",18

"SFN201107040",74,"ej,headc001,P,timmt901,Dropped bat at plate after strikeout $Padres third baseman Chase Headley dropped his bat at the plate after striking out; as he walked back to the dugout HP umpire Tim Timmons told him to pick up his bat; when Headley did not do so, Timmons ejected Headley"2011SFN.EVN.regular.comment.csv",19

"SFN201107070",25,"Giants second baseman Bill Hall left the game due to an injured leg"2011SFN.EVN.regular.comment.csv",20

"SFN201107180",18,"Giants shortstop Miguel Tejada left the game due to an injured side"2011SFN.EVN.regular.comment.csv",21

"SFN201107230",24,"ej,wotur001,C,holbs901,Balls and strikes Giants Bench Coach Ron Wotus ejected by HP umpire Sam Holbrook for arguing balls and strikes after the fourth pitch to Rickie Weeks"2011SFN.EVN.regular.comment.csv",22

"SFN201108050",53,"$the Giants were not happy that Jimmy Rollins stole a base with a six run lead"2011SFN.EVN.regular.comment.csv",23

"SFN201108050",55,"ej,ramir003,P,muchm901,Intentional HBP ej,victs001,P,muchm901,Fight after intentional HBP ej,white004,P,muchm901,Fight after intentional HBP $Shane Victorino was hit on the back by the first pitch; he flipped his bat and started walking to the mound; catcher Eli Whiteside ran out and got in front of Victorino as did HP umpire Mike Muchlinski; the runner on 1B, Placido Polanco, ran in and was tackled by Whiteside and the scrum grew from there; Victorino wrestled with and eventually got away from Muchlinski and ran into the middle of the pile looking for pitcher Ramon Ramirez; Ramirez had been ejected immediately by Muchlinski; after the scrum was over, Victorino and Whiteside were also ejected by Muchlinski"2011SFN.EVN.regular.comment.csv",24

"SFN201108060",52,"Phillies third baseman Placido Polanco left the game due to an injured hip"2011SFN.EVN.regular.comment.csv",25

"SFN201108070",66,"$Chase Utley fouled off the 2-1 pitch and lost the grip on his bat; it flew towards the mound, bounced and struck Tim Lincecum on the right knee"2011SFN.EVN.regular.comment.csv",26

"SFN201108280",64,"Astros left fielder Carlos Lee left the game due to an injured ankle"2011SFN.EVN.regular.comment.csv",27

