GAME_ID,EVENT_ID,COMMENT_TX
"MIL200904120",21,"Soriano's 250th career stolen base; became the 19th player with 250 steals and 250 home runs"
"MIL200904120",32,"Cubs center fielder Milton Bradley left the game due to an injured groin"
"MIL200904280",36,"Brewers catcher Mike Rivera left the game due to an injured foot/ankle"
"MIL200905080",22,"Cubs third baseman Aramis Ramirez left the game due to an injured neck/shoulder"
"MIL200905130",54,"replay,6,gloar001,FLO,darlg901,MIL06,F,Y,I,,H $Ross Gload hit a ball into the right field corner; it cleared the 8-foot wall and was ruled a homer by first base umpire Bruce Dreckman; the Brewers complained about the call; crew chief Gary Darling took about two minutes to watch the replay and reversed the call from homer to foul"
"MIL200905130",58,"Brewers shortstop J. Hardy left the game due to an injured head"
"MIL200905260",26,"Ryan Braun was hit on the right wrist"
"MIL200905260",39,"Brewers left fielder Ryan Braun left the game due to an injured wrist"
"MIL200906110",18,"umpchange,3,ump1b,belld901 umpchange,3,ump2b,(None) $1B umpire Jerry Crawford left the game after becoming ill"
"MIL200906120",65,"Debut game for Aaron Poreda"
"MIL200906230",67,"Twins shortstop Nick Punto left the game due to an injured chest"
"MIL200906240",71,"$the relay throw to the plate by Brendan Harris skipped past catcher Joe Mauer; pitcher Nick Blackburn was backing up the play and threw to 3B trying to get Jason Kendall advancing but the throw sailed past Joe Crede"
"MIL200906280",1,"Debut game for Ryan Sadowski"
"MIL200906280",49,"Giants third baseman Pablo Sandoval left the game due to an injured chest"
"MIL200906300",35,"$Mets center fielder Fernando Martinez slipped while chasing the fly ball; the ball landed about two feet away"
"MIL200906300",36,"ej,wartd101,C,wolfj901,Balls and strikes $Mets Pitching Coach Dan Warthen went to the mound to talk with Johan Santana; as Warthen left the field he said something to HP umpire Jim Wolf and was ejected"
"MIL200906300",37,"$the relay throw to the plate by SS Alex Cora bounced away from catcher Omir Santos; pitcher Johan Santana backed up the play and his throw to 3B went into LF"
"MIL200907010",39,"fan interference"
"MIL200907070",21,"ej,sveud001,C,hohnb901,Checked swing ej,randw001,C,hohnb901,Non-swing on check swing Brewers Batting Coach Dale Sveum ejected by HP umpire Bill Hohn for arguing that Yovani Gallardo checked his swing on strike three; on the third pitch to Albert Pujols, HP umpire Bill Hohn asked 1B Bruce Dreckman if Pujols had checked his swing; when Dreckman ruled no swing, the Brewers dugout argued and bench coach Willie Randolph was ejected by Hohn"
"MIL200907270",60,"$Josh Willingham becomes the 13th player and 3rd NL player to hit two grand slams in the same game"
"MIL200907290",31,"replay,3,braur002,MIL,westj901,MIL06,O,Y,I,,H $Ryan Braun's fly to deep CF hit the glove of Nationals centerfielder Nyjer Morgan and then went behind the glove, striking the yellow stripe at the top of the Wall; it was ruled a home run; the umpires huddled and then crew chief Joe West watched the replay and reversed the call to ball in play; West allowed Craig Counsell to score and placed Braun at 3B"
"MIL200907300",0,"$Umpire Joe West's 4000th game in the majors"
"MIL200907300",16,"ej,riggj801,M,westj901,Balls and strikes Nationals Manager Jim Riggleman ejected by HP umpire Joe West"
"MIL200908110",76,"$Line drive off Colome's pitching hand, X-rays show no break"
"MIL200908130",1,"Debut game for Cesar Carrillo"
"MIL200908140",46,"Debut game for Samuel Gervacio"
"MIL200908160",43,"replay,6,pench001,HOU,welkt901,MIL06,F,Y,I,,H $Hunter Pence hit a fly ball down the LF line the was ruled fair and a home run; crew chief Tim Welke looked at the replay and overturned the call to a foul ball"
"MIL200908260",69,"originally E1, changed to single plus E1 two days later"
"MIL200909040",60,"Debut game for Dan Runzler"
"MIL200909060",97,"$the Brewers all greeted Prince Fielder at the plate; he jumped onto the plate and the team all fell down around him"
"MIL200909090",35,"Cardinals left fielder Matt Holliday left the game due to an injured knee"
"MIL200909210",7,"Debut game for Tyler Colvin"
"MIL200909210",60,"Debut game for Josh Butler"
"MIL200904120",21,"Soriano's 250th career stolen base; became the 19th player with 250 steals and 250 home runs"
"MIL200904120",32,"Cubs center fielder Milton Bradley left the game due to an injured groin"
"MIL200904280",36,"Brewers catcher Mike Rivera left the game due to an injured foot/ankle"
"MIL200905080",22,"Cubs third baseman Aramis Ramirez left the game due to an injured neck/shoulder"
"MIL200905130",54,"replay,6,gloar001,FLO,darlg901,MIL06,F,Y,I,,H $Ross Gload hit a ball into the right field corner; it cleared the 8-foot wall and was ruled a homer by first base umpire Bruce Dreckman; the Brewers complained about the call; crew chief Gary Darling took about two minutes to watch the replay and reversed the call from homer to foul"
"MIL200905130",58,"Brewers shortstop J. Hardy left the game due to an injured head"
"MIL200905260",26,"Ryan Braun was hit on the right wrist"
"MIL200905260",39,"Brewers left fielder Ryan Braun left the game due to an injured wrist"
"MIL200906110",18,"umpchange,3,ump1b,belld901 umpchange,3,ump2b,(None) $1B umpire Jerry Crawford left the game after becoming ill"
"MIL200906120",65,"Debut game for Aaron Poreda"
"MIL200906230",67,"Twins shortstop Nick Punto left the game due to an injured chest"
"MIL200906240",71,"$the relay throw to the plate by Brendan Harris skipped past catcher Joe Mauer; pitcher Nick Blackburn was backing up the play and threw to 3B trying to get Jason Kendall advancing but the throw sailed past Joe Crede"
"MIL200906280",1,"Debut game for Ryan Sadowski"
"MIL200906280",49,"Giants third baseman Pablo Sandoval left the game due to an injured chest"
"MIL200906300",35,"$Mets center fielder Fernando Martinez slipped while chasing the fly ball; the ball landed about two feet away"
