"CHN199604030",56,"Debut game for Brooks Kieschnick"FILENAME_TX","LINE_NUMBER_CT"

"CHN199604030",57,"Debut game for Rodney Myers"1996CHN.EVN.regular.comment.csv",2

"CHN199604050",0,"Debut for umpire Bruce Dreckman"1996CHN.EVN.regular.comment.csv",3

"CHN199604180",73,"Debut game for Bill Mueller"1996CHN.EVN.regular.comment.csv",4

"CHN199604180",76,"Debut game for Robin Jennings"1996CHN.EVN.regular.comment.csv",5

"CHN199605050",63,"$Brian McRae called for interference"1996CHN.EVN.regular.comment.csv",6

"CHN199605150",60,"Debut game for Pedro Valdes"1996CHN.EVN.regular.comment.csv",7

"CHN199605160",1,"Debut game for Amaury Telemaco"1996CHN.EVN.regular.comment.csv",8

"CHN199605270",39,"ej,jenkf101,C,vanol901,Balls and strikes Cubs coach Fergie Jenkins ejected by HP umpire Larry Vanover"1996CHN.EVN.regular.comment.csv",9

"CHN199605290",68,"ej,gonzl001,P,laynj901,Balls and strikes Luis Gonzalez ejected by HP umpire Jerry Layne"1996CHN.EVN.regular.comment.csv",10

"CHN199606090",7,"Debut game for Doug Glanville"1996CHN.EVN.regular.comment.csv",11

"CHN199606150",5,"Debut game for Brant Brown"1996CHN.EVN.regular.comment.csv",12

"CHN199607310",48,"ej,dunss001,P,relic901,Call at 1B $Dunston ejected by 1B umpire Reliford for arguing he was safe at 1st"1996CHN.EVN.regular.comment.csv",13

"CHN199608040",72,"ej,bichd001,P,bellw901,Call at 1B Dante Bichette ejected by 1B umpire Wally Bell"1996CHN.EVN.regular.comment.csv",14

"CHN199609010",88,"Debut game for Joe Ayrault"1996CHN.EVN.regular.comment.csv",15

"CHN199609110",64,"$Andy Stankiewicz called for interference"1996CHN.EVN.regular.comment.csv",16

"CHN199609140",4,"ej,fregj101,M,gormb901,Balls and strikes Phillies manager Jim Fregosi ejected by HP umpire Brian Gorman"1996CHN.EVN.regular.comment.csv",17

