"CLE198704100",28,"$Brett Butler hurt after first pitch"FILENAME_TX","LINE_NUMBER_CT"

"CLE198704100",65,"$Julio Franco failed to step on 2B"1987CLE.EVA.regular.comment.csv",2

"CLE198704120",18,"Debut game for Dave Gallagher"1987CLE.EVA.regular.comment.csv",3

"CLE198704210",43,"$the Tribe had meeting on the mound without calling time"1987CLE.EVA.regular.comment.csv",4

"CLE198704240",43,"$Julio Franco out for not retouching 2B on way back to 1B"1987CLE.EVA.regular.comment.csv",5

"CLE198704250",64,"$Rick Dempsey caught off 2B"1987CLE.EVA.regular.comment.csv",6

"CLE198705100",26,"$Danny Tartabull removed due to foot injury"1987CLE.EVA.regular.comment.csv",7

"CLE198705110",40,"19 minute rain delay"1987CLE.EVA.regular.comment.csv",8

"CLE198705110",43,"18 minute rain delay"1987CLE.EVA.regular.comment.csv",9

"CLE198705110",51,"Game called after 31 minute rain delay"1987CLE.EVA.regular.comment.csv",10

"CLE198705200",1,"ej,kellt101,M,roe-r901,Call at 1B Twins manager Tom Kelly ejected by 1B umpire Rocky Roe"1987CLE.EVA.regular.comment.csv",11

"CLE198705210",5,"Debut game for Gene Larkin"1987CLE.EVA.regular.comment.csv",12

"CLE198705290",74,"$checked swing infield roller"1987CLE.EVA.regular.comment.csv",13

"CLE198705300",58,"35 minute rain delay"1987CLE.EVA.regular.comment.csv",14

"CLE198705300",81,"ej,hartc105,C,pales901,Balls and strikes ej,trebt801,M,phild901,Balls and strikes $Brewers manager Trebelhorn and coach Hartenstein ejected by HP umpire Palermo and 3B umpire Phillips, respectively for arguing ball and strikes with Surhoff at bat"1987CLE.EVA.regular.comment.csv",15

"CLE198705310",14,"$B.J. Surhoff dropped popup"1987CLE.EVA.regular.comment.csv",16

"CLE198706180",43,"Mel Hall left game with injury"1987CLE.EVA.regular.comment.csv",17

"CLE198706180",77,"$Dwight Evans charged plate; Marty Barrett forced to make play at 1B"1987CLE.EVA.regular.comment.csv",18

"CLE198706180",79,"$Brett Butler picked off"1987CLE.EVA.regular.comment.csv",19

"CLE198706190",26,"ej,bandc001,P,younl901,Balls and strikes Chris Bando ejected by HP umpire Larry Young while catching"1987CLE.EVA.regular.comment.csv",20

"CLE198706190",29,"$Brett Butler held on popup"1987CLE.EVA.regular.comment.csv",21

"CLE198706200",61,"Rule 10.18(g) mis-applied here to give Shields and Trujillo the wrong number of runs surrendered; our count is correct but in conflict with the official totals"1987CLE.EVA.regular.comment.csv",22

"CLE198706210",25,"ej,corrp102,M,younl901,Call at 2B Indians manager Pat Corrales ejected by 2B umpire Larry Young"1987CLE.EVA.regular.comment.csv",23

"CLE198706280",44,"$5 homers in 2 days tied major league record"1987CLE.EVA.regular.comment.csv",24

"CLE198706280",59,"$Mark McGwire tied major league record for runs scored in 2 consecutive games"1987CLE.EVA.regular.comment.csv",25

"CLE198706290",47,"1:11 rain delay"1987CLE.EVA.regular.comment.csv",26

"CLE198706290",49,"1:20 rain delay after 1-0 pitch"1987CLE.EVA.regular.comment.csv",27

