"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX","FILENAME_TX","LINE_NUMBER_CT"
"SLA193104140","19310414",0,"Tuesday",0,"F","D","DET","SLA","STL07","white102","stewl101","geish901","morig101","(none)","hildg101","","",7000,"412","Comly","Comly","2012/10/01 4:22PM","",1,0,0,0,-1,0,0,0,101,9,3,7,6,12,3,0,2,6,"stewl101","white102","","","walkg101",7,"shivi101",8,"gehrc101",4,"alexd101",3,"mcmam101",5,"doljf101",9,"akerb101",6,"schaw101",2,"white102",1,"levej101",6,"burnj105",3,"goslg101",7,"kresr101",5,"bettl101",9,"schuf101",8,"melis101",4,"ferrr101",2,"stewl101",1,"hogsc101","","","",,,51,,,,000300000,04012000x,31,2,0,0,3,0,0,0,1,0,4,0,0,1,0,3,6,6,0,0,24,13,0,2,0,30,1,1,0,7,4,0,0,3,0,2,0,2,0,0,1,3,3,0,0,24,10,0,1,0,,,,,,,,,,,"Lefty Stewart","Earl Whitehill","(none)","bettl101","Larry Bettencourt","Gee Walker","Ivey Shiver","Charlie Gehringer","Dale Alexander","Marty McManus","Frank Doljack","Bill Akers","Wally Schang","Earl Whitehill","Jim Levey","Jack Burns","Goose Goslin","Red Kress","Larry Bettencourt","Fred Schulte","Ski Melillo","Rick Ferrell","Lefty Stewart",,,"1931SLA.EVA.regular.game.csv",2
"SLA193104150","19310415",0,"Wednesday",0,"F","D","DET","SLA","STL07","hoytw101","grays102","morig101","hildg101","(none)","geish901","","",3000,"412","Comly","Comly","2012/10/01 5:08PM","",1,0,0,0,-1,0,0,0,105,9,4,6,14,13,0,2,10,5,"grays102","hoytw101","","","walkh101",8,"johnr102",9,"gehrc101",4,"alexd101",3,"mcmam101",5,"stonj102",7,"akerb101",6,"schaw101",2,"hoytw101",1,"levej101",6,"burnj105",3,"goslg101",7,"kresr101",5,"jenkt101",9,"schuf101",8,"melis101",4,"ferrr101",2,"grays102",1,"","","","",,,51,,,,020000101,02100030x,41,2,0,1,4,0,0,0,0,0,3,0,1,0,0,1,6,6,0,0,24,11,0,1,0,33,3,0,0,6,1,0,0,1,0,0,0,1,1,0,1,4,4,0,0,27,7,0,0,0,,,,,,,,,,,"Sam Gray","Waite Hoyt","(none)","goslg101","Goose Goslin","Hub Walker","Roy Johnson","Charlie Gehringer","Dale Alexander","Marty McManus","John Stone","Bill Akers","Wally Schang","Waite Hoyt","Jim Levey","Jack Burns","Goose Goslin","Red Kress","Tom Jenkins","Fred Schulte","Ski Melillo","Rick Ferrell","Sam Gray",,,"1931SLA.EVA.regular.game.csv",3
"SLA193104160","19310416",0,"Thursday",0,"F","D","DET","SLA","STL07","sorrv101","blaeg101","hildg101","geish901","(none)","morig101","","",2000,"412","Comly","Comly","2012/10/01 6:03PM","",1,0,0,0,-1,0,0,0,177,12,6,5,12,12,3,1,8,13,"herra101","coffd101","","","walkh101",8,"johnr102",9,"gehrc101",4,"alexd101",3,"mcmam101",5,"stonj102",7,"owenm102",6,"schaw101",2,"sorrv101",1,"levej101",6,"burnj105",3,"goslg101",7,"kresr101",5,"jenkt101",9,"schuf101",8,"melis101",4,"ferrr101",2,"blaeg101",1,"herra101","coffd101","","",,,72,,,,100000210101,020000011100,47,4,0,1,5,0,0,0,3,0,0,0,0,0,0,2,4,4,0,0,34,10,0,0,0,46,0,0,0,4,1,0,0,7,0,7,1,2,0,0,3,5,5,0,0,29,21,0,0,0,,,,,,,,,,,"Art Herring","Dick Coffman","(none)","alexd101","Dale Alexander","Hub Walker","Roy Johnson","Charlie Gehringer","Dale Alexander","Marty McManus","John Stone","Marv Owen","Wally Schang","Vic Sorrell","Jim Levey","Jack Burns","Goose Goslin","Red Kress","Tom Jenkins","Fred Schulte","Ski Melillo","Rick Ferrell","George Blaeholder",,,"1931SLA.EVA.regular.game.csv",4
"SLA193104180","19310418",0,"Saturday",0,"F","D","DET","SLA","STL07","bridt101","stewl101","geish901","morig101","(none)","hildg101","","",5000,"412","Comly","Comly","2012/10/02 6:47AM","",1,0,0,0,-1,0,0,0,138,9,3,7,8,11,0,1,9,7,"stewl101","bridt101","","","walkg101",9,"shivi101",8,"gehrc101",4,"alexd101",3,"mcmam101",5,"doljf101",7,"owenm102",6,"grabj101",2,"bridt101",1,"levej101",6,"burnj105",3,"schuf101",8,"kresr101",5,"jenkt101",9,"bettl101",7,"melis101",4,"ferrr101",2,"stewl101",1,"uhleg101","","","",,,51,,,,000000030,10030102x,35,2,0,0,3,0,0,0,4,0,6,0,0,0,0,3,7,7,3,0,24,14,0,1,0,31,0,1,1,7,1,0,0,6,0,4,3,2,1,0,1,3,3,0,0,27,4,0,1,0,,,,,,,,,,,"Lefty Stewart","Tommy Bridges","(none)","kresr101","Red Kress","Gee Walker","Ivey Shiver","Charlie Gehringer","Dale Alexander","Marty McManus","Frank Doljack","Marv Owen","Johnny Grabowski","Tommy Bridges","Jim Levey","Jack Burns","Fred Schulte","Red Kress","Tom Jenkins","Larry Bettencourt","Ski Melillo","Rick Ferrell","Lefty Stewart",,,"1931SLA.EVA.regular.game.csv",5
"SLA193104190","19310419",0,"Sunday",0,"F","D","CHA","SLA","STL07","thomt103","grays102","morig101","hildg101","(none)","geish901","","",10000,"111,128,208","Tom Thress","Tom Thress","2019/11/25 12:30AM","",0,0,0,0,-1,0,0,0,145,9,12,6,15,12,2,3,7,13,"mckah101","grays102","braxg101","","bluel101",3,"simom101",8,"reync102",9,"eichi101",7,"cissb101",4,"kammw101",5,"appll101",6,"tateb101",2,"thomt103",1,"levej101",6,"burnj105",3,"schuf101",8,"kresr101",5,"jenkt101",9,"bettl101",7,"melis101",4,"ferrr101",2,"grays102",1,"braxg101","coffd101","","",,,54,,,,040100520,202010100,41,6,2,0,12,2,0,0,3,0,8,1,0,1,0,3,6,6,0,0,15,3,0,1,0,40,4,0,0,6,0,0,0,6,0,8,0,0,1,0,4,8,8,0,0,14,4,0,1,0,,,,,,,,,,,"Hal McKain","Sam Gray","Garland Braxton","eichi101","Ike Eichrodt","Lu Blue","Mel Simons","Carl Reynolds","Ike Eichrodt","Bill Cissell","Willie Kamm","Luke Appling","Bennie Tate","Tommy Thomas","Jim Levey","Jack Burns","Fred Schulte","Red Kress","Tom Jenkins","Larry Bettencourt","Ski Melillo","Rick Ferrell","Sam Gray",,,"1931SLA.EVA.regular.game.csv",6
"SLA193105040","19310504",0,"Monday",0,"F","D","CLE","SLA","STL07","hudlw101","stewl101","ormsr901","nalld901","(none)","owenb901","","",2000,"39","Greg Beston","Greg Beston","2006/06/13 7:10PM","",0,0,0,0,-1,0,0,0,100,9,1,3,9,5,0,0,6,4,"stewl101","hudlw101","","","detog101",5,"fonsl101",3,"avere101",8,"hodaj101",4,"vosmj101",7,"seedb101",9,"hunnb101",6,"sewel101",2,"hudlw101",1,"levej101",6,"melis101",4,"goslg101",7,"kresr101",3,"schuf101",8,"jenkt101",9,"grime101",5,"ferrr101",2,"stewl101",1,"","","","",,,51,,,,000001000,10010001x,33,2,0,0,1,0,0,0,1,0,7,0,1,0,0,1,3,3,1,0,24,11,0,0,0,28,2,1,1,3,1,0,0,2,1,2,1,0,0,0,1,1,1,0,0,27,8,0,0,0,,,,,,,,,,,"Lefty Stewart","Willis Hudlin","(none)","kresr101","Red Kress","George Detore","Lew Fonseca","Earl Averill","Johnny Hodapp","Joe Vosmik","Bob Seeds","Bill Hunnefield","Luke Sewell","Willis Hudlin","Jim Levey","Ski Melillo","Goose Goslin","Red Kress","Fred Schulte","Tom Jenkins","Ed Grimes","Rick Ferrell","Lefty Stewart",,,"1931SLA.EVA.regular.game.csv",7
"SLA193105050","19310505",0,"Tuesday",0,"F","D","CLE","SLA","STL07","hardm101","kimsc101","nalld901","owenb901","(none)","ormsr901","","",1000,"39","Greg Beston","Greg Beston","2006/06/14 10:30PM","",0,0,0,0,-1,0,0,0,135,9,11,6,17,14,0,3,8,14,"hardm101","kimsc101","ferrw101","","burnj108",5,"fonsl101",3,"avere101",8,"hodaj101",4,"vosmj101",7,"falkb101",9,"hunnb101",6,"sewel101",2,"hardm101",1,"levej101",6,"melis101",4,"goslg101",7,"kresr101",3,"schuf101",8,"jenkt101",9,"grime101",5,"ferrr101",2,"kimsc101",1,"ferrw101","stief101","","",,,54,,,,115001030,010012200,42,3,1,1,10,2,0,0,2,0,4,1,0,0,0,3,6,6,1,0,27,9,0,0,0,40,2,1,1,6,0,0,0,7,0,4,0,0,0,0,4,10,10,0,0,27,10,1,1,0,,,,,,,,,,,"Mel Harder","Chad Kimsey","Wes Ferrell","avere101","Earl Averill","Johnny Burnett","Lew Fonseca","Earl Averill","Johnny Hodapp","Joe Vosmik","Bibb Falk","Bill Hunnefield","Luke Sewell","Mel Harder","Jim Levey","Ski Melillo","Goose Goslin","Red Kress","Fred Schulte","Tom Jenkins","Ed Grimes","Rick Ferrell","Chad Kimsey",,,"1931SLA.EVA.regular.game.csv",8
"SLA193105070","19310507",0,"Thursday",0,"F","D","CLE","SLA","STL07","browc103","blaeg101","owenb901","ormsr901","(none)","nalld901","","",1500,"39","Greg Beston","Greg Beston","2006/06/15 6:21PM","",0,0,0,0,-1,0,0,0,115,9,4,10,13,17,3,1,9,11,"blaeg101","applp101","","","burnj108",5,"fonsl101",3,"avere101",8,"hodaj101",4,"vosmj101",7,"falkb101",9,"hunnb101",6,"sewel101",2,"browc103",1,"levej101",6,"melis101",4,"goslg101",7,"kresr101",3,"schuf101",8,"jenkt101",9,"grime101",5,"ferrr101",2,"blaeg101",1,"lawsr101","","","",,,51,,,,000003001,10002511x,36,5,0,0,4,1,0,0,3,0,2,0,2,1,0,4,8,8,0,0,24,12,0,1,0,40,3,2,0,8,0,0,0,5,0,3,1,0,0,0,1,4,4,0,0,27,12,0,2,0,,,,,,,,,,,"George Blaeholder","Pete Appleton","(none)","","(none)","Johnny Burnett","Lew Fonseca","Earl Averill","Johnny Hodapp","Joe Vosmik","Bibb Falk","Bill Hunnefield","Luke Sewell","Clint Brown","Jim Levey","Ski Melillo","Goose Goslin","Red Kress","Fred Schulte","Tom Jenkins","Ed Grimes","Rick Ferrell","George Blaeholder",,,"1931SLA.EVA.regular.game.csv",9
"SLA193105090","19310509",0,"Saturday",0,"F","D","PHA","SLA","STL07","walbr101","grays102","geish901","morig101","(none)","hildg101","","",1000,"412,465","Comly","Comly","2012/10/02 7:46AM","",1,0,0,0,-1,0,0,0,126,9,6,4,6,12,0,2,4,11,"walbr101","grays102","grovl101","","bishm102",4,"haasm101",8,"cochm101",2,"simma101",7,"foxxj101",3,"millb110",9,"dykej101",5,"bolej101",6,"walbr101",1,"levej101",6,"melis101",4,"goslg101",7,"kresr101",3,"schuf101",8,"bettl101",9,"grime101",5,"ferrr101",2,"grays102",1,"grovl101","kimsc101","","",,,54,,,,000010050,101010100,32,0,0,1,6,1,0,0,4,0,3,0,0,1,0,2,4,4,1,0,27,4,0,0,0,39,2,2,0,4,0,0,0,3,0,6,0,0,0,0,2,0,0,0,0,27,9,0,2,0,,,,,,,,,,,"Rube Walberg","Sam Gray","Lefty Grove","foxxj101","Jimmie Foxx","Max Bishop","Mule Haas","Mickey Cochrane","Al Simmons","Jimmie Foxx","Bing Miller","Jimmy Dykes","Joe Boley","Rube Walberg","Jim Levey","Ski Melillo","Goose Goslin","Red Kress","Fred Schulte","Larry Bettencourt","Ed Grimes","Rick Ferrell","Sam Gray",,,"1931SLA.EVA.regular.game.csv",10
"SLA193105130","19310513",0,"Wednesday",0,"F","D","NYA","SLA","STL07","pipgg101","blaeg101","morig101","hildg101","(none)","geish901","","",3000,"102","Cliff Blau","Cliff Blau","2018/03/20 7:51PM","",0,0,0,0,-1,0,0,0,120,9,3,2,7,10,0,1,7,10,"gomel102","blaeg101","","","combe101",8,"reesj101",4,"ruthb101",7,"gehrl101",3,"chapb102",9,"lazzt101",5,"laryl101",6,"dickb101",2,"pipgg101",1,"levej101",6,"melis101",4,"goslg101",7,"kresr101",3,"jenkt101",9,"mcnee101",8,"grime101",5,"ferrr101",2,"blaeg101",1,"gomel102","","","",,,54,,,,000000210,002000000,32,3,0,0,3,0,0,0,5,0,4,0,1,0,0,2,2,2,0,0,27,12,0,1,0,33,2,0,0,2,2,0,0,4,0,4,0,1,1,0,1,3,3,0,0,27,15,0,1,0,,,,,,,,,,,"Lefty Gomez","George Blaeholder","(none)","gehrl101","Lou Gehrig","Earle Combs","Jimmie Reese","Babe Ruth","Lou Gehrig","Ben Chapman","Tony Lazzeri","Lyn Lary","Bill Dickey","George Pipgras","Jim Levey","Ski Melillo","Goose Goslin","Red Kress","Tom Jenkins","Earl McNeely","Ed Grimes","Rick Ferrell","George Blaeholder",,,"1931SLA.EVA.regular.game.csv",11
