"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"ANA199805020",58,"ej,bellj002,P,joycj901,Balls and strikes ej,manuj101,M,joycj901,Balls and strikes Albert Belle and White Sox manager Jerry Manuel ejected by HP umpire Jim Joyce","1998ANA.EVA.regular.comment.csv",2
"ANA199805040",61,"ej,thomf001,P,mckej901,Balls and strikes Frank Thomas ejected by HP umpire Jim McKean","1998ANA.EVA.regular.comment.csv",3
"ANA199805090",22,"ej,higgb001,P,hirsj901,Balls and strikes $Higginson ejected by HP umpire Hirschbeck for arguing balls and strikes after called strike 2","1998ANA.EVA.regular.comment.csv",4
"ANA199805250",19,"ej,collt801,M,merrd901,Balls and strikes $Angels manager Collins ejected by HP umpire Merrill for arguing balls and strikes while Edmonds was at bat","1998ANA.EVA.regular.comment.csv",5
"ANA199807180",58,"ej,collt801,M,kaisk901,Call at HP $Angels manager Collins ejected by HP umpire Kaiser for arguing that DiSarcina was safe at HP","1998ANA.EVA.regular.comment.csv",6
"ANA199807310",14,"Debut game for Troy Glaus","1998ANA.EVA.regular.comment.csv",7
"ANA199809060",14,"Debut game for Chris Hatcher","1998ANA.EVA.regular.comment.csv",8
"ANA199809090",53,"Debut game for A.J. Pierzynski","1998ANA.EVA.regular.comment.csv",9
"ANA199809090",59,"Debut game for Corey Koskie","1998ANA.EVA.regular.comment.csv",10
"ANA199809090",68,"Debut game for Benj Sampson","1998ANA.EVA.regular.comment.csv",11
"ANA199809210",81,"Debut game for Ben Molina","1998ANA.EVA.regular.comment.csv",12
