"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"OAK200504170",16,"Angels catcher Bengie Molina left the game due to an injured leg","2005OAK.EVA.regular.comment.csv",2
"OAK200504270",69,"ej,guilo001,M,wendh902,HBP non-call ej,credj001,P,wendh902,HBP non-call $Crede and White Sox manager Guillen ejected by HP umpire Wendelstedt for ruling that Crede did not try to avoid pitch that hit him","2005OAK.EVA.regular.comment.csv",3
"OAK200505010",15,"Athletics center fielder Nick Swisher left the game due to an injured neck/shoulder","2005OAK.EVA.regular.comment.csv",4
"OAK200505040",100,"$Game called for rain","2005OAK.EVA.regular.comment.csv",5
"OAK200505130",28,"Athletics pitcher Rich Harden left the game due to an injured arm","2005OAK.EVA.regular.comment.csv",6
"OAK200505150",11,"Athletics Bobby Kielty left the game due to an injured chest","2005OAK.EVA.regular.comment.csv",7
"OAK200505310",63,"Debut game for Cha Orvella","2005OAK.EVA.regular.comment.csv",8
"OAK200506170",60,"Debut game for Ron Flores","2005OAK.EVA.regular.comment.csv",9
"OAK200507140",44,"Rangers pitcher Ron Mahay left the game due to an injured hand/wrist","2005OAK.EVA.regular.comment.csv",10
"OAK200507140",46,"Rangers CF Laynce Nix left the game due to an injured neck/shoulder","2005OAK.EVA.regular.comment.csv",11
"OAK200507170",103,"originally scored E7, changed to double after game","2005OAK.EVA.regular.comment.csv",12
"OAK200507290",28,"Athletics LF Bobby Kielty left the game due to an injured back","2005OAK.EVA.regular.comment.csv",13
"OAK200507300",32,"ej,rodri001,P,barrt901,Balls and strikes (while catching) $Tigers catcher Ivan Rodriguez ejected by HP umpire Ted Barrett","2005OAK.EVA.regular.comment.csv",14
"OAK200508100",67,"ej,davaj001,P,gormb901,Called third strike Angels left fielder Jeff DaVanon ejected by HP umpire Brian Gorman","2005OAK.EVA.regular.comment.csv",15
"OAK200508110",87,"$Rodriguez missed return throw from catcher, Kendall scored to end game","2005OAK.EVA.regular.comment.csv",16
"OAK200508190",33,"Royals David DeJesus left the game due to an injured chest","2005OAK.EVA.regular.comment.csv",17
"OAK200508210",19,"Royals pitcher Runelvys Hernandez left the game due to an injured back","2005OAK.EVA.regular.comment.csv",18
"OAK200509050",32,"$Yorvit Torrealba called for interference","2005OAK.EVA.regular.comment.csv",19
"OAK200509190",68,"Matthew LeCroy left the game due to an injured foot/ankle","2005OAK.EVA.regular.comment.csv",20
"OAK200509270",50,"Athletics shortstop Bobby Crosby left the game due to an injured foot/ankle","2005OAK.EVA.regular.comment.csv",21
"OAK200509280",23,"ej,kotsm001,P,everm901,Call at 2B Athletics center fielder Mark Kotsay ejected by 2B umpire Mike Everitt","2005OAK.EVA.regular.comment.csv",22
