"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"CIN200704020",71,"Debut game for Josh Hamilton","2007CIN.EVN.regular.comment.csv",2
"CIN200704040",66,"Debut game for Jared Burton","2007CIN.EVN.regular.comment.csv",3
"CIN200704070",9,"the ball was carried by the wind near the fence; it hit in Xavier Nady's glove and caromed over the fence into the first row","2007CIN.EVN.regular.comment.csv",4
"CIN200704070",59,"Debut game for Jon Coutlangus","2007CIN.EVN.regular.comment.csv",5
"CIN200704160",50,"$infield fly on tough play; Weeks leaped but did not catch the ball; Conine thought he had a hit; originally no RBI, changed next day to RBI, but no SF","2007CIN.EVN.regular.comment.csv",6
"CIN200704170",7,"fan interference","2007CIN.EVN.regular.comment.csv",7
"CIN200705060",40,"Rockies center fielder Willy Taveras left the game due to an injured groin","2007CIN.EVN.regular.comment.csv",8
"CIN200705080",31,"fan interference","2007CIN.EVN.regular.comment.csv",9
"CIN200705230",18,"$Passed ball during an intentional walk","2007CIN.EVN.regular.comment.csv",10
"CIN200705230",68,"ej,kingr001,P,barkl901,Balls and strikes Nationals pitcher Ray King ejected by HP umpire Lance Barksdale","2007CIN.EVN.regular.comment.csv",11
"CIN200705240",61,"$Felipe Lopez threw wildly past 2B trying for DP; Ryan Zimmerman retrieved ball and threw to Mike Bacsik covering 3B for second out; this is not DP, due to intervening misplay","2007CIN.EVN.regular.comment.csv",12
"CIN200705250",27,"Pirates shortstop Ryan Doumit left the game due to an injured head","2007CIN.EVN.regular.comment.csv",13
"CIN200705280",15,"$Reds center fielder Ryan Freel's head collided with right fielder Norris Hopper's right elbow; he suffered contusions to his head and neck and left the game","2007CIN.EVN.regular.comment.csv",14
"CIN200706080",1,"Debut game for Homer Bailey","2007CIN.EVN.regular.comment.csv",15
"CIN200706080",30,"$originally scored as D7, changed to E5 on 6-15","2007CIN.EVN.regular.comment.csv",16
"CIN200706170",35,"Reds second baseman Brandon Phillips left the game due to an injured hand/wrist","2007CIN.EVN.regular.comment.csv",17
"CIN200707010",0,"Cincinnati Mgr Jerry Narron fired after the game","2007CIN.EVN.regular.comment.csv",18
"CIN200707010",3,"This is really one play, but we need them separate now originally scored 4E1, changed after game to E4 changed back to 4E1 next day","2007CIN.EVN.regular.comment.csv",19
"CIN200707030",0,"$Pete Mackanin's first game as Reds manager","2007CIN.EVN.regular.comment.csv",20
"CIN200707030",4,"$career homer #751 for Bonds","2007CIN.EVN.regular.comment.csv",21
