"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"BAL195604210",50,"Palmer didn't charge Zuverink with SH","1956BAL.EVA.regular.comment.csv",2
"BAL195605010",15,"Palmer doesn't count GDP","1956BAL.EVA.regular.comment.csv",3
"BAL195605040",26,"ej,rosea101,P,berrc103,Runner out of baseline non-call Al Rosen ejected by 3B umpire Charlie Berry arguing runner left baseline","1956BAL.EVA.regular.comment.csv",4
"BAL195605050",68,"ej,richp101,M,nappl901,Called third strike $Orioles manager Richards ejected by HP umpire Napp for arguing called strike 3","1956BAL.EVA.regular.comment.csv",5
"BAL195605250",6,"$Skowron returned safely to third after rundown","1956BAL.EVA.regular.comment.csv",6
"BAL195605250",79,"$Johnny Kucks called for interference for running into his own batted ball","1956BAL.EVA.regular.comment.csv",7
"BAL195605310",36,"$Tex Nelson threw to 2B","1956BAL.EVA.regular.comment.csv",8
"BAL195606010",13,"ej,richp101,M,hurle901,Balls and strikes $Orioles manager Richards ejected by HP umpire Hurley for arguing balls and strikes","1956BAL.EVA.regular.comment.csv",9
"BAL195606290",76,"Palmer didn't give Gastall a strikeout but film needs DeLock to have a K","1956BAL.EVA.regular.comment.csv",10
"BAL195606302",69,"Palmer didn't credit Wight with K but per film Gerenrt needs K","1956BAL.EVA.regular.comment.csv",11
"BAL195607180",8,"ej,marim101,M,honoj901,Balk non-call White Sox Manager Marty Marion ejected by HP umpire Jim Honochick","1956BAL.EVA.regular.comment.csv",12
"BAL195608190",46,"ej,niemb101,P,runge901,Balls and strikes ej,richp101,M,runge901,Balls and strikes Bob Nieman and Orioles Manager Paul Richards ejected by HP umpire Ed Runge","1956BAL.EVA.regular.comment.csv",13
"BAL195608230",38,"ej,torge101,P,mckib901,Call at 2B Earl Torgeson ejected by 2B umpire Bill McKinley","1956BAL.EVA.regular.comment.csv",14
"BAL195609080",33,"possibly E5","1956BAL.EVA.regular.comment.csv",15
"BAL195609210",22,"ej,vinca801,C,hurle901,Balls and strikes $Orioles coach Vincent ejected by HP umpire Hurley for arguing balls and strikes","1956BAL.EVA.regular.comment.csv",16
"BAL195609260",63,"ej,vinca801,C,berrc103,Failure to call time $Orioles coach (and acting manager) Vincent ejected by HP umpire Berry for arguing time should have been called when wind gust caused dust storm as pitch deliver to Skowron","1956BAL.EVA.regular.comment.csv",17
