GAME_ID,EVENT_ID,COMMENT_TX
"SDN199806120",55,"Debut game for Roberto Ramirez"
"SDN199806280",18,"ej,holld001,P,wegnm901,Balls and strikes Dave Hollins ejected by HP umpire Mark Wegner"
"SDN199808040",15,"ej,gomec001,P,darlg901,Called third strike ej,rettm101,C,darlg901,Called third strike Chris Gomez and Padres coach Merv Rettenmund ejected by HP umpire Gary Darling"
"SDN199808100",0,"$Father and son umpires Harry and Hunter Wendelstedt worked in the same game for the first time; this was Harry's last season on the staff and Hunter's first as a vacation substitute; this is the first father/son umpire pair to work together"
"SDN199808300",50,"Debut game for Kirk Bullinger"
"SDN199809010",48,"Debut game for Jay Payton"
"SDN199809010",78,"ej,franm001,P,danlk901,Called third strike Matt Franco ejected by HP umpire Kerwin Danley"
"SDN199809090",73,"ej,tavaj001,P,holbs901,Balls and strikes Julian Tavarez ejected by HP umpire Sam Holbrook"
"SDN199806120",55,"Debut game for Roberto Ramirez"
"SDN199806280",18,"ej,holld001,P,wegnm901,Balls and strikes Dave Hollins ejected by HP umpire Mark Wegner"
"SDN199808040",15,"ej,gomec001,P,darlg901,Called third strike ej,rettm101,C,darlg901,Called third strike Chris Gomez and Padres coach Merv Rettenmund ejected by HP umpire Gary Darling"
"SDN199808100",0,"$Father and son umpires Harry and Hunter Wendelstedt worked in the same game for the first time; this was Harry's last season on the staff and Hunter's first as a vacation substitute; this is the first father/son umpire pair to work together"
"SDN199808300",50,"Debut game for Kirk Bullinger"
"SDN199809010",48,"Debut game for Jay Payton"
"SDN199809010",78,"ej,franm001,P,danlk901,Called third strike Matt Franco ejected by HP umpire Kerwin Danley"
"SDN199809090",73,"ej,tavaj001,P,holbs901,Balls and strikes Julian Tavarez ejected by HP umpire Sam Holbrook"
