"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID","FILENAME_TX","LINE_NUMBER_CT"
"KCA198704060",7,0,"farrs001",1,0,1,"jackd001",1,56,"1987KCA.EVA.regular.sub.csv",2
"KCA198704060",7,1,"benij001",1,9,11,"bianb001",6,60,"1987KCA.EVA.regular.sub.csv",3
"KCA198704060",7,1,"thigb001",0,0,1,"dotsr001",1,62,"1987KCA.EVA.regular.sub.csv",4
"KCA198704060",8,0,"salaa001",1,9,6,"benij001",11,65,"1987KCA.EVA.regular.sub.csv",5
"KCA198704060",9,0,"bostd001",0,3,12,"bainh001",9,74,"1987KCA.EVA.regular.sub.csv",6
"KCA198704060",9,1,"redug001",0,1,7,"redug001",8,75,"1987KCA.EVA.regular.sub.csv",7
"KCA198704060",9,1,"bostd001",0,3,8,"bostd001",12,75,"1987KCA.EVA.regular.sub.csv",8
"KCA198704060",9,1,"caldi001",0,6,9,"caldi001",7,75,"1987KCA.EVA.regular.sub.csv",9
"KCA198704060",9,1,"boslt001",1,8,12,"heare001",2,76,"1987KCA.EVA.regular.sub.csv",10
"KCA198704060",9,1,"jameb001",0,0,1,"thigb001",1,79,"1987KCA.EVA.regular.sub.csv",11
"KCA198704080",4,1,"winnj001",0,0,1,"bannf001",1,35,"1987KCA.EVA.regular.sub.csv",12
"KCA198704080",7,0,"seitk001",1,2,5,"seitk001",3,58,"1987KCA.EVA.regular.sub.csv",13
"KCA198704080",7,0,"benij001",1,4,3,"bretg001",5,58,"1987KCA.EVA.regular.sub.csv",14
"KCA198704080",7,1,"davij002",0,0,1,"winnj001",1,64,"1987KCA.EVA.regular.sub.csv",15
"KCA198704080",7,1,"manrf001",0,8,6,"guilo001",6,64,"1987KCA.EVA.regular.sub.csv",16
"KCA198704080",7,1,"boslt001",1,1,11,"wilsw001",8,66,"1987KCA.EVA.regular.sub.csv",17
"KCA198704080",8,0,"ander001",1,0,1,"leibc001",1,67,"1987KCA.EVA.regular.sub.csv",18
"KCA198704080",8,0,"boslt001",1,1,8,"boslt001",11,67,"1987KCA.EVA.regular.sub.csv",19
"KCA198704080",8,1,"searr001",0,0,1,"davij002",1,73,"1987KCA.EVA.regular.sub.csv",20
"KCA198704080",9,0,"quisd001",1,0,1,"ander001",1,77,"1987KCA.EVA.regular.sub.csv",21
"KCA198704080",9,0,"hairj001",0,9,11,"karkr001",2,77,"1987KCA.EVA.regular.sub.csv",22
"KCA198704080",9,0,"hassr001",0,3,11,"roysj001",7,80,"1987KCA.EVA.regular.sub.csv",23
"KCA198704090",5,0,"blacb001",1,0,1,"gubim001",1,38,"1987KCA.EVA.regular.sub.csv",24
"KCA198704090",7,1,"thigb001",0,0,1,"delej001",1,59,"1987KCA.EVA.regular.sub.csv",25
"KCA198704090",7,1,"boslt001",1,8,11,"owenl001",2,59,"1987KCA.EVA.regular.sub.csv",26
"KCA198704090",8,0,"gumpd001",1,0,1,"blacb001",1,60,"1987KCA.EVA.regular.sub.csv",27
"KCA198704090",8,0,"quirj001",1,8,2,"boslt001",11,60,"1987KCA.EVA.regular.sub.csv",28
"KCA198704090",8,1,"benij001",1,9,11,"bianb001",6,63,"1987KCA.EVA.regular.sub.csv",29
"KCA198704090",9,0,"salaa001",1,9,6,"benij001",11,66,"1987KCA.EVA.regular.sub.csv",30
"KCA198704100",4,1,"clemp001",0,0,1,"rhodr001",1,34,"1987KCA.EVA.regular.sub.csv",31
"KCA198704100",5,1,"tewkb001",0,0,1,"clemp001",1,47,"1987KCA.EVA.regular.sub.csv",32
