"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PIT199804110",55,"Debut game for Kevin Millar","1998PIT.EVN.regular.comment.csv",2
"PIT199804170",55,"$Brian Boehringer called for interference","1998PIT.EVN.regular.comment.csv",3
"PIT199804300",17,"Debut game for Chance Sanford","1998PIT.EVN.regular.comment.csv",4
"PIT199805080",64,"ej,vuckp001,C,froeb901,Balls and strikes $Pirates coach Vuckovich ejected by 1B umpire Froemming for arguing balls and strikes","1998PIT.EVN.regular.comment.csv",5
"PIT199805190",17,"$Jose Silva called for interference","1998PIT.EVN.regular.comment.csv",6
"PIT199807100",61,"ej,lamog101,M,grege901,Balls and strikes Pirates manager Gene Lamont ejected by HP umpire Eric Gregg sometime in seventh","1998PIT.EVN.regular.comment.csv",7
"PIT199807120",50,"umpchange,7,ump2b,(None) $2B umpire Gregg left with upset stomach","1998PIT.EVN.regular.comment.csv",8
"PIT199807130",24,"IPHR","1998PIT.EVN.regular.comment.csv",9
"PIT199807250",60,"IPHR","1998PIT.EVN.regular.comment.csv",10
"PIT199808010",9,"ej,younk001,P,gibbb901,Called third strike Kevin Young ejected by HP umpire Brian Gibbons","1998PIT.EVN.regular.comment.csv",11
"PIT199808200",61,"ej,vuckp001,C,quicj901,Balls and strikes Pirates coach Pete Vuckovich ejected by HP umpire Jim Quick","1998PIT.EVN.regular.comment.csv",12
"PIT199808240",71,"game called for rain","1998PIT.EVN.regular.comment.csv",13
