"SLA194704260",62,"pbp account ends here, rest deduced"FILENAME_TX","LINE_NUMBER_CT"

"SLA194704260",68,"$Lee missed squeeze bunt and Wright was run down, tagged by Moss"1947SLA.EVA.regular.comment.csv",2

"SLA194704260",69,"Tresh hurt his ankle sliding into third, was carried off field on stretcher"1947SLA.EVA.regular.comment.csv",3

"SLA194704271",41,"$onto the pavillion roof"1947SLA.EVA.regular.comment.csv",4

"SLA194704300",55,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",5

"SLA194705010",46,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",6

"SLA194705010",57,"$As Robertson came to bat there was a rain delay of 30 min"1947SLA.EVA.regular.comment.csv",7

"SLA194705010",67,"$Judnich's single was moderate fly ball and Zarilla hurt right foot sliding into home"1947SLA.EVA.regular.comment.csv",8

"SLA194705030",51,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",9

"SLA194705060",52,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",10

"SLA194706060",31,"DWS: no CS in 1947 when error"1947SLA.EVA.regular.comment.csv",11

"SLA194706060",62,"ej,beraj101,P,papaj901,Call at 2B $2bman Berardino ejected by 1B umpire Paparella for arguing that DiMaggio was out at 2nd"1947SLA.EVA.regular.comment.csv",12

"SLA194706090",51,"$single that bounced over left fielder"1947SLA.EVA.regular.comment.csv",13

"SLA194707042",61,"ej,millb108,C,papaj901,Balls and strikes $White Sox coach Mills ejected by HP umpire Paparella for arguing balls and strikes"1947SLA.EVA.regular.comment.csv",14

"SLA194707121",35,"$Paul Lehner and Rusty Peters collided"1947SLA.EVA.regular.comment.csv",15

"SLA194707121",41,"$the throw struck Walter Brown on the right elbow"1947SLA.EVA.regular.comment.csv",16

"SLA194707140",61,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",17

"SLA194707190",8,"Major league debut."1947SLA.EVA.regular.comment.csv",18

"SLA194707190",24,"Attempted double steal."1947SLA.EVA.regular.comment.csv",19

"SLA194707190",38,"Over Peters' head."1947SLA.EVA.regular.comment.csv",20

"SLA194707190",57,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",21

"SLA194707201",27,"$DiMaggio missed shoestring catch and ball rolled to wall"1947SLA.EVA.regular.comment.csv",22

"SLA194707202",57,"Atop RF pavilion roof"1947SLA.EVA.regular.comment.csv",23

"SLA194708070",28,"Hodgin rounded third too far and was out"1947SLA.EVA.regular.comment.csv",24

"SLA194708070",51,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",25

"SLA194708150",56,"ej,hofmf101,C,passa901,Bench jockeying $St. Louis coach Hofmann ejected by 3B umpire Passarella"1947SLA.EVA.regular.comment.csv",26

"SLA194708190",31,"$wide throw backed up by catcher who got Coleman when Ray failed to touch first base"1947SLA.EVA.regular.comment.csv",27

"SLA194708190",50,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",28

"SLA194708190",59,"$Berardino's hand hurt by liner and he left the game"1947SLA.EVA.regular.comment.csv",29

"SLA194708270",47,"pbp account ends here, rest deduced"1947SLA.EVA.regular.comment.csv",30

