GAME_ID,EVENT_ID,COMMENT_TX
"ALS197707190",0,"$Managers: Sparky Anderson (NL Cincinnati), Billy Martin (AL New York); Game dedicated to Jackie Robinson; First pitch: Rachel Robinson; AL captain: Joe DiMaggio; NL captain: Willie Mays; MVP: Don Sutton (Los Angeles)"
"ALS197707190",45,"$Tom Seaver, recently traded from Mets, received a huge ovation"
"ALS197707190",0,"$Managers: Sparky Anderson (NL Cincinnati), Billy Martin (AL New York); Game dedicated to Jackie Robinson; First pitch: Rachel Robinson; AL captain: Joe DiMaggio; NL captain: Willie Mays; MVP: Don Sutton (Los Angeles)"
"ALS197707190",45,"$Tom Seaver, recently traded from Mets, received a huge ovation"
