"OAK197210180",61,"$with a 3-2 count on Johnny Bench, Athletics manager Dick Williams signalled to intentionally walk Bench; catcher Gene Tenace held out his hand as Rollie Fingers came to the set position, but, per the plan, Fingers threw a slider for strike three"FILENAME_TX","LINE_NUMBER_CT"

"OAK197210190",72,"$infield in"1972WS.EVE.post.comment.csv",2

"OAK197210200",35,"$missed bunt"1972WS.EVE.post.comment.csv",3

