"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"ARI201710090",46,"$Diamondbacks challenged call that 6th pitch hit Walker's bat and not his hand; call was upheld - foul","2017NLD1.EVE.post.comment.csv",2
