"KCA197610090",7,"$Amos Otis sprained his right ankle hitting the 1B bag"FILENAME_TX","LINE_NUMBER_CT"

"NYA197610120",33,"400' HR"1976ALCS.EVE.post.comment.csv",2

"NYA197610130",16,"390' HR"1976ALCS.EVE.post.comment.csv",3

"NYA197610140",4,"355' HR"1976ALCS.EVE.post.comment.csv",4

"NYA197610140",70,"340' HR"1976ALCS.EVE.post.comment.csv",5

"NYA197610140",82,"385' HR"1976ALCS.EVE.post.comment.csv",6

