"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"COL200710060",8,"$light failure after one pitch in the top of the second due to a computer glitch; 14 minute delay","2007NLD2.EVE.post.comment.csv",2
