"WAS201504180",17,"replay,3,haraa001,PHI,vanol901,WAS11,,Y,M,PHI,C $when Aaron Harang was called out at 1B, Phillies manager Ryne Sandberg challenged the ruling; the call was overturned by replay"FILENAME_TX","LINE_NUMBER_CT"

"WAS201504180",77,"umpchange,9,umphome,vanol901 umpchange,9,ump2b,(None) $HP umpire Brian Knight struck on the mask by a pitch; the catcher did not touch the ball as it went by and Knight was knocked to the ground; 2B umpire Larry Vanover moved to HP after a 12 minute delay"2015WAS.EVN.regular.comment.csv",2

"WAS201504210",27,"$Bryce Harper out on appeal for not touching 2B on his way back to 1B after the catch"2015WAS.EVN.regular.comment.csv",3

"WAS201504230",36,"replay,5,schem001,WAS,eddid901,WAS11,,Y,M,WAS,C $when Max Scherzer was called out at 1B, Nationals manager Matt Williams challenged the ruling; the was overturned by replay"2015WAS.EVN.regular.comment.csv",4

"WAS201505090",41,"replay,5,zimmr001,WAS,culbf901,WAS11,O,Y,U,,H $Ryan Zimmerman's fly to LF landed in the flowers behind the padded wall and caromed back onto the field; the ball was ruled in play; crew chief Fieldin Culbreth requested a review; the call was overturned to a home run by replay"2015WAS.EVN.regular.comment.csv",5

"WAS201505100",46,"replay,5,harpb003,WAS,culbf901,WAS11,,Y,M,ATL,A $when Dan Uggla was called safe at 2B, Braves manager Fredi Gonzalez challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",6

"WAS201505100",53,"replay,6,zimmr001,WAS,culbf901,WAS11,,Y,M,ATL,C $when Ryan Zimmerman was called safe at 1B, Braves manager Fredi Gonzalez challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",7

"WAS201505190",7,"replay,1,harpb003,WAS,joycj901,WAS11,O,N,U,,H $Bryce Harper's fly to right-center struck the top of the scoreboard and was ruled a home run; a fan reached over the rail to touch the ball; crew chief Jim Joyce requested a review, which upheld the call"2015WAS.EVN.regular.comment.csv",8

"WAS201505190",29,"Yankees center fielder Jacoby Ellsbury left the game due to an injured knee"2015WAS.EVN.regular.comment.csv",9

"WAS201505190",74,"ej,rothl101,C,joycj901,Balls and strikes Yankees coach Larry Rothschild ejected by HP umpire Jim Joyce"2015WAS.EVN.regular.comment.csv",10

"WAS201505200",25,"ej,harpb003,P,hudsm901,Balls and strikes ej,willm003,M,hudsm901,Balls and strikes $Bryce Harper was unhappy with a called strike and stepped out of the batter's box; HP umpire Marvin Hudson told Harper to get back in the box; the Nationals bench yelled at Hudson, who yelled back and then turned to Harper and once again told the latter to get in the box; Harper said something to Hudson and tapped his toe inside the box; Harper was ejected by Hudson; Nationals manager Matt Williams went to HP and argued with Hudson while making lots of arm gestures; Williams ejected by Hudson"2015WAS.EVN.regular.comment.csv",11

"WAS201505200",41,"replay,5,escoy001,WAS,joycj901,WAS11,,Y,M,NYA,A $when Denard Span was called safe at 1B, Yankees manager Joe Girardi challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",12

"WAS201505200",51,"replay,7,gregd001,NYA,joycj901,WAS11,,Y,M,WAS,C $when Didi Gregorius was called safe at 1B, Nationals acting manager Randy Knorr challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",13

"WAS201505230",48,"$Cesar Hernandez called out on appeal for missing 1B on an apparent double; he had advanced to 3B on an error; assists to third baseman and pitcher added on 06-01-2015, since appeal originated when third baseman picked up mishandled throw from outfield"2015WAS.EVN.regular.comment.csv",14

"WAS201506030",9,"replay,1,spand001,WAS,vanol901,WAS11,,Y,M,TOR,C $when Denard Span was called safe at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",15

"WAS201506040",9,"Yunel Escobar left with an injured right wrist"2015WAS.EVN.regular.comment.csv",16

"WAS201506040",17,"$Gio Gonzalez fell but rolled over the 1B bag to get Kris Bryant"2015WAS.EVN.regular.comment.csv",17

"WAS201506040",34,"replay,4,zimmr001,WAS,westj901,WAS11,,N,M,WAS,A $when Danyy Espinosa was called out at 2B, Nationals manager Matt Williams challenged the ruling; the call was upheld by replay"2015WAS.EVN.regular.comment.csv",18

"WAS201506050",26,"replay,4,bryak001,CHN,westj901,WAS11,,N,M,CHN,A $when Kris Bryant was called out at 2B, Cubs manager Joe Maddon challenged the ruling; the call was upheld by replay"2015WAS.EVN.regular.comment.csv",19

"WAS201506060",30,"replay,5,herrj002,CHN,westj901,WAS11,,N,U,,Q $when Jonathan Herrera was called safe at 1B, Nationals manager Matt Williams challenged that Herrera turned toward 2B; the umpires huddled and told Williams that this was not a reviewable play; crew chief Joe West requested a rules check; the play was not reviewable"2015WAS.EVN.regular.comment.csv",20

"WAS201506070",32,"$Tyler Moore called for obstruction when Jonathan Herrera rounded 1B; all runners advanced successfully so no error on the play"2015WAS.EVN.regular.comment.csv",21

"WAS201506170",58,"$Ronald Belisario entered after 17 minute rain delay; Brandon Gomes did not throw a pitch"2015WAS.EVN.regular.comment.csv",22

"WAS201506180",5,"replay,1,renda001,WAS,culbf901,WAS11,,Y,M,WAS,A $when Denard Span was called out at 2B, Nationals manager Matt Williams challenged the ruling; the call was overturned by replay"2015WAS.EVN.regular.comment.csv",23

