"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MON197504190",38,"$Gary Carter bruised his left side on catch","1975MON.EVN.regular.comment.csv",2
"MON197505090",24,"$Woodie Fryman consecutive shutout innings streak ends at 32.2","1975MON.EVN.regular.comment.csv",3
"MON197505120",68,"Debut game for Bob Beall","1975MON.EVN.regular.comment.csv",4
"MON197505150",0,"Suspend=19750720,,4,1,21 Protest=X","1975MON.EVN.regular.comment.csv",5
"MON197505150",34,"umpchange,4,umphome,dalej901 umpchange,4,ump1b,craws901 umpchange,4,ump2b,kiblj901 umpchange,4,ump3b,steld901 suspended,19750720,MON01,protest and rain delay $1 hour rain delay then game called; Atlanta manager Clyde King protested that the umpires didn't wait long enough and didn't physically test field; protest upheld and resumed at this point on 7/20/75 with new umpire crew","1975MON.EVN.regular.comment.csv",6
"MON197505170",66,"$Ball caught over fence at the 420 mark","1975MON.EVN.regular.comment.csv",7
"MON197505180",65,"Debut game for Dan Warthen","1975MON.EVN.regular.comment.csv",8
"MON197506020",14,"Pete Mackanin left with sprained ankle","1975MON.EVN.regular.comment.csv",9
"MON197506250",43,"$Larry Biittner's throw hit Jose Cardenal","1975MON.EVN.regular.comment.csv",10
"MON197506260",0,"15 minute sun delay before start of game","1975MON.EVN.regular.comment.csv",11
"MON197506300",50,"$Richie Zisk hit by ball on index finger sliding into 2B","1975MON.EVN.regular.comment.csv",12
"MON197506300",61,"$Larry Demery bruised left shin sliding home in 3rd; leg stiffened","1975MON.EVN.regular.comment.csv",13
"MON197507170",50,"$Steve Rogers left with blister on right forefinger","1975MON.EVN.regular.comment.csv",14
"MON197507220",73,"Debut game for Jose Sosa","1975MON.EVN.regular.comment.csv",15
"MON197508130",13,"11 minute rain delay","1975MON.EVN.regular.comment.csv",16
"MON197508160",52,"$end of Andy Messersmith's 26 inning shutout streak","1975MON.EVN.regular.comment.csv",17
"MON197508200",11,"$Tim Foli stole home when Fred Kendall threw to 2B on the walk","1975MON.EVN.regular.comment.csv",18
"MON197509052",47,"$Jim Rooker left game with re-injured groin","1975MON.EVN.regular.comment.csv",19
"MON197509060",54,"Debut game for Omar Moreno","1975MON.EVN.regular.comment.csv",20
"MON197509081",1,"Debut game for Chip Lang","1975MON.EVN.regular.comment.csv",21
"MON197509110",60,"78 minute rain delay then game called","1975MON.EVN.regular.comment.csv",22
