"CLE201710060",13,"$Edwin Encarnacion sprained ankle trying to get back to 2nd on double play and left game; Yankees challenged call that was safe at 2nd; call was overturned - out to complete DP"FILENAME_TX","LINE_NUMBER_CT"

"CLE201710060",88,"$Chapman threw wildly and the ball hit a photographer in the camera well; Yankees challenged call that ball was out of play; call was upheld - dead ball, batter to 2nd"2017ALD2.EVE.post.comment.csv",2

"CLE201710060",92,"$Indians challenged call that Torreyes was out at 2nd; call was overturned - out on pickoff"2017ALD2.EVE.post.comment.csv",3

