"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"HOU198804050",58,"$liner off Ed Whitson's wrist","1988HOU.EVN.regular.comment.csv",2
"HOU198804060",38,"Debut game for Candy Sierra","1988HOU.EVN.regular.comment.csv",3
"HOU198804140",39,"ej,concd001,P,quicj901,Bench jockeying $Concepcion (not in game) ejected by HP umpire Quick for bench jockeying","1988HOU.EVN.regular.comment.csv",4
"HOU198804170",27,"ej,jackd001,P,grege901,Arguing from bench after balks Danny Jackson ejected by 2B umpire Eric Gregg yelling from bench about balks in previous inning","1988HOU.EVN.regular.comment.csv",5
"HOU198804260",31,"ej,hayev001,P,kiblj901,Call at 1B Von Hayes ejected by 1B umpire John Kibler","1988HOU.EVN.regular.comment.csv",6
"HOU198804260",52,"$fan interference","1988HOU.EVN.regular.comment.csv",7
"HOU198804270",36,"$Phillies manager Lee Elia had umpire inspect Nolan Ryan's glove","1988HOU.EVN.regular.comment.csv",8
"HOU198804270",50,"$Alan Ashby's line shot off pitcher's shoulder bounced to 3B","1988HOU.EVN.regular.comment.csv",9
"HOU198804270",55,"$Mike Schmidt held on looping fly ball and was forced","1988HOU.EVN.regular.comment.csv",10
"HOU198804270",85,"$Keith Miller brought in from CF to be fifth infielder","1988HOU.EVN.regular.comment.csv",11
"HOU198804290",21,"Debut game for Johnny Paredes","1988HOU.EVN.regular.comment.csv",12
"HOU198804290",49,"$Dennis Martinez removed with bruised pitching hand index finger","1988HOU.EVN.regular.comment.csv",13
"HOU198805010",37,"$Jim Pankovits hit near left temple, replaced at the top of the 6th","1988HOU.EVN.regular.comment.csv",14
"HOU198805090",17,"$Lenny Dykstra overran ball","1988HOU.EVN.regular.comment.csv",15
"HOU198805140",11,"$Damon Berryhill called for obstruction","1988HOU.EVN.regular.comment.csv",16
"HOU198805310",77,"ej,anduj001,P,willc901,Throwing at batter $when Joaquin Andujar's first pitch came close to Tony Pena, both benches were warned by HP umpire Charlie Williams; when the second pitch was close, Andujar ejected by Williams","1988HOU.EVN.regular.comment.csv",17
"HOU198806010",91,"$Chuck Jackson missed 2B before throwing to 1B","1988HOU.EVN.regular.comment.csv",18
"HOU198806210",1,"Debut game for Jack Armstrong","1988HOU.EVN.regular.comment.csv",19
"HOU198806210",4,"Mike Scott left game with hamstring injury","1988HOU.EVN.regular.comment.csv",20
"HOU198806210",73,"Debut game for Jeff Gray","1988HOU.EVN.regular.comment.csv",21
"HOU198806260",18,"squeeze play","1988HOU.EVN.regular.comment.csv",22
"HOU198806260",19,"Debut game for Craig Biggio","1988HOU.EVN.regular.comment.csv",23
"HOU198806270",62,"$Mike Marshall left game with injury","1988HOU.EVN.regular.comment.csv",24
"HOU198806270",77,"ej,lanih101,M,bonig901,Balls and strikes Astros manager Hal Lanier ejected by HP umpire Greg Bonin","1988HOU.EVN.regular.comment.csv",25
"HOU198807040",23,"$Danny Darwin out on appeal for missing 1B on apparent double","1988HOU.EVN.regular.comment.csv",26
"HOU198807040",72,"$Herm Winningham called for interference","1988HOU.EVN.regular.comment.csv",27
"HOU198807100",25,"$ball hit 1B bag and bounced to pitcher","1988HOU.EVN.regular.comment.csv",28
"HOU198807230",11,"$Milt Thompson and Phil Bradley collide","1988HOU.EVN.regular.comment.csv",29
"HOU198808060",33,"$Alfredo Griffin's throw hit Denny Walling","1988HOU.EVN.regular.comment.csv",30
"HOU198808090",48,"$ball rolled up Will Clark's arm to Robby Thompson","1988HOU.EVN.regular.comment.csv",31
"HOU198808140",2,"$Roberto Alomar out on appeal for missing 1B on apparent double","1988HOU.EVN.regular.comment.csv",32
"HOU198808260",15,"$Jose Lind missed bag","1988HOU.EVN.regular.comment.csv",33
"HOU198808290",47,"$hit and run; Buddy Bell hit pitchout to protect Glenn Davis","1988HOU.EVN.regular.comment.csv",34
"HOU198809030",32,"Debut game for Ken Hill","1988HOU.EVN.regular.comment.csv",35
"HOU198809030",77,"Debut game for Brian Meyer","1988HOU.EVN.regular.comment.csv",36
"HOU198809050",36,"ej,helmt101,C,wendh901,Balls and strikes $Reds coach Helms ejected by HP umpire Wendelstedt for arguing balls and strikes","1988HOU.EVN.regular.comment.csv",37
"HOU198809060",24,"Gerald Young overthrew cutoff man, allowing Lloyd McClendon to take 2B","1988HOU.EVN.regular.comment.csv",38
"HOU198809060",76,"Debut game for Craig Smajstrla","1988HOU.EVN.regular.comment.csv",39
"HOU198809190",16,"$Nolan Ryan left game with injury","1988HOU.EVN.regular.comment.csv",40
"HOU198809300",17,"$Ed Whitson hurt ankle on DP in 2nd","1988HOU.EVN.regular.comment.csv",41
"HOU198809300",72,"Debut game for Sandy Alomar","1988HOU.EVN.regular.comment.csv",42
