"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"WS2196604110",0,"$Vice President Hubert Humphrey threw out the ceremonial pitch; Debut for umpire Emmett Ashford","1966WS2.EVA.regular.comment.csv",2
"WS2196604250",14,"$Ken Hamlin out on appeal for missing 3B","1966WS2.EVA.regular.comment.csv",3
"WS2196605030",62,"Phil Ortega left with slightly pulled right shoulder","1966WS2.EVA.regular.comment.csv",4
"WS2196605270",24,"$Joe Foy missed a tag at 3B","1966WS2.EVA.regular.comment.csv",5
"WS2196605270",25,"$George Scott's throw hit Frank Howard on the back","1966WS2.EVA.regular.comment.csv",6
"WS2196605302",57,"410 feet","1966WS2.EVA.regular.comment.csv",7
"WS2196606220",43,"ej,saveb101,P,ricej901,Called third strike $Saverine ejected by HP umpire Rice for arguing called 3rd strike","1966WS2.EVA.regular.comment.csv",8
"WS2196607010",33,"$Dick Schofield picked off but escaped when Diego Segui threw to 3B","1966WS2.EVA.regular.comment.csv",9
"WS2196607020",47,"450 feet","1966WS2.EVA.regular.comment.csv",10
"WS2196607020",57,"$Joe Pepitone hurt ankle on foul into Washington dugout","1966WS2.EVA.regular.comment.csv",11
"WS2196608070",30,"ej,valef101,P,sprim901,Called third strike Fred Valentine ejected by HP umpire Marty Springstead","1966WS2.EVA.regular.comment.csv",12
"WS2196608080",60,"Debut game for Tim Cullen","1966WS2.EVA.regular.comment.csv",13
"WS2196608080",71,"425 ft","1966WS2.EVA.regular.comment.csv",14
"WS2196608210",1,"Debut game for Ramon Lopez","1966WS2.EVA.regular.comment.csv",15
"WS2196609160",0,"Suspend=19660918,,0,0,17","1966WS2.EVA.regular.comment.csv",16
"WS2196609160",19,"suspended,19660918,WAS10,light failure $game suspended due to light failure with 1-1 count; resumed 9/18, two days later","1966WS2.EVA.regular.comment.csv",17
"WS2196609251",2,"ej,saveb101,P,kinnb901,Call at 2B ej,hodgg101,M,kinnb901,Call at 2B Bob Saverine and Senators Manager Gil Hodges ejected by 2B umpire Bill Kinnamon after Kinnamon ruled Don Buford safe at 2B on a juggled throw","1966WS2.EVA.regular.comment.csv",18
