"NLS200707100",0,"$Managers: Jim Leyland (Detroit AL), Tony La Russa (St Louis NL); MVP: Ichiro Suzuki (Seattle)"FILENAME_TX","LINE_NUMBER_CT"

"NLS200707100",37,"$first inside the park homer in an All Star Game"2007AS.EVE.asg.comment.csv",2

"NLS200707100",62,"$18th pinch hit homer in All Star history"2007AS.EVE.asg.comment.csv",3

"NLS200707100",76,"$Alfonso Soriano second player to homer for both AL and NL in the All Star Game (Frank Robinson) and first to homer representing three different teams (Yankees, Rangers and Cubs)"2007AS.EVE.asg.comment.csv",4

