GAME_ID,EVENT_ID,COMMENT_TX
"PHA194405030",61,"pbp account ends here, rest deduced"
"PHA194406230",66,"ej,whitj104,P,weafh901,Fair/foul call Jo-Jo White ejected by 3B umpire Hal Weafer arguing that the double was foul"
"PHA194406290",37,"Siebert spiked at 2B on DP"
"PHA194407050",22,"$Don Black struck on ankle by ball"
"PHA194408040",0,"$Connie Mack's 50th anniversary night"
"PHA194408201",53,"$Roy Schalk dropped the infield fly; George Kell ran past Bill McGhee"
"PHA194405030",61,"pbp account ends here, rest deduced"
"PHA194406230",66,"ej,whitj104,P,weafh901,Fair/foul call Jo-Jo White ejected by 3B umpire Hal Weafer arguing that the double was foul"
"PHA194406290",37,"Siebert spiked at 2B on DP"
"PHA194407050",22,"$Don Black struck on ankle by ball"
"PHA194408040",0,"$Connie Mack's 50th anniversary night"
"PHA194408201",53,"$Roy Schalk dropped the infield fly; George Kell ran past Bill McGhee"
