"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"
"MIN196704140",5,0,"klinr102",1,9,1,"boswd101",1,44
"MIN196704140",5,1,"valds101",1,9,11,"klinr102",1,46
"MIN196704140",6,0,"merrj102",1,9,1,"valds101",11,52
"MIN196704140",6,1,"sherl101",0,9,1,"wilse102",1,58
"MIN196704140",8,0,"woodj107",0,9,11,"sherl101",1,73
"MIN196704140",8,1,"podrj101",0,9,1,"woodj107",11,75
"MIN196704150",5,1,"wickd101",0,9,1,"sparj101",1,44
"MIN196704150",7,0,"worta101",1,9,1,"kaatj101",1,60
"MIN196704150",7,1,"stanm101",0,3,8,"browg101",7,62
"MIN196704150",7,1,"nortj101",0,5,7,"nortj101",8,62
"MIN196704150",7,1,"mcaud101",0,1,4,"woodj107",4,62
"MIN196704150",7,1,"aguih101",0,9,1,"wickd101",1,64
"MIN196704150",7,1,"gladf102",0,9,1,"aguih101",1,65
"MIN196704150",9,1,"uhlat101",1,9,11,"worta101",1,78
"MIN196704160",6,0,"merrj102",1,9,1,"granj101",1,42
"MIN196704160",7,1,"kosca101",1,9,11,"merrj102",1,54
"MIN196704160",8,0,"rolaj101",1,9,1,"kosca101",11,55
"MIN196704160",8,1,"salmc101",0,5,7,"wagnl101",7,59
"MIN196704160",9,0,"klinr102",1,9,1,"rolaj101",1,67
"MIN196704160",9,1,"alleb101",0,9,1,"mcdos101",1,70
"MIN196704160",9,1,"uhlat101",1,9,11,"klinr102",1,71
"MIN196704190",8,0,"epstm101",0,9,11,"palmj001",1,54
"MIN196704190",8,1,"mills101",0,9,1,"epstm101",11,57
"MIN196704190",9,1,"uhlat101",1,4,12,"killh102",3,65
"MIN196705020",1,1,"boutj101",0,9,1,"petef101",1,14
"MIN196705020",7,0,"worta101",1,9,1,"chand102",1,57
"MIN196705020",7,0,"quilf101",1,3,4,"versz101",6,57
"MIN196705020",7,0,"tovac101",1,1,6,"tovac101",4,57
