GAME_ID,EVENT_ID,COMMENT_TX
"BAL201004090",16,"Orioles second baseman Brian Roberts left the game due to an injured side"
"BAL201004280",16,"Yankees catcher Jorge Posada left the game due to an injured knee"
"BAL201004300",28,"$the ball bounced past CF Darnell McDonald but was backed up by RF J.D. Drew"
"BAL201004300",51,"$Red Sox runner Adrian Beltre slid on the left side of the 2B bag, close enough to easily touch it; his left arm was out and hit Ty Wigginton's legs; Wigginton's relay throw landed about 30 feet from 2B and bounced a few times as it went past 1B to the stands; 2B umpire Chad Fairchild ruled runner interference on Beltre, so Hermida was out on the play"
"BAL201005160",35,"Indians center fielder Grady Sizemore left the game due to an injured knee"
"BAL201005260",48,"Debut game for Frank Mata"
"BAL201006040",29,"$Adrian Beltre and Jeremy Hermida collided as Beltre made the tumbling catch; Beltre's left knee was bruised and Hermida suffered a left forearm contusion"
"BAL201006040",43,"Red Sox right fielder Jeremy Hermida left the game due to a left arm contusion"
"BAL201006050",37,"replay,6,scutm001,BOS,bellw901,BAL12,F,N,I,,H $on the fourth pitch, Marco Scutaro hit a fly down the LF line that was ruled foul as it curved just past the pole; acting crew chief Wally Bell watched the replay and upheld the call"
"BAL201006100",1,"Debut game for Jake Arrieta"
"BAL201006240",33,"Debut game for Alejandro Sanabia"
"BAL201006240",63,"Debut game for James Houser"
"BAL201006260",16,"$Julio Lugo's chopper bounced up at the plate and he kicked the ball as he left the batter's box; he was called out for the interference"
"BAL201006300",34,"$hard hit ball bounced off the glove of Miguel Tejada"
"BAL201006300",36,"$the Orioles thought ball four was a strike and Matt Wieters threw to 2B; SS Cesar Izturis tagged Gabe Gross on the face but the pitch had been ball four; meanwhile, Mark Ellis ran home on the play"
"BAL201006300",66,"$Orioles designated hitter Luke Scott strained his left hamstring rounding 1B; he was not sure if the ball was going to clear the fence and wanted to get to 3B on the play; his leg cramped as he got to 1B and then pulled and he took his next step"
"BAL201007010",18,"Debut game for Josh Bell"
"BAL201007010",35,"Athletics first baseman Daric Barton left the game due to an injured knee"
"BAL201007200",3,"$Rays left fielder Carl Crawford was hit in the groin by the pick off throw; he does not wear a protective cup; he rolled on the ground and was tagged out; he left the game due to the injury, which was diagnosed as a testicular contusion"
"BAL201007220",46,"ej,wiggt001,P,darlg901,Call at 1B; bumped umpire $on the first pitch to Nick Punto, J.J. Hardy ran to 2B on what appeared to be a miscommunication; when Orioles catcher Craig Tatum threw to 2B, Hardy returned to 1B; Orioles SS Cesar Izturis fielded Tatum's throw on the hop and relayed to 1B where Ty Wigginton tagged the runner twice; 1B umpire Gary Darling called Hardy safe and Wigginton exploded; during his tirade, he touched Darling and was ejected; Orioles manager Juan Samuel had to work very hard to push Wigginton away from Darling"
"BAL201007220",48,"ej,kranr801,C,hohnb901,Bench jockeying; clapped sarcastically ej,samuj001,M,hohnb901,Arguing Kranitz ejection $as J.J. Hardy crossed the plate, Orioles pitching coach Rick Kranitz clapped sarcastically in the dugout; HP umpire Bill Hohn ejected Kranitz; manager Juan Samuel went out to talk to Hohn and was also ejected; Samuel went into a tirade, flinging his hat toward the mound before he left the field"
"BAL201007240",57,"Orioles catcher Craig Tatum was stuck on the throwing hand by the ball, which deflected off the end of Jason Repko's bat"
"BAL201008030",0,"$Buck Showalter's first game as Orioles manager"
"BAL201008030",15,"Debut game for Peter Bourjos"
"BAL201008040",63,"Orioles second baseman Brian Roberts left the game due to an injured ankle"
"BAL201008040",72,"Orioles pitcher David Hernandez left the game due to an injured ankle"
"BAL201008060",59,"Debut game for Chris Sale"
"BAL201008080",33,"White Sox second baseman Gordon Beckham left the game due to an injured groin"
"BAL201008180",33,"$Felix Pie called out for interfering with catcher Adam Moore on the ball hit right in front of the plate"
"BAL201008200",47,"$Orioles right fielder Nick Markakis objected to the first and second strike calls by HP umpire Jeff Nelson"
"BAL201008200",48,"ej,markn001,P,nelsj901,Balls and strikes $Orioles right fielder Nick Markakis argued with HP umpire Jeff Nelson after being called out on strikes and was ejected by Nelson"
"BAL201008200",65,"ej,showb801,M,nelsj901,Balls and strikes $after the first two pitches to Rangers Elvis Andrus, HP umpire Jeff Nelson walked around to the front of the plate to clean it but talked to Orioles catcher Matt Wieters as he was doing so; Orioles Manager Buck Showalter, already upset about the earlier ejection of Nick Markakis, started yelling from the dugout; when Showalter came onto the field, he was ejected by Nelson; Showalter then exploded and had to be separated from Nelson by crew chief Jeff Kellogg"
"BAL201008210",64,"Rangers pitcher Scott Feldman left the game due to an injured knee"
"BAL201008210",65,"Debut game for Michael Kirkman"
"BAL201009010",67,"Orioles center fielder Adam Jones left the game due to an injured back"
"BAL201009010",81,"umpchange,9,umphome,barkl901 umpchange,9,ump2b,(None) $Nick Markakis fouled off the 1-1 pitch and the ball hit HP umpire Tom Hallion on the left arm; Hallion left the game; an x-ray of his arm was negative; Lance Barksdale moved behind the plate"
"BAL201009040",44,"replay,5,scotl001,BAL,welkt901,BAL12,O,N,I,,H $Luke Scott's fly hit near the top of the padded wall in right center off an orange advertisement; it was ruled in play but the Orioles thought it was a home run; crew chief Tim Welke watched the replay and upheld his own call"
"BAL201009150",1,"Debut game for Kyle Drabek"
"BAL201009170",73,"$the fireworks technician thought the ball was caught for the last out of the game and an Orioles victory; he shot off the victory celebration which did not please the Orioles or their fans"
"BAL201009180",37,"$Nolan Reimold chopped the ball into the ground at the plate and then kicked it with his right foot as he moved; he was called for interference for running into his own batted ball"
"BAL201010012",23,"Tigers catcher Gerald Laird left the game due to an injured shoulder"
"BAL201004090",16,"Orioles second baseman Brian Roberts left the game due to an injured side"
"BAL201004280",16,"Yankees catcher Jorge Posada left the game due to an injured knee"
"BAL201004300",28,"$the ball bounced past CF Darnell McDonald but was backed up by RF J.D. Drew"
"BAL201004300",51,"$Red Sox runner Adrian Beltre slid on the left side of the 2B bag, close enough to easily touch it; his left arm was out and hit Ty Wigginton's legs; Wigginton's relay throw landed about 30 feet from 2B and bounced a few times as it went past 1B to the stands; 2B umpire Chad Fairchild ruled runner interference on Beltre, so Hermida was out on the play"
"BAL201005160",35,"Indians center fielder Grady Sizemore left the game due to an injured knee"
"BAL201005260",48,"Debut game for Frank Mata"
"BAL201006040",29,"$Adrian Beltre and Jeremy Hermida collided as Beltre made the tumbling catch; Beltre's left knee was bruised and Hermida suffered a left forearm contusion"
"BAL201006040",43,"Red Sox right fielder Jeremy Hermida left the game due to a left arm contusion"
"BAL201006050",37,"replay,6,scutm001,BOS,bellw901,BAL12,F,N,I,,H $on the fourth pitch, Marco Scutaro hit a fly down the LF line that was ruled foul as it curved just past the pole; acting crew chief Wally Bell watched the replay and upheld the call"
"BAL201006100",1,"Debut game for Jake Arrieta"
"BAL201006240",33,"Debut game for Alejandro Sanabia"
"BAL201006240",63,"Debut game for James Houser"
"BAL201006260",16,"$Julio Lugo's chopper bounced up at the plate and he kicked the ball as he left the batter's box; he was called out for the interference"
"BAL201006300",34,"$hard hit ball bounced off the glove of Miguel Tejada"
"BAL201006300",36,"$the Orioles thought ball four was a strike and Matt Wieters threw to 2B; SS Cesar Izturis tagged Gabe Gross on the face but the pitch had been ball four; meanwhile, Mark Ellis ran home on the play"
"BAL201006300",66,"$Orioles designated hitter Luke Scott strained his left hamstring rounding 1B; he was not sure if the ball was going to clear the fence and wanted to get to 3B on the play; his leg cramped as he got to 1B and then pulled and he took his next step"
"BAL201007010",18,"Debut game for Josh Bell"
"BAL201007010",35,"Athletics first baseman Daric Barton left the game due to an injured knee"
"BAL201007200",3,"$Rays left fielder Carl Crawford was hit in the groin by the pick off throw; he does not wear a protective cup; he rolled on the ground and was tagged out; he left the game due to the injury, which was diagnosed as a testicular contusion"
