"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"TBA201104010",8,0,"mcgej001",1,0,1,"pricd001",1,512011TBA.EVA.regular.sub.csv",2

"TBA201104010",8,0,"russa001",1,0,1,"mcgej001",1,532011TBA.EVA.regular.sub.csv",3

"TBA201104010",9,0,"ramoc001",1,0,1,"russa001",1,612011TBA.EVA.regular.sub.csv",4

"TBA201104010",9,1,"pie-f001",0,6,7,"scotl001",7,622011TBA.EVA.regular.sub.csv",5

"TBA201104010",9,1,"johnj010",0,0,1,"guthj001",1,622011TBA.EVA.regular.sub.csv",6

"TBA201104020",6,0,"rodrs002",1,3,5,"longe001",5,342011TBA.EVA.regular.sub.csv",7

"TBA201104020",7,0,"pie-f001",0,5,12,"scotl001",7,442011TBA.EVA.regular.sub.csv",8

"TBA201104020",7,1,"pie-f001",0,5,7,"pie-f001",12,452011TBA.EVA.regular.sub.csv",9

"TBA201104020",7,1,"accaj001",0,0,1,"tillc001",1,452011TBA.EVA.regular.sub.csv",10

"TBA201104020",8,0,"mcgej001",1,0,1,"shiej002",1,542011TBA.EVA.regular.sub.csv",11

"TBA201104020",8,0,"farnk001",1,0,1,"mcgej001",1,562011TBA.EVA.regular.sub.csv",12

"TBA201104020",8,1,"gonzm001",0,0,1,"accaj001",1,582011TBA.EVA.regular.sub.csv",13

"TBA201104020",8,1,"johne002",1,9,11,"brigr001",6,582011TBA.EVA.regular.sub.csv",14

"TBA201104020",8,1,"uehak001",0,0,1,"gonzm001",1,612011TBA.EVA.regular.sub.csv",15

"TBA201104020",8,1,"fulds001",1,3,11,"rodrs002",5,612011TBA.EVA.regular.sub.csv",16

"TBA201104020",9,0,"damoj001",1,2,3,"damoj001",7,642011TBA.EVA.regular.sub.csv",17

"TBA201104020",9,0,"fulds001",1,3,7,"fulds001",11,642011TBA.EVA.regular.sub.csv",18

"TBA201104020",9,0,"johnd004",1,5,5,"johnd004",3,642011TBA.EVA.regular.sub.csv",19

"TBA201104020",9,0,"johne002",1,9,6,"johne002",11,642011TBA.EVA.regular.sub.csv",20

"TBA201104020",9,0,"peraj002",1,0,1,"farnk001",1,642011TBA.EVA.regular.sub.csv",21

"TBA201104020",9,1,"gregk001",0,0,1,"uehak001",1,672011TBA.EVA.regular.sub.csv",22

"TBA201104020",9,1,"jasoj001",1,8,12,"shopk001",2,702011TBA.EVA.regular.sub.csv",23

"TBA201104030",7,0,"ramoc001",1,0,1,"daviw001",1,512011TBA.EVA.regular.sub.csv",24

"TBA201104030",7,1,"berkj001",0,0,1,"britz001",1,532011TBA.EVA.regular.sub.csv",25

"TBA201104030",8,0,"cruzj005",1,0,1,"ramoc001",1,562011TBA.EVA.regular.sub.csv",26

