"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PHA193504270",20,"HP umpire Harry Geisel struck on side of head by Lou Gehrig foul ball; Geisel fell to the ground and was treated by both team trainers but stayed in game","1935PHA.EVA.regular.comment.csv",2
"PHA193504270",61,"$Ben Chapman left with injured leg","1935PHA.EVA.regular.comment.csv",3
"PHA193504290",94,"DWS: pbp ends here, rest deduced","1935PHA.EVA.regular.comment.csv",4
"PHA193505010",78,"DWS: pbp ends here, rest deduced","1935PHA.EVA.regular.comment.csv",5
"PHA193507030",22,"ej,chapb102,P,kolll901,Balls and strikes Ben Chapman ejected by HP umpire Lou Kolls","1935PHA.EVA.regular.comment.csv",6
"PHA193509072",78,"Hidden ball?","1935PHA.EVA.regular.comment.csv",7
"PHA193509152",14,"Appling 'CS' was a blunder","1935PHA.EVA.regular.comment.csv",8
"PHA193509152",59,"Two runners at 2B","1935PHA.EVA.regular.comment.csv",9
"PHA193509182",7,"Bernie Snyder dropped throw","1935PHA.EVA.regular.comment.csv",10
"PHA193509282",35,"DP: just a guess about how","1935PHA.EVA.regular.comment.csv",11
"PHA193509282",59,"Called, darkness","1935PHA.EVA.regular.comment.csv",12
