"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PIT201403310",33,"replay,5,samaj001,CHN,hirsj901,PIT08,,N,M,CHN,C $Cubs manager Rick Renteria challenged the call at 1B in his first game as Cubs skipper; the ruling was upheld; this was the first use of the expanded replay system","2014PIT.EVN.regular.comment.csv",2
"PIT201403310",71,"replay,10,lakej001,CHN,hirsj901,PIT08,,Y,M,PIT,A $Pirates manager Clint Hurdle challenged the call at 1B on the attempted pick off; the call was overturned from safe to out","2014PIT.EVN.regular.comment.csv",3
"PIT201404020",9,"$both teams warned by HP Umpire Bob Davidson","2014PIT.EVN.regular.comment.csv",4
"PIT201404020",62,"replay,8,schin001,CHN,hirsj901,PIT08,,Y,M,CHN,C $Cubs manager Rick Renteria challenged the out call at 2B; the ruling was overturned as the throw had taken Jordy Mercer off the bag; the first out of the double play was negated; this had ended the inning but now a run scored","2014PIT.EVN.regular.comment.csv",5
"PIT201404020",64,"replay,8,marts002,PIT,hirsj901,PIT08,,N,M,PIT,X $Starling Marte fouled off a bunt attempt as he tried to avoid the pitch; Pirates manager Clint Hurdle challenged the call, which resulted in a strikeout; the call was upheld","2014PIT.EVN.regular.comment.csv",6
"PIT201404020",112,"replay,13,walkn001,PIT,hirsj901,PIT08,,N,M,CHN,C $Cubs manager Rick Renteria challenged the safe call at 3B, which was upheld by review; the Cubs brought LF Junior Lake as part of a five-man infield","2014PIT.EVN.regular.comment.csv",7
"PIT201404170",66,"replay,7,walkn001,PIT,culbf901,PIT08,,N,M,PIT,A $Pirates manager Clint Hurdle challenged the call at 2B, which was upheld by replay","2014PIT.EVN.regular.comment.csv",8
"PIT201404180",26,"Pirates shortstop Jordy Mercer left the game due to an injured ankle","2014PIT.EVN.regular.comment.csv",9
"PIT201404180",49,"$the cover of the ball ripped open","2014PIT.EVN.regular.comment.csv",10
"PIT201404200",17,"ej,gomec002,P,culbf901,Fighting ej,snidt001,P,culbf901,Fighting ej,narrj001,C,culbf901,Fighting $Carlos Gomez paused at HP after hitting the ball, thinking he had hit a home run; pitcher Gerrit Cole backed up the play at 3B; as he took the ball from Josh Harrison, Cole yelled at Gomez; both benches cleared and punches were thrown; Gomez, Travis Snider and Brewers coach Jerry Narron ejected by HP umpire Fieldin Culbreth","2014PIT.EVN.regular.comment.csv",11
"PIT201404200",64,"replay,8,tabaj002,PIT,culbf901,PIT08,,N,M,MIL,C $Brewers manager Ron Roenicke challenged the safe call at 1B, which was upheld by replay","2014PIT.EVN.regular.comment.csv",12
"PIT201404210",65,"replay,8,mesod001,CIN,cedeg901,PIT08,,N,M,CIN,A $when Jay Bruce was called out at HP, Reds manager Bryan Price challenged the ruling; it was upheld by replay","2014PIT.EVN.regular.comment.csv",13
"PIT201404220",48,"replay,7,penab002,CIN,cedeg901,PIT08,,Y,M,PIT,A $when Brayan Pena was called safe at 2B, Pirates manager Clint Hurdle challenged the ruling; it was overturned by replay","2014PIT.EVN.regular.comment.csv",14
"PIT201404230",67,"originally scored as double, changed to single plus error on 04-24-2014","2014PIT.EVN.regular.comment.csv",15
"PIT201405020",3,"$fan interference","2014PIT.EVN.regular.comment.csv",16
"PIT201405030",30,"replay,4,tholj001,TOR,millb901,PIT08,,N,M,PIT,C $when Josh Thole was called safe at 1B, Pirates manager Clint Hurdle challenged the ruling; it was upheld by replay","2014PIT.EVN.regular.comment.csv",17
"PIT201405030",39,"originally scored as WP, changed to PB on 05-16-2014, makes both runs in inning unearned","2014PIT.EVN.regular.comment.csv",18
