"CIN194010020",1,"Debut game for Bobo Newsom"FILENAME_TX","LINE_NUMBER_CT"

"CIN194010020",2,"Debut game for Barney McCosky"1940WS.EVE.post.comment.csv",2

"CIN194010020",5,"Debut game for Mike McCormick"1940WS.EVE.post.comment.csv",3

"CIN194010020",9,"Debut game for Rudy York"1940WS.EVE.post.comment.csv",4

"CIN194010020",10,"Debut game for Bruce Campbell"1940WS.EVE.post.comment.csv",5

"CIN194010020",11,"Debut game for Mike Higgins"1940WS.EVE.post.comment.csv",6

"CIN194010020",12,"Debut game for Billy Sullivan"1940WS.EVE.post.comment.csv",7

"CIN194010020",21,"Debut game for Eddie Joost"1940WS.EVE.post.comment.csv",8

"CIN194010020",60,"Debut game for Lew Riggs"1940WS.EVE.post.comment.csv",9

"CIN194010020",63,"Debut game for Bill Baker"1940WS.EVE.post.comment.csv",10

"CIN194010020",73,"Debut game for Elmer Riddle"1940WS.EVE.post.comment.csv",11

"CIN194010030",11,"Debut game for Birdie Tebbetts"1940WS.EVE.post.comment.csv",12

"CIN194010030",36,"Debut game for Johnny Gorsica"1940WS.EVE.post.comment.csv",13

"DET194010040",1,"Debut game for Jim Turner"1940WS.EVE.post.comment.csv",14

"DET194010040",63,"Debut game for Joe Beggs"1940WS.EVE.post.comment.csv",15

"DET194010050",1,"Debut game for Dizzy Trout"1940WS.EVE.post.comment.csv",16

"DET194010050",24,"Debut game for Clay Smith"1940WS.EVE.post.comment.csv",17

"DET194010050",57,"Debut game for Earl Averill"1940WS.EVE.post.comment.csv",18

"DET194010050",58,"Debut game for Archie McKain"1940WS.EVE.post.comment.csv",19

"DET194010050",59,"Debut game for Morrie Arnovich"1940WS.EVE.post.comment.csv",20

"DET194010060",46,"Debut game for Johnny Vander Meer"1940WS.EVE.post.comment.csv",21

"DET194010060",70,"Debut game for Johnny Hutchings"1940WS.EVE.post.comment.csv",22

"CIN194010070",64,"Debut game for Frank Croucher Debut game for Fred Hutchinson"1940WS.EVE.post.comment.csv",23

