"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"NYA192404230","19240423",0,"Wednesday",0,"F","D","BOS","NYA","NYC16","ehmkh101","pennh101","dinnb101","connt901","(none)","(none)","","",46584,"65,73","Rob Neyer","Rob Neyer","1996/11/27 6:44PM","",0,0,0,0,-1,0,0,1,132,9,4,13,9,15,2,2,9,5,"pennh101","ehmkh101","","","flagi101",8,"wambb101",4,"veacb101",7,"harrj103",3,"booni101",9,"shanh101",5,"lee-d101",6,"oneis101",2,"ehmkh101",1,"wittw101",8,"dugaj101",5,"ruthb101",9,"meusb101",7,"pippw101",3,"warda101",4,"scote101",6,"bengb101",2,"pennh101",1,"howel101","","","",,,51,,,,020100001,21213004x,35,1,1,0,3,0,2,0,3,0,7,1,0,0,0,3,13,13,2,0,24,10,1,1,0,34,4,3,1,12,2,0,2,4,0,2,0,1,1,0,1,3,3,0,0,27,6,0,0,0,,,,,,,,,,,"Herb Pennock","Howard Ehmke","(none)","","(none)","Ira Flagstead","Bill Wambsganss","Bobby Veach","Joe Harris","Ike Boone","Howie Shanks","Dud Lee","Steve O'Neill","Howard Ehmke","Whitey Witt","Joe Dugan","Babe Ruth","Bob Meusel","Wally Pipp","Aaron Ward","Everett Scott","Benny Bengough","Herb Pennock",,1924NYA.EVA.regular.game.csv",2

"NYA192404240","19240424",0,"Thursday",0,"F","D","BOS","NYA","NYC16","ferga101","shawb102","connt901","dinnb101","(none)","(none)","","",7000,"73,65","Rob Neyer","Rob Neyer","1996/12/13 10:21PM","",1,0,0,0,-1,0,0,0,132,9,3,6,6,9,2,1,8,6,"shawb102","ferga101","","","flagi101",8,"wambb101",4,"veacb101",7,"harrj103",3,"booni101",9,"shanh101",5,"lee-d101",6,"oneis101",2,"ferga101",1,"wittw101",8,"dugaj101",5,"ruthb101",9,"meusb101",7,"pippw101",3,"warda101",4,"scote101",6,"bengb101",2,"shawb102",1,"fullc102","","","",,,51,,,,000000120,03100002x,31,0,0,1,3,0,0,1,6,0,4,0,0,1,0,2,6,6,1,0,24,13,0,1,0,29,0,1,1,5,1,0,0,6,0,5,2,1,0,0,1,3,3,2,0,27,10,0,2,0,,,,,,,,,,,"Bob Shawkey","Alex Ferguson","(none)","dugaj101","Joe Dugan","Ira Flagstead","Bill Wambsganss","Bobby Veach","Joe Harris","Ike Boone","Howie Shanks","Dud Lee","Steve O'Neill","Alex Ferguson","Whitey Witt","Joe Dugan","Babe Ruth","Bob Meusel","Wally Pipp","Aaron Ward","Everett Scott","Benny Bengough","Bob Shawkey",,1924NYA.EVA.regular.game.csv",3

"NYA192404250","19240425",0,"Friday",0,"F","D","BOS","NYA","NYC16","pierb103","bushj102","dinnb101","connt901","(none)","(none)","","",6000,"73","Rob Neyer","Rob Neyer","1996/12/13 11:24PM","",1,0,0,0,-1,0,0,0,110,9,2,5,6,7,2,2,10,6,"bushj102","pierb103","","","flagi101",8,"wambb101",4,"veacb101",7,"harrj103",3,"booni101",9,"shanh101",5,"lee-d101",6,"piciv101",2,"pierb103",1,"wittw101",8,"dugaj101",5,"ruthb101",9,"meusb101",7,"pippw101",3,"warda101",4,"scote101",6,"hofmf101",2,"bushj102",1,"fuhro102","","","",,,51,,,,011000000,10310000x,32,2,1,0,2,1,0,0,6,0,7,1,0,2,0,2,5,5,1,0,24,12,1,2,0,29,0,0,1,5,0,0,1,5,0,3,0,1,2,0,1,2,2,0,0,27,9,1,2,0,,,,,,,,,,,"Joe Bush","Bill Piercy","(none)","ruthb101","Babe Ruth","Ira Flagstead","Bill Wambsganss","Bobby Veach","Joe Harris","Ike Boone","Howie Shanks","Dud Lee","Val Picinich","Bill Piercy","Whitey Witt","Joe Dugan","Babe Ruth","Bob Meusel","Wally Pipp","Aaron Ward","Everett Scott","Fred Hofmann","Joe Bush",,1924NYA.EVA.regular.game.csv",4

"NYA192404260","19240426",0,"Saturday",0,"F","D","BOS","NYA","NYC16","quinj102","hoytw101","connt901","dinnb101","(none)","(none)","","",25000,"73","Rob Neyer","Rob Neyer","1996/12/14 12:45AM","",1,0,0,0,-1,0,0,0,135,11,3,4,11,12,0,0,10,11,"hoytw101","quinj102","","","flagi101",8,"wambb101",4,"veacb101",7,"harrj103",3,"booni101",9,"shanh101",5,"lee-d101",6,"oneis101",2,"quinj102",1,"wittw101",8,"dugaj101",5,"ruthb101",9,"meusb101",7,"pippw101",3,"warda101",4,"scote101",6,"hofmf101",2,"hoytw101",1,"","","","",,,64,,,,00000100020,00100000021,43,2,0,1,3,1,0,0,2,0,1,0,0,0,0,1,4,4,0,0,31,16,1,1,0,41,4,0,1,4,1,0,0,4,3,1,0,0,1,0,1,3,3,0,0,33,13,0,0,0,,,,,,,,,,,"Waite Hoyt","Jack Quinn","(none)","wittw101","Whitey Witt","Ira Flagstead","Bill Wambsganss","Bobby Veach","Joe Harris","Ike Boone","Howie Shanks","Dud Lee","Steve O'Neill","Jack Quinn","Whitey Witt","Joe Dugan","Babe Ruth","Bob Meusel","Wally Pipp","Aaron Ward","Everett Scott","Fred Hofmann","Waite Hoyt",,1924NYA.EVA.regular.game.csv",5

"NYA192404270","19240427",0,"Sunday",0,"F","D","PHA","NYA","NYC16","burnd101","pennh101","dinnb101","rowlp801","(none)","connt901","","",50000,"452","Cliff Blau","Cliff Blau","2014/10/24 3:46PM","",1,0,0,0,-1,0,0,0,105,9,2,11,6,14,2,1,5,10,"pennh101","burnd101","","","dykej101",4,"hales101",5,"strap101",8,"hausj101",3,"simma101",7,"millb110",9,"gallc101",6,"perkc101",2,"burnd101",1,"wittw101",8,"dugaj101",5,"ruthb101",9,"meusb101",7,"pippw101",3,"warda101",4,"scote101",6,"hofmf101",2,"pennh101",1,"grays102","","","",,,51,,,,000002000,45000020x,32,0,0,1,2,0,0,0,2,0,3,0,0,2,0,3,11,11,0,0,24,10,0,1,0,34,4,0,0,10,2,1,1,7,0,7,0,1,1,0,1,2,2,0,0,27,14,0,2,0,,,,,,,,,,,"Herb Pennock","Dennis Burns","(none)","dugaj101","Joe Dugan","Jimmy Dykes","Sammy Hale","Paul Strand","Joe Hauser","Al Simmons","Bing Miller","Chick Galloway","Cy Perkins","Dennis Burns","Whitey Witt","Joe Dugan","Babe Ruth","Bob Meusel","Wally Pipp","Aaron Ward","Everett Scott","Fred Hofmann","Herb Pennock",,1924NYA.EVA.regular.game.csv",6
