GAME_ID,EVENT_ID,COMMENT_TX
"PHI200810010",65,"$Chase Utley overran the throw and then slipped on the wet grass; Ray Durham stopped at 3B and then ran home when Utley fell"
"PHI200810020",21,"$Shane Victorino's first career grand slam"
"MIL200810040",27,"$Corey Hart rounded 1B too far"
"MIL200810040",27,"Rickie Weeks left the game due to an injured knee; he was removed from playoff roster, replaced by Alcides Escobar"
"MIL200810040",75,"$Shane Victorino called for interference at 2B; Victorino did not slide; Ryan Howard scored on the play but was sent back to 3B"
"MIL200810050",42,"$the fly to LF hit a cable near the roof and caromed back towards the infield; great catch by Craig Counsell"
"PHI200810010",65,"$Chase Utley overran the throw and then slipped on the wet grass; Ray Durham stopped at 3B and then ran home when Utley fell"
"PHI200810020",21,"$Shane Victorino's first career grand slam"
"MIL200810040",27,"$Corey Hart rounded 1B too far"
"MIL200810040",27,"Rickie Weeks left the game due to an injured knee; he was removed from playoff roster, replaced by Alcides Escobar"
"MIL200810040",75,"$Shane Victorino called for interference at 2B; Victorino did not slide; Ryan Howard scored on the play but was sent back to 3B"
"MIL200810050",42,"$the fly to LF hit a cable near the roof and caromed back towards the infield; great catch by Craig Counsell"
