"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID","FILENAME_TX","LINE_NUMBER_CT"
"PHI195504130",6,0,"taylb102",0,9,11,"antoj103",1,40,"1955PHI.EVN.regular.sub.csv",2
"PHI195504130",6,1,"grism101",0,9,1,"taylb102",11,43,"1955PHI.EVN.regular.sub.csv",3
"PHI195504130",9,0,"rhodd101",0,9,11,"grism101",1,63,"1955PHI.EVN.regular.sub.csv",4
"PHI195504180",6,0,"lovel102",1,9,1,"wehmh101",1,49,"1955PHI.EVN.regular.sub.csv",5
"PHI195504180",6,1,"roebe101",0,9,1,"erskc101",1,53,"1955PHI.EVN.regular.sub.csv",6
"PHI195504180",6,1,"blaym101",1,9,11,"lovel102",1,54,"1955PHI.EVN.regular.sub.csv",7
"PHI195504180",7,0,"kippt101",1,9,1,"blaym101",11,55,"1955PHI.EVN.regular.sub.csv",8
"PHI195504180",9,1,"bakef103",1,9,11,"kippt101",1,75,"1955PHI.EVN.regular.sub.csv",9
"PHI195504190",6,0,"lovel102",1,9,1,"owenj101",1,45,"1955PHI.EVN.regular.sub.csv",10
"PHI195504190",7,1,"blaym101",1,9,11,"lovel102",1,59,"1955PHI.EVN.regular.sub.csv",11
"PHI195504190",7,1,"hughj103",0,9,1,"newcd101",1,62,"1955PHI.EVN.regular.sub.csv",12
"PHI195504190",8,0,"simmc101",1,9,1,"blaym101",11,65,"1955PHI.EVN.regular.sub.csv",13
"PHI195504190",8,1,"burgs101",1,9,11,"simmc101",1,73,"1955PHI.EVN.regular.sub.csv",14
"PHI195504190",8,1,"wehmh101",1,9,12,"burgs101",11,74,"1955PHI.EVN.regular.sub.csv",15
"PHI195504190",8,1,"roebe101",0,9,1,"hughj103",1,74,"1955PHI.EVN.regular.sub.csv",16
"PHI195504190",9,0,"millb103",1,9,1,"wehmh101",12,76,"1955PHI.EVN.regular.sub.csv",17
"PHI195504220",8,1,"sched102",1,9,11,"wehmh101",1,62,"1955PHI.EVN.regular.sub.csv",18
"PHI195504220",9,0,"millb103",1,9,1,"sched102",11,63,"1955PHI.EVN.regular.sub.csv",19
"PHI195504220",9,1,"lowrp101",1,4,12,"burgs101",2,71,"1955PHI.EVN.regular.sub.csv",20
"PHI195504220",9,1,"bowmr101",0,9,1,"purkb101",1,71,"1955PHI.EVN.regular.sub.csv",21
"PHI195504230",1,1,"frieb102",0,9,1,"klinr102",1,10,"1955PHI.EVN.regular.sub.csv",22
"PHI195504230",5,1,"wehmh101",1,3,12,"hamng102",6,40,"1955PHI.EVN.regular.sub.csv",23
"PHI195504230",6,0,"kazat101",1,3,6,"wehmh101",12,44,"1955PHI.EVN.regular.sub.csv",24
"PHI195504230",8,0,"bowmb102",1,6,7,"ennid101",7,60,"1955PHI.EVN.regular.sub.csv",25
"PHI195504230",8,0,"longd101",0,9,11,"frieb102",1,60,"1955PHI.EVN.regular.sub.csv",26
"PHI195504230",8,1,"peppl101",0,9,1,"longd101",11,63,"1955PHI.EVN.regular.sub.csv",27
