GAME_ID,EVENT_ID,COMMENT_TX
"DET198305080",60,"ej,cleab801,C,merrd901,Balk non-call ej,mcnaj801,M,mckej901,Protesting manager's ejection $Angels manager McNamara ejected by HP umpire McKean for arguing pitcher balked when throwing to 1B which hit runner in neck, forcing him to leave for pinch-runner; Angels coach Clear ejected by 1B umpire Merrill protesting McNamara's ejection"
"DET198305100",61,"ej,willb104,C,barnl901,Called strike 3 $Athletics coach Williams ejected by HP umpire Barnett for arguing called strike 3 to Henderson"
"DET198305170",11,"ej,andes101,M,cousd901,Balls and strikes Tigers manager Sparky Anderson ejected bu HP umpire Derryl Cousins"
"DET198305200",2,"CS may have occurred with O'Brien or Parrish at bat"
"DET198305272",58,"ej,wockj001,P,voltv901,Balls and strikes $Catcher Wockenfuss ejected by HP umpire Voltaggio for arguing balls and strikes"
"DET198305290",7,"timing assumed"
"DET198305300",37,"DWS: clearly not CS, not certain a continuation of single"
"DET198306020",30,"$Glenn Wilson dropped the fly ball but got the force"
"DET198306020",60,"ej,wilcm001,P,pales901,Balk Milt Wilcox ejected by HP umpire Steve Palermo for continuing to argue about the balk"
"DET198306140",37,"$Estimated 540 feet, ball cleared Trumbull Avenue and landed in lumber yard; it was the 14th ball to be hit completely out of Tiger Stadium since 1938 remodeling"
"DET198306140",53,"umpchange,6,umphome,fordd901 umpchange,6,ump2b,(None) $HP umpire Barnett injured back when Gibson ran over him trying for inside the park homer; Whitaker was tagged out at home on same play, but Gibson was right behind him, Barnett was in the baseline and Gibson hit him and catcher who dropped ball for error as Gibson was called safe; Red Sox claimed catcher did not drop ball and loose ball seen on the ground came out of umpire's pocket; Barnett left field on stretcher; 2B umpire Ford went behind plate and game was finished with 3 umpires"
"DET198307030",44,"ej,dempr001,P,voltv901,Balls and strikes Rick Dempsey ejected by HP umpire Vic Voltaggio"
"DET198307290",0,"Suspend=19830730,DET04,1,10,48"
"DET198307290",72,"suspended,19830730,DET04,curfew $Game suspended for curfew and resumed the next day"
"DET198307311",13,"Chet Lemon injured diving for Joe Simpson's line drive"
"DET198307311",46,"Debut game for Frank Wills"
"DET198308010",50,"$Lance Parrish called for interference on steal attempt"
"DET198308081",0,"ej,nelsd101,C,clara901,Arguing pickoff move was balk White Sox coach Dave Nelson ejected by 1B umpire Al Clark arguing that pitcher's throw to 1B was a balk sometime in game"
