"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"KCA199004160",24,"$SS Rafael Santana dropped liner and the ball rolled to 2B for force then got runner at 3B","1990KCA.EVA.regular.comment.csv",2
"KCA199004180",29,"$Kevin Seitzer called for interference on attempted steal","1990KCA.EVA.regular.comment.csv",3
"KCA199005010",21,"Debut game for Terry Shumpert","1990KCA.EVA.regular.comment.csv",4
"KCA199005140",86,"$Jeff Reardon failed to cover 1B on ground ball","1990KCA.EVA.regular.comment.csv",5
"KCA199005160",0,"Debut for umpire Ed Hickox","1990KCA.EVA.regular.comment.csv",6
"KCA199005300",52,"56 is correct scoring on force: defense in a shift","1990KCA.EVA.regular.comment.csv",7
"KCA199005310",76,"ej,wathj001,M,reilm901,Balls and strikes $Royals manager Wathan ejected by HP umpire Mike Reilly for arguing balls and strikes; there was confusion about the count after the balk as well","1990KCA.EVA.regular.comment.csv",8
"KCA199006200",1,"$Harold Reynolds called out for running into his own bunted ball","1990KCA.EVA.regular.comment.csv",9
"KCA199007030",44,"DWS: invented play","1990KCA.EVA.regular.comment.csv",10
"KCA199007270",62,"Debut game for Luis Encarnacion","1990KCA.EVA.regular.comment.csv",11
"KCA199008070",17,"Debut game for Brian McRae","1990KCA.EVA.regular.comment.csv",12
"KCA199008210",1,"Debut game for Paul Abbott Debut game for Jim Campbell","1990KCA.EVA.regular.comment.csv",13
"KCA199008260",48,"ej,tartd001,P,barnl901,Called third strike $Tartabull ejected by HP umpire Barnett","1990KCA.EVA.regular.comment.csv",14
"KCA199009100",1,"Debut game for Hector Wagner","1990KCA.EVA.regular.comment.csv",15
"KCA199009120",16,"ej,gastc101,M,coont901,Arguing HBP call Blue Jays manager Cito Gaston ejected by HP umpire Terry Cooney arguing the hit batter ruling","1990KCA.EVA.regular.comment.csv",16
"KCA199009160",4,"$Tom Candiotti hurt warming up and removed before throwing a pitch","1990KCA.EVA.regular.comment.csv",17
"KCA199009160",64,"Debut game for Carlos Maldonado","1990KCA.EVA.regular.comment.csv",18
"KCA199009160",72,"Debut game for Jeff Conine","1990KCA.EVA.regular.comment.csv",19
