"BRO192010060",27,"$Steve O'Neill's throw to 1B hit Hi Myers on the back but Doc Johnston retrieved the ball in time to get Tommy Griffith"FILENAME_TX","LINE_NUMBER_CT"

"CLE192010090",59,"$Pete Kilduff chased Larry Gardner toward 3B but George Burns stayed there; Otto Miller tagged both and Gardner was called out"1920WS.EVE.post.comment.csv",2

"CLE192010100",39,"$Charlie Jamieson overslid 2B"1920WS.EVE.post.comment.csv",3

"CLE192010100",42,"$Bill Wambsganss's unassisted triple play"1920WS.EVE.post.comment.csv",4

