"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"BSN192604270",4,"$Jimmy Welsh dropped the fly ball","1926BSN.EVN.regular.comment.csv",2
"BSN192604290",53,"$Bill Terry ended his hold out; first appearance of the season","1926BSN.EVN.regular.comment.csv",3
"BSN192604300",50,"$Travis Jackson injured his ankle or would have had HR","1926BSN.EVN.regular.comment.csv",4
"BSN192605010",15,"$Doc Gautreau dropped the popup","1926BSN.EVN.regular.comment.csv",5
"BSN192605010",69,"$Bernie Neis dropped the fly ball","1926BSN.EVN.regular.comment.csv",6
"BSN192605292",69,"DWV reconstructed the 9th","1926BSN.EVN.regular.comment.csv",7
"BSN192606030",7,"$Jimmy Welsh awarded first base on obstruction by Wally Pipp","1926BSN.EVN.regular.comment.csv",8
"BSN192606040",80,"not clear how Walker advances","1926BSN.EVN.regular.comment.csv",9
"BSN192606160",38,"$the ball caromed off pitcher Joe Genewich's leg to 1Bman Dick Burrus; Burrus threw wildly to 2B","1926BSN.EVN.regular.comment.csv",10
"BSN192606171",30,"$Jimmy Welsh dropped a fly ball","1926BSN.EVN.regular.comment.csv",11
"BSN192606171",65,"$Andy High dropped the popup; Dick Burrus tagged Les Bell and stepped on 1B","1926BSN.EVN.regular.comment.csv",12
"BSN192607010",8,"$Eddie Brown batted out of order; he walked but Dick Burrus was called out","1926BSN.EVN.regular.comment.csv",13
"BSN192607071",71,"DWV reconstructed the 9th","1926BSN.EVN.regular.comment.csv",14
"BSN192607311",18,"$liner struck Larry Benton's hip","1926BSN.EVN.regular.comment.csv",15
"BSN192607311",45,"$Dave Bancroft dropped the popup","1926BSN.EVN.regular.comment.csv",16
"BSN192607311",65,"$Dave Bancroft tried to advance to an uncovered 3B","1926BSN.EVN.regular.comment.csv",17
"BSN192608041",47,"note BX2 could be PO1, transcript unclear","1926BSN.EVN.regular.comment.csv",18
"BSN192608041",74,"$1Bman Stuffy McInnis rolled the ball to the mound apparently thinking there were three out; Doc Gautreau tried to score","1926BSN.EVN.regular.comment.csv",19
"BSN192608041",80,"$Paul Waner rounded 2B too far","1926BSN.EVN.regular.comment.csv",20
"BSN192608042",46,"DWV: not sure why (NR) in next play; no error","1926BSN.EVN.regular.comment.csv",21
"BSN192608042",47,"$Zack Taylor injured in collision with Paul Waner","1926BSN.EVN.regular.comment.csv",22
"BSN192608042",61,"$Bunny Hearn suffered an injured throwing hand when he tried to stop the liner","1926BSN.EVN.regular.comment.csv",23
"BSN192608060",64,"$Glenn Wright injured his ankle sliding into 2B","1926BSN.EVN.regular.comment.csv",24
"BSN192608060",79,"$Max Carey called for interference with catcher Oscar Siemer who was trying to catch a foul popup","1926BSN.EVN.regular.comment.csv",25
"BSN192608071",48,"ej,smite106,P,riglc901,Bench jockeying $Earl Smith ejected from bench by HP Umpire Cy Rigler","1926BSN.EVN.regular.comment.csv",26
"BSN192608072",64,"game called for rain","1926BSN.EVN.regular.comment.csv",27
"BSN192609071",41,"$to the flagpole","1926BSN.EVN.regular.comment.csv",28
"BSN192609072",42,"$to the flagpole","1926BSN.EVN.regular.comment.csv",29
"BSN192609081",2,"$Eddie Moore dropped the popup","1926BSN.EVN.regular.comment.csv",30
"BSN192609081",41,"$Ed Taylor threw wildly to 1B","1926BSN.EVN.regular.comment.csv",31
"BSN192609082",48,"$Andy High muffed the popup","1926BSN.EVN.regular.comment.csv",32
"BSN192609090",64,"$Travis Jackson injured his foot","1926BSN.EVN.regular.comment.csv",33
"BSN192609090",68,"$Irish Meusel tried to score when HP was left uncovered","1926BSN.EVN.regular.comment.csv",34
"BSN192609090",69,"DWV: previous two plays really one play","1926BSN.EVN.regular.comment.csv",35
"BSN192609100",81,"missing fielder for putout in BSN192609100","1926BSN.EVN.regular.comment.csv",36
"BSN192609130",84,"was a K but not possible","1926BSN.EVN.regular.comment.csv",37
"BSN192609160",7,"$Jimmy Welsh scored while the Cubs tried to run down Andy High","1926BSN.EVN.regular.comment.csv",38
"BSN192609181",46,"ej,taylz101,P,mclap901,Call at 3B ej,bancd101,M,mclap901,Call at 3B $Zack Taylor threw to 3B; when Umpire Peter McLaughlin called Cliff Heathcote safe, Taylor and Braves Manager Dave Bancroft were ejected by McLaughlin","1926BSN.EVN.regular.comment.csv",39
"BSN192609182",72,"$lost in the sun","1926BSN.EVN.regular.comment.csv",40
"BSN192609252",8,"$George Grantham rounded 1B too far","1926BSN.EVN.regular.comment.csv",41
