GAME_ID,EVENT_ID,COMMENT_TX
"CHA196505130",47,"Debut game for Jim Hunter"
"CHA196505161",53,"ej,rignb101,M,soarh901,Missing 1st base on double $Angels manager Rigney ejected by 1B umpire Soar for arguing that Cater missed 1st base on his double"
"CHA196505280",40,"$John Romano injured his right instep on slide"
"CHA196508011",0,"1:08 rain delay before start of game"
"CHA196508011",31,"$Wert chased back to 2nd, then Cater chased back towards 1st, then Wert chased back to 2nd again where Cater had also arrived"
"CHA196508012",0,"ej,aguih101,P,hurle901,Bench jockeying Hank Aguirre ejected by 2B umpire Eddie Hurley sometime in game"
"CHA196508291",53,"ej,lopea102,M,umonf901,Checked swing $White Sox manager Lopez ejected by HP umpire Umont for arguing check swing"
"CHA196510010",49,"missing play in CHA196510010"
"CHA196510030",9,"fan interference"
"CHA196510030",58,"Debut game for Bill Heath"
"CHA196505130",47,"Debut game for Jim Hunter"
"CHA196505161",53,"ej,rignb101,M,soarh901,Missing 1st base on double $Angels manager Rigney ejected by 1B umpire Soar for arguing that Cater missed 1st base on his double"
"CHA196505280",40,"$John Romano injured his right instep on slide"
"CHA196508011",0,"1:08 rain delay before start of game"
"CHA196508011",31,"$Wert chased back to 2nd, then Cater chased back towards 1st, then Wert chased back to 2nd again where Cater had also arrived"
"CHA196508012",0,"ej,aguih101,P,hurle901,Bench jockeying Hank Aguirre ejected by 2B umpire Eddie Hurley sometime in game"
"CHA196508291",53,"ej,lopea102,M,umonf901,Checked swing $White Sox manager Lopez ejected by HP umpire Umont for arguing check swing"
"CHA196510010",49,"missing play in CHA196510010"
"CHA196510030",9,"fan interference"
"CHA196510030",58,"Debut game for Bill Heath"
