"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"CHA197604090",0,"Debut for umpire Greg Kosc","1976CHA.EVA.regular.comment.csv",2
"CHA197604090",40,"$Frank White called for interference","1976CHA.EVA.regular.comment.csv",3
"CHA197604230",61,"rain started during bottom of the 7th inning","1976CHA.EVA.regular.comment.csv",4
"CHA197605010",0,"$Nellie Fox' #2 retired before game","1976CHA.EVA.regular.comment.csv",5
"CHA197605200",9,"$Rich Coggins missed 2B returning after foul out; out on appeal","1976CHA.EVA.regular.comment.csv",6
"CHA197605231",52,"ej,downb001,P,mckej901,Called third strike Brian Downing ejected by HP umpire Jim McKean","1976CHA.EVA.regular.comment.csv",7
"CHA197605232",46,"ej,tannc101,M,bremn901,Call at HP Athletics manager Chuck Tanner ejected by HP umpire Nick Bremigan","1976CHA.EVA.regular.comment.csv",8
"CHA197606010",0,"Protest=H $the White Sox protested the game claiming that Bill Singer was an ineligible player","1976CHA.EVA.regular.comment.csv",9
"CHA197606010",77,"ej,hargm001,P,brinj901,Called third strike Mike Hargrove ejected by HP umpire Joe Brinkman","1976CHA.EVA.regular.comment.csv",10
"CHA197606050",0,"Protest=H","1976CHA.EVA.regular.comment.csv",11
"CHA197606050",72,"$Sometime during the 9th inning, the White Sox placed the game under protest claiming Dave LaRoche's pitching motion was illegal","1976CHA.EVA.regular.comment.csv",12
"CHA197606061",63,"$the throw to 1B was wild and George Hendrick had plenty of time to reach 2B; the Indians claimed that Jim Spencer obstructed Hendrick","1976CHA.EVA.regular.comment.csv",13
"CHA197606062",51,"ej,robif103,M,kunkb101,Fair/foul call (Threw towel) ej,colar101,C,garcr901,Arguing manager's ejection (Bumped umpire) ej,torbj101,C,garcr901,Arguing manager's ejection $Indians manager Robinson ejected by 3B umpire Kunkel for arguing call that bunt by Spikes was foul; coaches Colavito and Torborg ejected by 1B umpire Garcia for arguing Robinson's ejection; Colavito bumped umpire","1976CHA.EVA.regular.comment.csv",14
"CHA197606160",18,"Debut game for Kevin Bell","1976CHA.EVA.regular.comment.csv",15
"CHA197606300",6,"$Angels manager Dick Williams wrote Nolan Ryan on the lineup card instead of Gary Ross, so Ryan had to hurriedly warm up and pitch to one batter","1976CHA.EVA.regular.comment.csv",16
"CHA197607041",45,"$Jorge Orta called out for running into his own batted ball","1976CHA.EVA.regular.comment.csv",17
"CHA197607160",6,"Debut game for Wayne Nordhagen","1976CHA.EVA.regular.comment.csv",18
"CHA197607180",13,"ej,lezcs001,P,coont901,Called third strike Sixto Lezcano ejected by HP umpire Terry Cooney","1976CHA.EVA.regular.comment.csv",19
"CHA197607190",0,"1:25 rain delay before start of game","1976CHA.EVA.regular.comment.csv",20
"CHA197607200",87,"Game called due to rain","1976CHA.EVA.regular.comment.csv",21
"CHA197607222",11,"$Bucky Dent dropped Bill Stein's throw but Jason Thompson stepped off the bag","1976CHA.EVA.regular.comment.csv",22
"CHA197607222",50,"$Bucky Dent juggled Ructy Staub's pop up","1976CHA.EVA.regular.comment.csv",23
"CHA197607230",0,"rain delay before start of game","1976CHA.EVA.regular.comment.csv",24
"CHA197608082",65,"Debut game for George Enright","1976CHA.EVA.regular.comment.csv",25
"CHA197608172",39,"$Rick Burleson running on the pitch; had to tag up","1976CHA.EVA.regular.comment.csv",26
"CHA197608210",15,"$Reggie Jackson fouled ball off right leg in first","1976CHA.EVA.regular.comment.csv",27
"CHA197608221",60,"$Bucky Dent hit on left arm; X-rays negative, but severe bruise","1976CHA.EVA.regular.comment.csv",28
"CHA197609110",25,"$White Sox coach Minnie Minoso appears in a major league game at the age of 53","1976CHA.EVA.regular.comment.csv",29
"CHA197609121",17,"$Minnie Minoso hits safely at the age of 50","1976CHA.EVA.regular.comment.csv",30
"CHA197609160",16,"$Bucky Dent called for obstruction","1976CHA.EVA.regular.comment.csv",31
"CHA197609250",52,"ej,bands101,P,coont901,Call at 1B (Threw helmet) ej,tannc101,M,coont901,Call at 1B Sal Bando and Athletics Manager Chuck Tanner ejected by 1B umpire Terry Cooney","1976CHA.EVA.regular.comment.csv",32
