"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"TOR200004060",67,"Debut game for Dewayne Wise","2000TOR.EVA.regular.comment.csv",2
"TOR200004150",85,"DWS: that's what the account says","2000TOR.EVA.regular.comment.csv",3
"TOR200004160",40,"Debut game for Clayton Andrews","2000TOR.EVA.regular.comment.csv",4
"TOR200004170",64,"Debut game for Keith Johnson","2000TOR.EVA.regular.comment.csv",5
"TOR200004170",71,"Debut game for Derrick Turnbow","2000TOR.EVA.regular.comment.csv",6
"TOR200004180",92,"ej,frasj001,P,clara901,Intentional HBP John Frascatore ejected by HP umpire Al Clark","2000TOR.EVA.regular.comment.csv",7
"TOR200004180",100,"ej,mondr002,P,clara901,Balls and strikes Raul Mondesi ejected by HP umpire Al Clark","2000TOR.EVA.regular.comment.csv",8
"TOR200004200",92,"PH not in BBW, but Elias totals say yes","2000TOR.EVA.regular.comment.csv",9
"TOR200004230",39,"$both Williams and Posada switch hit homers in the game","2000TOR.EVA.regular.comment.csv",10
"TOR200005040",2,"$Batista dove to tag Cabrera but dropped the ball","2000TOR.EVA.regular.comment.csv",11
"TOR200005050",42,"SS ADDED BADJ 12/19/00","2000TOR.EVA.regular.comment.csv",12
"TOR200005170",29,"ej,bevit801,C,carlm901,Called strike 3 $Toronto coach Bevington ejected by HP umpire Carlson for arguing called strike 3","2000TOR.EVA.regular.comment.csv",13
"TOR200005200",35,"Debut game for Darwin Cubillan","2000TOR.EVA.regular.comment.csv",14
"TOR200006110",73,"Debut game for David Moraga","2000TOR.EVA.regular.comment.csv",15
"TOR200006200",26,"Debut game for Matt DeWitt","2000TOR.EVA.regular.comment.csv",16
"TOR200006250",6,"Debut game for Israel Alcantara","2000TOR.EVA.regular.comment.csv",17
"TOR200007170",1,"Debut game for Pasqual Coco","2000TOR.EVA.regular.comment.csv",18
"TOR200007180",46,"Debut game for Leoncio Estrella","2000TOR.EVA.regular.comment.csv",19
"TOR200007210",43,"originally scored E5/TH","2000TOR.EVA.regular.comment.csv",20
"TOR200007210",81,"ej,murre001,C,wintm901,Balk non-call $Orioles coach Murray ejected by 1B umpire Winters for arguing that pitcher had balked","2000TOR.EVA.regular.comment.csv",21
"TOR200007220",23,"DV - 2nd run has to be UR","2000TOR.EVA.regular.comment.csv",22
"TOR200008030",43,"$great diving catch by Castillo","2000TOR.EVA.regular.comment.csv",23
"TOR200008030",65,"$ball bounced off backstop, right to catcher for DP","2000TOR.EVA.regular.comment.csv",24
"TOR200008060",7,"$Martinez homered on first AB for Toronto","2000TOR.EVA.regular.comment.csv",25
"TOR200008160",9,"FLE5 somewhere in this inning","2000TOR.EVA.regular.comment.csv",26
"TOR200008180",1,"Debut game for Matt Kinney","2000TOR.EVA.regular.comment.csv",27
"TOR200009010",17,"clearly E6/TH, presumably trying to get runner at home","2000TOR.EVA.regular.comment.csv",28
"TOR200009040",75,"Debut game for Todd Belitz","2000TOR.EVA.regular.comment.csv",29
"TOR200009080",62,"ej,higgb001,P,reilm901,Fair/foul call Bobby Higginson ejected by 1B umpire Mike Reilly","2000TOR.EVA.regular.comment.csv",30
"TOR200009190",63,"ej,stews002,P,carlm901,Balls and strikes Shannon Stewart ejected by HP umpire Mark Carlson","2000TOR.EVA.regular.comment.csv",31
"TOR200009200",71,"ej,martt002,P,timmt901,Bench jockeying $Yankees Martinez ejected by HP umpire Timmons from bench for arguing balls and strikes","2000TOR.EVA.regular.comment.csv",32
"TOR200009230",4,"$McGriff's 200th AL homer; only second player with 200 in each league (Frank Robinson)","2000TOR.EVA.regular.comment.csv",33
