"HOU201004060",47,"replay,6,keppj001,HOU,welkt901,HOU03,O,N,I,,H $Jeff Keppinger's fly ball hit at the top of the LF wall in front of the Crawford Boxes and called in play by 3B umpire (and crew chief) Tim Welke; Astros manager Brad Mills asked about the call; after the umpires talked on the field, Welke watched the replay and upheld the call"FILENAME_TX","LINE_NUMBER_CT"

"HOU201004070",67,"Astros pitcher Sammy Gervacio left the game due to an injured shoulder"2010HOU.EVN.regular.comment.csv",2

"HOU201004210",47,"$Hanley Ramirez called for obstruction"2010HOU.EVN.regular.comment.csv",3

"HOU201004230",40,"originally scored as single plus E5, changed on 5-04"2010HOU.EVN.regular.comment.csv",4

"HOU201004240",7,"$Lance Berkman's line drive hit Pirates pitcher Chris Jakubauskas on the back of the head behind the right ear and caromed behind the plate; Jakubauskas left the game; CAT scan results were negative for fractures, but showed concussion. He was placed on 15 day DL"2010HOU.EVN.regular.comment.csv",5

"HOU201004280",19,"$Joey Votto's sharp grounder over the 1B bag just missed umpire Bill Miller and went down the line in RF; it hit the front of the stands in foul territory and caromed around to the ball boy, who tried to get his stool out of the way; RF Hunter Pence tried to field the ball but was briefly tangled up with the ball boy"2010HOU.EVN.regular.comment.csv",6

"HOU201004280",30,"$CF Michael Bourn lost the ball in the twilight and Hunter Pence ran in to catch it"2010HOU.EVN.regular.comment.csv",7

"HOU201004290",16,"Reds left fielder Chris Dickerson left the game due to an injured wrist"2010HOU.EVN.regular.comment.csv",8

"HOU201005030",1,"Debut game for Cesar Valdez"2010HOU.EVN.regular.comment.csv",9

"HOU201005080",69,"ej,bourm001,P,marqa901,Call at 1B $Astros Michael Bourn out on a close play at 1B; he immediately took off his helmet, yelled and pointed at 1B umpire Alfonso Marquez; Marquez ejected Bourn immediately; Bourn then bumped Marquez and left the field"2010HOU.EVN.regular.comment.csv",10

"HOU201005090",37,"ej,millb101,M,marqa901,Balls and strikes $Astros manager Mills ejected by HP umpire Marquez for Arguing balls and strikes after 2nd pitch to Manzella"2010HOU.EVN.regular.comment.csv",11

"HOU201005090",69,"$Hairston double-clutched, then threw far over Gonzalez's head into stands"2010HOU.EVN.regular.comment.csv",12

"HOU201005310",22,"Astros pitcher Roy Oswalt thought he had struck out Adam Dunn on a pitch that was called a ball; Dunn hit the next pitch"2010HOU.EVN.regular.comment.csv",13

"HOU201005310",23,"ej,oswar001,P,hohnb901,Balls and strikes Astros pitcher Roy Oswalt ejected by HP umpire Bill Hohn after he motioned about the last pitch he threw; Oswalt had been frustrated with the strike zone"2010HOU.EVN.regular.comment.csv",14

"HOU201006020",54,"DWS: dropped throw at 2nd, but must code it this way to capture assist for first baseman"2010HOU.EVN.regular.comment.csv",15

"HOU201006200",32,"$on the first pitch, Andres Blanco's follow-through swing hit Astros catcher Humberto Quintero on the right side of his helmet; he fell to the ground and was treated by the trainers before walking off the field; Quintero was taken to the hospital for x-rays, which were negative; he received seven stitiches to close the wound where the inside of his helmet cut his head"2010HOU.EVN.regular.comment.csv",16

"HOU201006220",17,"Debut game for Jason Castro"2010HOU.EVN.regular.comment.csv",17

"HOU201007070",27,"Astros pitcher Brian Moehler left the game due to an injured groin"2010HOU.EVN.regular.comment.csv",18

"HOU201007090",61,"Cardinals center fielder Colby Rasmus left the game due to an injured leg"2010HOU.EVN.regular.comment.csv",19

"HOU201007260",51,"Cubs catcher Geovany Soto left the game due to an injured foot"2010HOU.EVN.regular.comment.csv",20

"HOU201007270",60,"Astros second baseman Jeff Keppinger left the game due to an injured back"2010HOU.EVN.regular.comment.csv",21

"HOU201007280",77,"Debut game for Fernando Abad"2010HOU.EVN.regular.comment.csv",22

"HOU201007310",12,"Debut game for Brett Wallace"2010HOU.EVN.regular.comment.csv",23

"HOU201008010",48,"Brewers pitcher Randy Wolf left the game due to an injured wrist"2010HOU.EVN.regular.comment.csv",24

"HOU201008090",1,"Debut game for Mike Minor"2010HOU.EVN.regular.comment.csv",25

"HOU201008090",14,"$Mike Minor's first major league at bat; the ball landed in front of Hunter Pence and Minor thought he had an RBI single; Minor did not run hard and was thrown out by Pence, ending the inning and negating the run"2010HOU.EVN.regular.comment.csv",26

"HOU201008100",43,"Braves third baseman Chipper Jones left the game due to a sprained left knee. It was diagnosed the next day as a torn ACL which will require season- ending surgery"2010HOU.EVN.regular.comment.csv",27

"HOU201008130",0,"Debut for umpire David Rackley"2010HOU.EVN.regular.comment.csv",28

"HOU201008150",47,"umpchange,6,umphome,wendh902 umpchange,6,ump2b,(None) $on the third pitch to Carlos Lee, he hit HP umpire Alan Porter on the left top side of the head with the follow through of the swing; Porter received five stitches due to the laceration"2010HOU.EVN.regular.comment.csv",29

"HOU201008160",67,"Astros second baseman Jeff Keppinger left the game due to an injured foot"2010HOU.EVN.regular.comment.csv",30

"HOU201008170",58,"fan interference"2010HOU.EVN.regular.comment.csv",31

"HOU201009010",42,"Debut game for Brian Bogusevic"2010HOU.EVN.regular.comment.csv",32

"HOU201009090",68,"$as Casey Blake swung at strike three, his follow through carried him onto the plate; he was called for interfering with catcher Humberto Quintero's ability to throw to second on the stolen base attempt; his throw bounced in front of second base"2010HOU.EVN.regular.comment.csv",33

"HOU201009100",87,"Debut game for Henry Villar"2010HOU.EVN.regular.comment.csv",34

"HOU201009110",4,"ej,torrj101,M,emmep901,Called third strike on Casey Blake $Casey Blake took the 3-2 pitch and started towards first with what he thought was a walk; HP umpire Paul Emmel called it strike three; Blake stopped and slowly went back to the dugout; Blake said a few things as he got to the steps; Dodgers Manager Joe Torre yelled from the dugout and Emmel told him that he had had enough; Torre said one more thing and was ejected by Emmel"2010HOU.EVN.regular.comment.csv",35

"HOU201009140",35,"$Carlos Gomez called for interference for running into his own bunt"2010HOU.EVN.regular.comment.csv",36

"HOU201009190",55,"$Astros center fielder Michael Bourn left the game due to a strained oblique which he suffered on a foul ball; the trainer tried to take him out of the game but Bourn refused to leave; he fouled the next pitch off and took himself out of the contest"2010HOU.EVN.regular.comment.csv",37

"HOU201010010",0,"Debut for umpire Lance Barrett"2010HOU.EVN.regular.comment.csv",38

