"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"TBA200704070",49,"Blue Jays third baseman Troy Glaus left the game due to an injured foot/ankle","2007TBA.EVA.regular.comment.csv",2
"TBA200704210",28,"originally scored 2B and RBI, changed to E4 4 days later","2007TBA.EVA.regular.comment.csv",3
"TBA200704230",86,"$ARod's 14th homer in April to tie Pujols' record","2007TBA.EVA.regular.comment.csv",4
"TBA200704240",2,"$Jeter hit on the left thigh just above the knee","2007TBA.EVA.regular.comment.csv",5
"TBA200704240",5,"Yankees shortstop Derek Jeter left the game due to a bruuised left thigh","2007TBA.EVA.regular.comment.csv",6
"TBA200705020",44,"ej,gardr001,M,herna901,Call at 1B Twins Manager Ron Gardenhire ejected by 1B umpire Angel Hernandez","2007TBA.EVA.regular.comment.csv",7
"TBA200705020",89,"$the fly ball struck a catwalk above the field","2007TBA.EVA.regular.comment.csv",8
"TBA200705020",90,"$Zobrist tripped rounding 3B and had to remain there","2007TBA.EVA.regular.comment.csv",9
"TBA200705150",7,"Devil Rays center fielder Rocco Baldelli left the game due to an injured leg","2007TBA.EVA.regular.comment.csv",10
"TBA200705150",36,"Rangers left fielder Brad Wilkerson left the game due to an injured leg","2007TBA.EVA.regular.comment.csv",11
"TBA200705160",18,"Debut game for Kevin Mahar","2007TBA.EVA.regular.comment.csv",12
"TBA200705160",50,"Debut game for A.J. Murray","2007TBA.EVA.regular.comment.csv",13
"TBA200705180",76,"$Dioner Navarro called for interference","2007TBA.EVA.regular.comment.csv",14
"TBA200705190",50,"$Throw hit runner sliding into third, pitcher backed it up and threw home, but runner slid into catcher's arm, knocking off his glove","2007TBA.EVA.regular.comment.csv",15
"TBA200705220",54,"fan interference","2007TBA.EVA.regular.comment.csv",16
"TBA200705240",27,"Mariners pitcher Horacio Ramirez left the game due to an injured neck/shoulder","2007TBA.EVA.regular.comment.csv",17
"TBA200705300",53,"Tigers shortstop Carlos Guillen left the game due to an injured groin","2007TBA.EVA.regular.comment.csv",18
"TBA200706030",39,"$David DeJesus called for interference","2007TBA.EVA.regular.comment.csv",19
"TBA200706040",20,"$B.J. Upton called for interference","2007TBA.EVA.regular.comment.csv",20
"TBA200706040",37,"$Tony Pena called for interference","2007TBA.EVA.regular.comment.csv",21
"TBA200706120",64,"Originally scored E3, changed to single on 7-26, affects 3 earned runs","2007TBA.EVA.regular.comment.csv",22
"TBA200706140",25,"Padres third baseman Kevin Kouzmanoff left the game due to an injured back","2007TBA.EVA.regular.comment.csv",23
"TBA200707280",92,"ej,maddj801,M,wegnm901,Checked swing Devil Rays Manager Joe Maddon ejected by HP umpire Mark Wegner for arguing a check swing call","2007TBA.EVA.regular.comment.csv",24
"TBA200707300",62,"ej,gibbj001,M,welkt901,Checked swing Blue Jays Manager John Gibbons ejected by 3B umpire Tim Welke for arguing a check swing call on Iwamura","2007TBA.EVA.regular.comment.csv",25
"TBA200708010",26,"Devil Rays pitcher Jason Hammel left the game due to an injured neck/shoulder","2007TBA.EVA.regular.comment.csv",26
"TBA200708180",22,"Devil Rays shortstop Ben Zobrist left the game due to an injured chest","2007TBA.EVA.regular.comment.csv",27
"TBA200708220",16,"$hit on the elbow","2007TBA.EVA.regular.comment.csv",28
"TBA200708220",21,"Red Sox second baseman Dustin Pedroia left the game due to an injured elbow","2007TBA.EVA.regular.comment.csv",29
"TBA200708220",31,"Red Sox first baseman Eric Hinske left the game due to an injured leg","2007TBA.EVA.regular.comment.csv",30
"TBA200708230",80,"ej,garcj002,P,hirsj901,Throwing behind batter's head Athletics pitcher Santiago Casilla ejected by HP umpire John Hirschbeck for throwing behind Harris' head after two batters had been hit","2007TBA.EVA.regular.comment.csv",31
"TBA200708240",11,"fan interference","2007TBA.EVA.regular.comment.csv",32
"TBA200709030",27,"ej,crawc002,P,nauep901,Call at 1B Devil Rays left fielder Carl Crawford ejected by 1B umpire Paul Nauert","2007TBA.EVA.regular.comment.csv",33
"TBA200709050",52,"ej,bakop001,P,fairc901,Called third strike Orioles catcher Paul Bako ejected by HP umpire Chad Fairchild","2007TBA.EVA.regular.comment.csv",34
"TBA200709260",79,"$Giambi had stopped at 3rd and then started for home when throw got past 3rd. No assist for right fielder","2007TBA.EVA.regular.comment.csv",35
