"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"BAL198804040",45,"$ball hit Mike Boddicker who left with slightly sprained ankle","1988BAL.EVA.regular.comment.csv",2
"BAL198804040",46,"Debut game for Ozzie Peraza","1988BAL.EVA.regular.comment.csv",3
"BAL198804040",55,"$attempted suicide squeeze","1988BAL.EVA.regular.comment.csv",4
"BAL198804040",77,"Debut game for Joey Meyer $the ball hit Mark Clear, who left the game at the end of the inning","1988BAL.EVA.regular.comment.csv",5
"BAL198805210",39,"$Harold Reynolds called for interference for running into his own bunt","1988BAL.EVA.regular.comment.csv",6
"BAL198806040",0,"$longest game (by time) in Orioles history","1988BAL.EVA.regular.comment.csv",7
"BAL198806040",97,"$Rickey Henderson breaks Yankee career stolen base record with 249","1988BAL.EVA.regular.comment.csv",8
"BAL198806050",85,"ej,ripkb001,P,reilm901,Balls and strikes Billy Ripken ejected by HP umpire Mike Reilly","1988BAL.EVA.regular.comment.csv",9
"BAL198806190",8,"$Eddie Murray tied Reggie Smith for second most homers by switch hitter","1988BAL.EVA.regular.comment.csv",10
"BAL198806190",87,"$most hits by one team at Memorial Stadium","1988BAL.EVA.regular.comment.csv",11
"BAL198806280",22,"ej,willj107,M,merrd901,HR call (Reversed) $Fred Lynn's fly was ruled a double that bounced into the seats; the umpires huddled and changed the call to a home run; Blue Jays manager Jimy Williams ejected by HP umpire Durwood Merrill","1988BAL.EVA.regular.comment.csv",12
"BAL198807170",22,"$Juan Bautista injured","1988BAL.EVA.regular.comment.csv",13
"BAL198807192",59,"ej,hende103,C,kaisk901,Fan interference non-call $Orioles coach Hendricks ejected by 1B umpire Kaiser for arguing that a fan interfered with the home run and that is should be a double","1988BAL.EVA.regular.comment.csv",14
"BAL198808200",66,"ej,tettm001,P,phild901,Arguing about warmup pitches $Orioles Tettleton ejected by HP umpire Phillips arguing about number of warm-up pitches Bautista should have","1988BAL.EVA.regular.comment.csv",15
"BAL198809050",18,"$hidden ball trick by Marty Barrett on Jim Traber","1988BAL.EVA.regular.comment.csv",16
"BAL198809070",1,"Debut game for Curt Schilling","1988BAL.EVA.regular.comment.csv",17
"BAL198809070",74,"$Lee Smith forced to leave game with physical problem","1988BAL.EVA.regular.comment.csv",18
"BAL198809070",77,"$5-man infield","1988BAL.EVA.regular.comment.csv",19
"BAL198809270",54,"$Wayne Tolleson lost ball in lights","1988BAL.EVA.regular.comment.csv",20
"BAL198809280",67,"$Don Slaught injured right knee in collision at plate","1988BAL.EVA.regular.comment.csv",21
"BAL198809280",68,"$Don Mattingly dropped wind blown foul","1988BAL.EVA.regular.comment.csv",22
"BAL198809290",60,"$Claudell Washington called out on appeal for leaving 3B too soon","1988BAL.EVA.regular.comment.csv",23
