"NYN197804080",73,"Debut game for Mardie Cornejo","FILENAME_TX","LINE_NUMBER_CT"
"NYN197804092",1,"Debut game for Mike Bruhert","1978NYN.EVN.regular.comment.csv",2
"NYN197804110",9,"$Tim Foli called for interference - ran into his own batted ball","1978NYN.EVN.regular.comment.csv",3
"NYN197804110",52,"ej,koosj001,P,dalej901,Throwing at Rick Reuschel ej,torrj101,M,dalej901,Throwing at Rick Reuschel Jerry Koosman and Mets Manager Joe Torre ejected by HP umpire Jerry Dale","1978NYN.EVN.regular.comment.csv",4
"NYN197804300",24,"$Joe Morgan's pop fell in infield","1978NYN.EVN.regular.comment.csv",5
"NYN197805171",0,"Protest=H","1978NYN.EVN.regular.comment.csv",6
"NYN197805171",29,"$Braves manager Bobby Cox ran onto the field to argue the balk with 1B umpire Ed Montague; Mets manager Joe Torre protested the game when Cox was not ejected for arguing the balk","1978NYN.EVN.regular.comment.csv",7
"NYN197805172",60,"ej,chand101,P,monte901,Call at HP $Joel Youngblood dove to his left and stopped what seemed to be a sure hit; the ball squirted from Youngblood's glove, he retrieved it and threw out Darrel Chaney trying to score from 2B; Chaney ejected by HP umpire Ed Montague","1978NYN.EVN.regular.comment.csv",8
"NYN197806040",28,"ej,crair101,M,crawj901,Balls and strikes $Padres manager Craig ejected by HP umpire Crawford for arguing ball 4 to Montanez","1978NYN.EVN.regular.comment.csv",9
"NYN197806210",24,"23 minute rain delay","1978NYN.EVN.regular.comment.csv",10
"NYN197806210",31,"26 minute rain delay","1978NYN.EVN.regular.comment.csv",11
"NYN197806210",56,"81 minute delay then game called by rain","1978NYN.EVN.regular.comment.csv",12
"NYN197807192",17,"Debut game for Bruce Bochy","1978NYN.EVN.regular.comment.csv",13
"NYN197808110",82,"35 minute rain delay","1978NYN.EVN.regular.comment.csv",14
"NYN197808120",52,"$1B umpire Paul Pryor ruled Roger Freed's foot off 1B bag","1978NYN.EVN.regular.comment.csv",15
"NYN197808170",1,"Debut game for Juan Berenguer","1978NYN.EVN.regular.comment.csv",16
"NYN197808210",72,"missing play in NYN197808210; force out","1978NYN.EVN.regular.comment.csv",17
"NYN197809080",74,"Debut game for Alberto Lois","1978NYN.EVN.regular.comment.csv",18
"NYN197809110",75,"ej,vailm001,P,willb901,Balls and strikes Mike Vail ejected by HP umpire Bill Williams","1978NYN.EVN.regular.comment.csv",19
"NYN197809110",81,"Debut game for Alex Trevino","1978NYN.EVN.regular.comment.csv",20
"NYN197809140",28,"Debut game for Butch Benton","1978NYN.EVN.regular.comment.csv",21
"NYN197809250",0,"$Umpire Paul Pryor missed game due to illness","1978NYN.EVN.regular.comment.csv",22
