"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"PHI201104020",45,"Phillies center fielder Shane Victorino left the game due to an injured leg","2011PHI.EVN.regular.comment.csv",2
"PHI201104030",72,"$This scoring is correct. Left fielder came and ball was carried by wind, deflecting off his glove to shortstop. Runner on 2nd had to hold as he thought ball might be caught, so he was easily forced","2011PHI.EVN.regular.comment.csv",3
"PHI201104050",43,"fan interference","2011PHI.EVN.regular.comment.csv",4
"PHI201104150",50,"Phillies pitcher Roy Oswalt left the game after straining his back while bunting","2011PHI.EVN.regular.comment.csv",5
"PHI201104180",71,"Phillies pitcher J. C. Romero left the game due to an injured leg","2011PHI.EVN.regular.comment.csv",6
"PHI201104200",16,"$Richie Weeks hit the ball down the first base line; it was rolling in foul territory near the grass but the spin carried the ball back into fair territory just before it reached the bag; Ryan Howard waited for the ball and once it crossed the line, he picked it up and stepped on the bag for the out; Weeks never ran, he was standing outside the batter's box when put out","2011PHI.EVN.regular.comment.csv",7
"PHI201105010",59,"ej,manuc101,M,barkl901,Checked swing $the pitch was ruled a ball but the Mets asked for an appeal on the check swing by Brian Schneider; 3B umpire Lance Barksdale ruled a swing for the third strike; Phillies manager Charlie Manuel went out to Barksdale and was ejected","2011PHI.EVN.regular.comment.csv",8
"PHI201105040",23,"ej,riggj801,M,marqa901,Called third strike $Adam LaRoche was called out on a pitch that started inside and moved onto the edge of the plate; he talked to HP umpire Alfonso Marquez as he walked away; Nationals Manager Jim Riggleman came out of the dugout to get LaRoche off the field and was talking with Marquez at the same time; after a brief exchange from a distance away, Riggleman was ejected by Marquez","2011PHI.EVN.regular.comment.csv",9
"PHI201105060",52,"Phillies third baseman Placido Polanco left the game due to an injured foot","2011PHI.EVN.regular.comment.csv",10
"PHI201105080",60,"Braves shortstop Alex Gonzalez left the game due to an injured groin","2011PHI.EVN.regular.comment.csv",11
"PHI201105190",24,"Rockies left fielder Carlos Gonzalez left the game due to an injured groin","2011PHI.EVN.regular.comment.csv",12
