"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"CHA191604120",2,0,"faber101",1,9,1,"russr102",1,141916CHA.EVA.regular.sub.csv",2

"CHA191604120",5,1,"colls101",1,9,11,"faber101",1,391916CHA.EVA.regular.sub.csv",3

"CHA191604120",6,0,"wolfm101",1,9,1,"colls101",11,401916CHA.EVA.regular.sub.csv",4

"CHA191604130",4,1,"dubuj101",0,9,1,"daush101",1,361916CHA.EVA.regular.sub.csv",5

"CHA191604130",7,0,"kavam101",0,9,11,"dubuj101",1,591916CHA.EVA.regular.sub.csv",6

"CHA191604130",7,1,"bolab101",0,9,1,"kavam101",11,601916CHA.EVA.regular.sub.csv",7

"CHA191604130",9,0,"burng102",0,9,11,"bolab101",1,771916CHA.EVA.regular.sub.csv",8

"CHA191604140",7,0,"kavam101",0,9,11,"cunng101",1,621916CHA.EVA.regular.sub.csv",9

"CHA191604140",7,1,"lowdg101",0,9,1,"kavam101",11,651916CHA.EVA.regular.sub.csv",10

"CHA191604140",7,1,"dubuj101",0,9,1,"lowdg101",1,691916CHA.EVA.regular.sub.csv",11

"CHA191604140",9,0,"burng102",0,9,11,"dubuj101",1,821916CHA.EVA.regular.sub.csv",12

"CHA191604150",1,1,"jameb103",0,9,1,"bolab101",1,91916CHA.EVA.regular.sub.csv",13

"CHA191604150",7,0,"kavam101",0,8,11,"stano101",2,641916CHA.EVA.regular.sub.csv",14

"CHA191604150",7,0,"harpg101",0,9,11,"jameb103",1,651916CHA.EVA.regular.sub.csv",15

"CHA191604150",7,1,"boehg101",0,9,1,"harpg101",11,681916CHA.EVA.regular.sub.csv",16

"CHA191604150",7,1,"sullb102",0,8,2,"kavam101",11,681916CHA.EVA.regular.sub.csv",17

"CHA191604150",8,0,"burng102",0,8,11,"sullb102",2,771916CHA.EVA.regular.sub.csv",18

"CHA191604150",8,1,"baked102",0,8,2,"burng102",11,781916CHA.EVA.regular.sub.csv",19

"CHA191604150",9,0,"mcker103",0,9,11,"boehg101",1,851916CHA.EVA.regular.sub.csv",20

