"FLO199803310",10,"Debut game for Ryan Jackson","FILENAME_TX","LINE_NUMBER_CT"
"FLO199803310",57,"Debut game for Jesus Sanchez","1998FLO.EVN.regular.comment.csv",2
"FLO199804010",61,"Debut game for Vic Darensbourg","1998FLO.EVN.regular.comment.csv",3
"FLO199804010",77,"Debut game for Gabe Gonzalez","1998FLO.EVN.regular.comment.csv",4
"FLO199804020",1,"Debut game for Rafael Medina","1998FLO.EVN.regular.comment.csv",5
"FLO199804020",86,"Debut game for Dave Berg","1998FLO.EVN.regular.comment.csv",6
"FLO199804040",1,"Debut game for Brian Meadows","1998FLO.EVN.regular.comment.csv",7
"FLO199804150",39,"ej,rente001,P,westj901,Called third strike Edgar Renteria ejected by HP umpire Joe West","1998FLO.EVN.regular.comment.csv",8
"FLO199804160",12,"ej,bonib001,P,kellj901,Called third strike ej,leylj801,M,kellj901,Called third strike Bobby Bonilla and Marlins manager Jim Leyland ejected by HP umpire Jeff Kellogg","1998FLO.EVN.regular.comment.csv",9
"FLO199805230",1,"Debut game for Joe Fontenot","1998FLO.EVN.regular.comment.csv",10
"FLO199805230",66,"Debut game for Ryan Dempster","1998FLO.EVN.regular.comment.csv",11
"FLO199807150",35,"ej,leylj801,M,pullf901,Passing runner non-call $Marlins manager Leyland ejected by HP umpire Pulli for arguing that Widger passed Grudzielanek on McGuire's double","1998FLO.EVN.regular.comment.csv",12
"FLO199809020",70,"Debut game for Joe McEwing","1998FLO.EVN.regular.comment.csv",13
"FLO199809050",9,"Debut game for Fernando Seguignol","1998FLO.EVN.regular.comment.csv",14
"FLO199809050",52,"Debut game for Tim Young","1998FLO.EVN.regular.comment.csv",15
"FLO199809271",24,"ej,sandt101,C,wendh902,Call at 1B Marlins coach Tommy Sandt ejected by 1B umpire Hunter Wendelstedt","1998FLO.EVN.regular.comment.csv",16
