"NYN200003290",0,"$Played at Tokyo Dome, Japan"FILENAME_TX","LINE_NUMBER_CT"

"NYN200003290",64,"Debut game for Tarrik Brock"2000NYN.EVN.regular.comment.csv",2

"NYN200004070",27,"ej,whitd001,P,everm901,Called third strike Devon White ejected by HP umpire Mike Everitt"2000NYN.EVN.regular.comment.csv",3

"NYN200004240",69,"ej,johnd105,M,davig901,Call at 3B Dodgers manager Davey Johnson ejected by 3B umpire Gerry Davis for arguing call at 3B; Davis ruled that Adrian Beltre's foot Was off the bag and the runner was safe"2000NYN.EVN.regular.comment.csv",4

"NYN200006020",0,"1:22 rain delay in the third"2000NYN.EVN.regular.comment.csv",5

"NYN200006020",54,"SS ADDED BADJ 12/19/00"2000NYN.EVN.regular.comment.csv",6

"NYN200006040",11,"$first homer in majors"2000NYN.EVN.regular.comment.csv",7

"NYN200006040",12,"$homer on first pitch in major leagues"2000NYN.EVN.regular.comment.csv",8

"NYN200006050",7,"Debut game for Jason Tyner"2000NYN.EVN.regular.comment.csv",9

"NYN200006230",16,"ej,vuckp001,C,hirsj901,Balk call Pirates coach Pete Vuckovich ejected by 3B umpire John Hirschbeck"2000NYN.EVN.regular.comment.csv",10

"NYN200006250",5,"ej,vuckp001,C,hirsj901,Sitting on top step of dugout Pirates coach Pete Vuckovich ejected by 1B umpire John Hirschbeck for sitting on the top step of the dugout after being told not to do so"2000NYN.EVN.regular.comment.csv",11

"NYN200006250",9,"ej,lamog101,M,hirsj901,Vuckovich's ejection Pirates manager Gene Lamont ejected by John Hirschbeck"2000NYN.EVN.regular.comment.csv",12

"NYN200006260",0,"33 minute rain delay in the second"2000NYN.EVN.regular.comment.csv",13

"NYN200006290",29,"DV: need one this inning"2000NYN.EVN.regular.comment.csv",14

"NYN200006290",41,"Piazza thought three outs, started off, why not E2?"2000NYN.EVN.regular.comment.csv",15

"NYN200007070",24,"$Melvin Mora called for interference for running into his own batted ball"2000NYN.EVN.regular.comment.csv",16

"NYN200007081",0,"$First game of day between these teams; the second at Yankee Stadium"2000NYN.EVN.regular.comment.csv",17

"NYN200007081",1,"ej,valeb102,M,demud901,Obstruction call $Todd Zeile called for obstruction as Chuck Knoblauch rounded 1B; Mets manager Bobby Valentine ejected by HP umpire Dana DeMuth"2000NYN.EVN.regular.comment.csv",18

"NYN200007081",35,"$Todd Zeile called for interference with Chuck Knoblauch's ability to field the ball"2000NYN.EVN.regular.comment.csv",19

"NYN200007271",1,"Debut game for Grant Roberts"2000NYN.EVN.regular.comment.csv",20

"NYN200007271",3,"Bell leaves with headache"2000NYN.EVN.regular.comment.csv",21

"NYN200007272",48,"need FLE3 somewhere in this inning"2000NYN.EVN.regular.comment.csv",22

"NYN200008120",0,"38 minute rain delay in the third"2000NYN.EVN.regular.comment.csv",23

"NYN200008120",30,"$Agbayani gave the ball to a kid in the stands thinking there were three outs; once he realized the mistake he ran back and took the ball away from the kid and threw it home, later replacing it with another"2000NYN.EVN.regular.comment.csv",24

"NYN200008140",73,"great slide by Estalella to get under tag"2000NYN.EVN.regular.comment.csv",25

"NYN200008170",3,"Off Agbayani's glove, should have been E7"2000NYN.EVN.regular.comment.csv",26

"NYN200008170",29,"$Hampton broke rib on swing, left next inning"2000NYN.EVN.regular.comment.csv",27

"NYN200008290",52,"$40th homer of season"2000NYN.EVN.regular.comment.csv",28

"NYN200008290",63,"Debut game for Jerrod Riggan"2000NYN.EVN.regular.comment.csv",29

"NYN200008290",74,"ej,ceder001,P,onorb901,Balls and strikes Roger Cedeno ejected by HP umpire Brian O'Nora"2000NYN.EVN.regular.comment.csv",30

"NYN200009090",58,"Debut game for Thomas Jacquez"2000NYN.EVN.regular.comment.csv",31

"NYN200009130",64,"$Grissom's 400th career SB"2000NYN.EVN.regular.comment.csv",32

"NYN200009260",0,"$the Braves clinch their ninth straight division title"2000NYN.EVN.regular.comment.csv",33

"NYN200009260",83,"Jones tagged Trammell although he was forced"2000NYN.EVN.regular.comment.csv",34

"NYN200009280",26,"$both infielders covered the bag on the hit and run"2000NYN.EVN.regular.comment.csv",35

"NYN200009280",29,"$end of 32 inning scoreless streak for Maddux"2000NYN.EVN.regular.comment.csv",36

"NYN200009300",7,"need FLE3 in this inning"2000NYN.EVN.regular.comment.csv",37

