"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID","FILENAME_TX","LINE_NUMBER_CT"
"CHA200904070",6,0,"richc002",1,0,1,"buehm001",1,45,"2009CHA.EVA.regular.sub.csv",2
"CHA200904070",8,0,"doteo001",1,0,1,"richc002",1,58,"2009CHA.EVA.regular.sub.csv",3
"CHA200904070",8,1,"farnk001",0,0,1,"mechg001",1,62,"2009CHA.EVA.regular.sub.csv",4
"CHA200904070",9,0,"jenkb001",1,0,1,"doteo001",1,69,"2009CHA.EVA.regular.sub.csv",5
"CHA200904080",7,1,"cruzj005",0,0,1,"greiz001",1,54,"2009CHA.EVA.regular.sub.csv",6
"CHA200904080",8,0,"thorm001",1,0,1,"floyg001",1,57,"2009CHA.EVA.regular.sub.csv",7
"CHA200904080",8,1,"bloow001",0,4,9,"guilj001",9,60,"2009CHA.EVA.regular.sub.csv",8
"CHA200904080",9,0,"lines001",1,0,1,"thorm001",1,63,"2009CHA.EVA.regular.sub.csv",9
"CHA200904080",9,1,"sorij001",0,0,1,"cruzj005",1,66,"2009CHA.EVA.regular.sub.csv",10
"CHA200904090",7,0,"macdm001",1,0,1,"dankj001",1,49,"2009CHA.EVA.regular.sub.csv",11
"CHA200904090",7,0,"calla001",0,9,11,"bloow001",9,50,"2009CHA.EVA.regular.sub.csv",12
"CHA200904090",7,0,"thorm001",1,0,1,"macdm001",1,52,"2009CHA.EVA.regular.sub.csv",13
"CHA200904090",7,1,"teahm001",0,3,9,"teahm001",4,54,"2009CHA.EVA.regular.sub.csv",14
"CHA200904090",7,1,"calla001",0,9,4,"calla001",11,54,"2009CHA.EVA.regular.sub.csv",15
"CHA200904090",8,0,"doteo001",1,0,1,"thorm001",1,58,"2009CHA.EVA.regular.sub.csv",16
"CHA200904090",8,0,"jacom001",0,5,11,"butlb003",3,59,"2009CHA.EVA.regular.sub.csv",17
