GAME_ID,EVENT_ID,COMMENT_TX
"ALS194107080",0,"$Managers: Del Baker (AL Detroit), Bill McKechnie (NL Cincinnati)"
"ALS194107080",26,"$Bob Elliott momentarily misjudged the ball, rushed in a few steps and caught his spikes in the turf"
"ALS194107080",32,"umpchange,5,umphome,pineb101 umpchange,5,ump1b,grieb901 umpchange,5,ump2b,jordl901 umpchange,5,ump3b,summb901 $the umpires changed positions"
"ALS194107080",49,"$Ted Williams fumbled the ball then half fell"
"ALS194107080",51,"$fan inteference"
"ALS194107080",62,"$350 feet into upper deck"
"ALS194107080",63,"$Eddie Smith failed to touch 1b"
"ALS194107080",71,"$the first pitcher to bat in the game"
"ALS194107080",79,"$off the facing of the roof of the stadium"
"ALS194107080",0,"$Managers: Del Baker (AL Detroit), Bill McKechnie (NL Cincinnati)"
"ALS194107080",26,"$Bob Elliott momentarily misjudged the ball, rushed in a few steps and caught his spikes in the turf"
"ALS194107080",32,"umpchange,5,umphome,pineb101 umpchange,5,ump1b,grieb901 umpchange,5,ump2b,jordl901 umpchange,5,ump3b,summb901 $the umpires changed positions"
"ALS194107080",49,"$Ted Williams fumbled the ball then half fell"
"ALS194107080",51,"$fan inteference"
"ALS194107080",62,"$350 feet into upper deck"
"ALS194107080",63,"$Eddie Smith failed to touch 1b"
"ALS194107080",71,"$the first pitcher to bat in the game"
"ALS194107080",79,"$off the facing of the roof of the stadium"
