"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"BOS196604120","19660412",0,"Tuesday",0,"F","D","BAL","BOS","BOS07","barbs102","wilse102","flahr901","runge901","valeb901","sprim901","","",12386,"Baltimore","David Annis","Bill Disney","1993/04/10 1:09AM","",1,0,0,0,-1,0,0,0,225,13,5,4,11,9,0,1,11,9,"mills101","lonbj101","watte101","","aparl101",6,"blefc101",7,"robif103",9,"robib104",5,"poweb101",3,"johnd105",4,"blaip101",8,"etcha101",2,"barbs102",1,"smitg101",4,"thomg102",8,"yastc101",7,"conit101",9,"scotg102",5,"hortt101",3,"petrr101",6,"ryanm101",2,"wilse102",1,"watte101","lonbj101","","",,,78,,,,2000100010001,0030000100000,44,1,0,2,4,1,0,1,9,1,10,3,0,2,0,4,4,4,0,0,39,21,0,2,0,45,1,1,0,4,0,0,1,6,0,8,1,0,2,0,5,5,5,1,1,39,18,0,4,0,,,,,,,,,,,"Stu Miller","Jim Lonborg","Eddie Watt","","(none)","Luis Aparicio","Curt Blefary","Frank Robinson","Brooks Robinson","Boog Powell","Dave Johnson","Paul Blair","Andy Etchebarren","Steve Barber","George Smith","George Thomas","Carl Yastrzemski","Tony Conigliaro","George Scott","Tony Horton","Rico Petrocelli","Mike Ryan","Earl Wilson",,1966BOS.EVA.regular.game.csv",2

"BOS196604130","19660413",0,"Wednesday",0,"F","D","BAL","BOS","BOS07","palmj001","mored103","runge901","valeb901","sprim901","flahr901","","",1955,"Baltimore","David Annis","Bill Disney","1993/04/17 12:30AM","",1,0,0,0,-1,0,0,0,162,9,8,1,8,5,0,2,5,12,"palmj001","mored103","","","aparl101",6,"blefc101",7,"robif103",9,"robib104",5,"poweb101",3,"johnd105",4,"blaip101",8,"etcha101",2,"palmj001",1,"smitg101",4,"gosgj101",8,"yastc101",7,"conit101",9,"hortt101",3,"foy-j101",5,"petrr101",6,"ryanm101",2,"mored103",1,"","magrp101","","",,,54,,,,220000040,000000001,36,2,0,3,7,0,0,1,3,0,12,1,0,0,0,1,1,1,1,0,27,11,0,0,0,32,0,0,0,1,0,0,0,8,0,6,0,0,0,0,3,7,7,0,0,27,9,0,0,0,,,,,,,,,,,"Jim Palmer","Dave Morehead","(none)","robif103","Frank Robinson","Luis Aparicio","Curt Blefary","Frank Robinson","Brooks Robinson","Boog Powell","Dave Johnson","Paul Blair","Andy Etchebarren","Jim Palmer","George Smith","Jim Gosger","Carl Yastrzemski","Tony Conigliaro","Tony Horton","Joe Foy","Rico Petrocelli","Mike Ryan","Dave Morehead",,1966BOS.EVA.regular.game.csv",3

"BOS196604191","19660419",1,"Tuesday",0,"F","D","DET","BOS","BOS07","monbb101","mored103","soarh901","chyln901","drumc901","dimul901","","",0,"Tigers","D Lamoureaux","D Lamoureaux","1997/07/27 9:03PM","",0,0,0,0,-1,0,0,0,144,9,0,7,5,9,1,0,8,5,"mored103","monbb101","sandk101","","wertd103",5,"lumpj101",4,"cashn101",3,"kalia101",9,"hortw101",7,"demed101",8,"mcaud101",6,"mcfao101",2,"monbb101",1,"greel101",8,"kaske101",5,"yastc101",7,"conit101",9,"scotg102",3,"tillb101",2,"petrr101",6,"smitg101",4,"mored103",1,"gladf102","sandk101","","",,,51,,,,000000000,33100000x,30,1,0,0,0,1,0,0,4,0,10,0,0,1,0,3,6,6,0,0,24,14,0,1,0,31,1,0,2,6,1,0,0,4,0,6,0,0,1,0,2,0,0,0,0,27,11,0,1,0,,,,,,,,,,,"Dave Morehead","Bill Monbouquette","Ken Sanders","tillb101","Bob Tillman","Don Wert","Jerry Lumpe","Norm Cash","Al Kaline","Willie Horton","Don Demeter","Dick McAuliffe","Orlando McFarlane","Bill Monbouquette","Lenny Green","Eddie Kasko","Carl Yastrzemski","Tony Conigliaro","George Scott","Bob Tillman","Rico Petrocelli","George Smith","Dave Morehead",,1966BOS.EVA.regular.game.csv",4

"BOS196604192","19660419",2,"Tuesday",0,"F","D","DET","BOS","BOS07","mclad101","lonbj101","chyln901","drumc901","dimul901","soarh901","","",25335,"Tigers","D Lamoureaux","D Lamoureaux","1997/07/27 9:11PM","",0,0,0,0,-1,0,0,0,180,9,6,4,12,6,1,0,7,6,"mclad101","lonbj101","sherl101","","wertd103",5,"lumpj101",4,"cashn101",3,"kalia101",9,"hortw101",7,"demed101",8,"mcaud101",6,"freeb103",2,"mclad101",1,"greel101",8,"kaske101",5,"yastc101",7,"conit101",9,"scotg102",3,"ryanm101",2,"petrr101",6,"smitg101",4,"lonbj101",1,"sherl101","radad101","","",,,54,,,,000021210,000000040,36,2,0,0,5,0,0,0,4,0,6,1,0,3,0,3,4,4,0,0,27,7,0,1,0,33,4,0,0,4,0,0,0,4,0,10,0,0,1,0,5,6,6,0,0,27,10,0,3,0,,,,,,,,,,,"Denny McLain","Jim Lonborg","Larry Sherry","mclad101","Denny McLain","Don Wert","Jerry Lumpe","Norm Cash","Al Kaline","Willie Horton","Don Demeter","Dick McAuliffe","Bill Freehan","Denny McLain","Lenny Green","Eddie Kasko","Carl Yastrzemski","Tony Conigliaro","George Scott","Mike Ryan","Rico Petrocelli","George Smith","Jim Lonborg",,1966BOS.EVA.regular.game.csv",5

"BOS196604200","19660420",0,"Wednesday",0,"F","D","DET","BOS","BOS07","wickd101","stepj103","drumc901","dimul901","soarh901","chyln901","","",2618,"Tigers","D Lamoureaux","D Lamoureaux","1997/07/28 2:44PM","",0,0,0,0,-1,0,0,0,166,9,3,5,10,8,0,0,11,3,"stepj103","fox-t101","radad101","","wertd103",5,"lumpj101",4,"cashn101",3,"kalia101",9,"hortw101",7,"demed101",8,"mcaud101",6,"freeb103",2,"wickd101",1,"greel101",8,"kaske101",5,"yastc101",7,"conit101",9,"scotg102",3,"tillb101",2,"petrr101",6,"smitg101",4,"stepj103",1,"sherl101","radad101","","",,,51,,,,001100001,01000310x,37,1,1,1,3,0,0,0,4,0,7,1,1,0,0,4,5,5,0,0,24,11,0,2,0,30,2,0,1,5,0,0,0,2,0,6,0,0,0,0,2,3,3,0,0,27,9,0,0,0,,,,,,,,,,,"Jerry Stephenson","Terry Fox","Dick Radatz","conit101","Tony Conigliaro","Don Wert","Jerry Lumpe","Norm Cash","Al Kaline","Willie Horton","Don Demeter","Dick McAuliffe","Bill Freehan","Dave Wickersham","Lenny Green","Eddie Kasko","Carl Yastrzemski","Tony Conigliaro","George Scott","Bob Tillman","Rico Petrocelli","George Smith","Jerry Stephenson",,1966BOS.EVA.regular.game.csv",6
