"TBA200104040",70,"broke bat on homer to straight center!"FILENAME_TX","LINE_NUMBER_CT"

"TBA200104040",85,"Debut game for Ryan Freel"2001TBA.EVA.regular.comment.csv",2

"TBA200104170",14,"DV: error placement verified by Drays"2001TBA.EVA.regular.comment.csv",3

"TBA200104180",0,"$Hal McRae's first game as Tampa Bay manager"2001TBA.EVA.regular.comment.csv",4

"TBA200104190",47,"Debut game for Travis Phelps"2001TBA.EVA.regular.comment.csv",5

"TBA200104240",24,"$Dye left with contusion to left knee"2001TBA.EVA.regular.comment.csv",6

"TBA200105050",41,"$HP umpire Mike DiMuro warned both teams"2001TBA.EVA.regular.comment.csv",7

"TBA200105050",69,"ej,juddm001,P,dimum901,Throwing at Einar Diaz after warning ej,mcrah001,M,dimum901,Mike Judd threw at Diaz after warning Mike Judd ejected by HP umpire Mike DiMuro for throwing at Einar Diaz; Devil Rays Manager Hal McRae also ejected"2001TBA.EVA.regular.comment.csv",8

"TBA200105050",73,"ej,difem001,P,dimum901,Balls and strikes (not in game) Mike DiFelice (not in game) ejected by HP umpire Mike DiMuro while warming up pitcher before inning; he was complaining about inside pitch from Karsay to Flaherty in eighth"2001TBA.EVA.regular.comment.csv",9

"TBA200105220",62,"$Rodriguez could not advance from 2B on pop hit to CF"2001TBA.EVA.regular.comment.csv",10

"TBA200105240",32,"$McGriff's fly hit a cable in the roof, would have been home run"2001TBA.EVA.regular.comment.csv",11

"TBA200105260",77,"Debut game for Scot Shields"2001TBA.EVA.regular.comment.csv",12

"TBA200106100",31,"$Gerald Williams called for interference"2001TBA.EVA.regular.comment.csv",13

"TBA200106120",1,"$15-game hitting streak for Glanville"2001TBA.EVA.regular.comment.csv",14

"TBA200106120",39,"$off the catwalk"2001TBA.EVA.regular.comment.csv",15

"TBA200106120",61,"$off the catwalk in LF"2001TBA.EVA.regular.comment.csv",16

"TBA200106190",67,"$great dive by O'Leary, near collision with Lansing"2001TBA.EVA.regular.comment.csv",17

"TBA200106190",72,"$Offerman's throw on the slow grounder pulled Daubach off the bag"2001TBA.EVA.regular.comment.csv",18

"TBA200106190",74,"$first hit off Wakefield with 3 outs to go"2001TBA.EVA.regular.comment.csv",19

"TBA200106210",58,"Debut game for Victor Zambrano"2001TBA.EVA.regular.comment.csv",20

"TBA200106210",78,"Debut game for Jesus Colome"2001TBA.EVA.regular.comment.csv",21

"TBA200106220",65,"Ball hit off LF wall, Tyner recovered it, Posada left his parking brake on and was thrown out."2001TBA.EVA.regular.comment.csv",22

"TBA200107080",11,"$Vaughn left with strained right hamstring, withdrew from All-Star game as well"2001TBA.EVA.regular.comment.csv",23

"TBA200108070",16,"Debut game for Jared Sandberg"2001TBA.EVA.regular.comment.csv",24

"TBA200108100",12,"3 unassisted is correct"2001TBA.EVA.regular.comment.csv",25

"TBA200108100",13,"$Hall caught in rundown while Winn advanced to 3B; both players ended up on 3B and Winn is tagged out; Hall thought he was the one who was out and stepped off the bag and is tagged out"2001TBA.EVA.regular.comment.csv",26

"TBA200108120",48,"Notable inning - 3 AB's, 3 outs made on bases with at least two assists."2001TBA.EVA.regular.comment.csv",27

"TBA200108250",0,"24 minute power outage delay in the 1st"2001TBA.EVA.regular.comment.csv",28

"TBA200108280",69,"IPHR $the ball bounced off the top of the wall into CF"2001TBA.EVA.regular.comment.csv",29

"TBA200108290",14,"$Tom Lampkin hit a liner to Ben Grieve in RF; David Bell saw that Grieve should catch it, put his head down and returned to 1B; Lampkin saw the ball fall in, put his head down and started for 2B; Lampkin passed Bell and was called out"2001TBA.EVA.regular.comment.csv",30

"TBA200108300",67,"ej,vaugg001,P,coope901,Called third strike Greg Vaughn ejected by HP umpire Eric Cooper"2001TBA.EVA.regular.comment.csv",31

"TBA200110020",78,"$Cox thrown out at home twice by two left fielders"2001TBA.EVA.regular.comment.csv",32

"TBA200110060",54,"ej,wilse001,P,wintm901,Called third strike Enrique Wilson ejected by HP umpire Mike Winters"2001TBA.EVA.regular.comment.csv",33

