"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"NYN201204050",51,"Mets center fielder Andres Torres left the game due to an injured leg","2012NYN.EVN.regular.comment.csv",2
"NYN201204110",53,"Jason Bay yelled at HP Umpire Larry Vanover as he walked back to the bench","2012NYN.EVN.regular.comment.csv",3
"NYN201204110",57,"ej,collt801,M,vanol901,Balls and strikes Mets Manager Terry Collins ejected by HP umpire Larry Vanover for arguing balls and strikes","2012NYN.EVN.regular.comment.csv",4
"NYN201204231",24,"originally scored E3, changed on 4-26, changes 3 earned runs","2012NYN.EVN.regular.comment.csv",5
"NYN201204240",62,"Marlins pitcher Edward Mujica left the game due to an injured hand","2012NYN.EVN.regular.comment.csv",6
"NYN201205060",30,"Mets shortstop Ruben Tejada left the game due to an injured leg","2012NYN.EVN.regular.comment.csv",7
"NYN201205150",50,"ej,carrd001,P,darlg901,Intentional HBP Mets pitcher D. J. Carrasco ejected by HP umpire Gary Darling","2012NYN.EVN.regular.comment.csv",8
"NYN201205150",52,"$Mets manager removed David Wright from the game to prevent any retaliation for the intentional HBP in the previous inning","2012NYN.EVN.regular.comment.csv",9
"NYN201205150",54,"$Mets manager removed Daniel Murphy from the game to prevent any retaliation for the intentional HBP in the previous inning","2012NYN.EVN.regular.comment.csv",10
"NYN201205240",7,"$Rain delay of 1:08","2012NYN.EVN.regular.comment.csv",11
"NYN201205260",40,"Padres center fielder Cameron Maybin left the game due to an injured wrist","2012NYN.EVN.regular.comment.csv",12
"NYN201205280",25,"Mets second baseman Justin Turner left the game due to an injured ankle","2012NYN.EVN.regular.comment.csv",13
"NYN201206010",0,"$The first no-hitter in Mets history","2012NYN.EVN.regular.comment.csv",14
"NYN201206010",49,"$LF Mike Baxter made a running catch on the warning track of the fly ball and did not have time to brace himself before hitting the wall","2012NYN.EVN.regular.comment.csv",15
"NYN201206010",49,"Mets left fielder Mike Baxter left the game due to a bruised left shoulder","2012NYN.EVN.regular.comment.csv",16
"NYN201206150",9,"$Mets LF Jason Bay slid into wall head-first in the LF corner trying to catch Jay Bruce's fly and suffered probable concussion; he was not stable as he walked off the field","2012NYN.EVN.regular.comment.csv",17
"NYN201206200",8,"originally scored as E8, changed to E7 on 6-25-2012","2012NYN.EVN.regular.comment.csv",18
"NYN201206200",64,"$J.J. Hardy called out for batter interference","2012NYN.EVN.regular.comment.csv",19
"NYN201207030",66,"$originally scored as E5 throwing error, changed to dropped catch on 7-12-2012","2012NYN.EVN.regular.comment.csv",20
"NYN201208090",65,"replay,8,torra001,NYN,darlg901,NYC20,O,N,I,,H $Andres Torres' fly ball hit the top of the orange stripe on the RF wall; the ball was ruled in play but the Mets asked about the call so crew chief Gary Darling watched the replay and upheld the call","2012NYN.EVN.regular.comment.csv",21
