"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"SLA192804180","19280418",0,"Wednesday",0,"F","D","DET","SLA","STL07","carro101","blaeg101","mcgob901","vangr901","(none)","connt901","","",0,"102","Cliff Blau","Cliff Blau","2017/04/03 3:44PM","",0,0,0,0,-1,0,0,0,104,9,4,1,10,6,0,1,7,6,"carro101","blaeg101","","","sweeb101",3,"gehrc101",4,"riceh101",8,"heilh101",9,"mcmam101",5,"eastp101",7,"tavej101",6,"hargp101",2,"carro101",1,"orouf101",5,"brano101",4,"manuh101",7,"schuf101",8,"schaw101",2,"bluel101",3,"mcnee101",9,"kresr101",6,"blaeg101",1,"","coffd101","","",,,54,,,,000200002,000000010,35,2,0,1,4,1,1,0,1,0,5,0,0,0,0,1,1,1,0,0,27,9,0,2,0,31,1,0,0,1,0,0,0,3,0,2,0,0,1,0,2,2,2,0,0,27,8,0,0,0,,,,,,,,,,,"Ownie Carroll","George Blaeholder","(none)","mcmam101","Marty McManus","Bill Sweeney","Charlie Gehringer","Harry Rice","Harry Heilmann","Marty McManus","Paul Easterling","Jackie Tavener","Pinky Hargrave","Ownie Carroll","Frank O'Rourke","Otis Brannan","Heinie Manush","Fred Schulte","Wally Schang","Lu Blue","Earl McNeely","Red Kress","George Blaeholder",,1928SLA.EVA.regular.game.csv",2

"SLA192804190","19280419",0,"Thursday",0,"F","D","DET","SLA","STL07","billj102","grays102","vangr901","connt901","(none)","mcgob901","","",0,"102","Cliff Blau","Cliff Blau","2017/04/03 7:57PM","",0,0,0,0,-1,0,0,0,140,9,9,8,7,6,2,4,6,11,"hollk101","grays102","","","sweeb101",3,"gehrc101",4,"riceh101",8,"heilh101",9,"mcmam101",5,"eastp101",7,"tavej101",6,"hargp101",2,"billj102",1,"orouf101",5,"brano101",4,"manuh101",7,"schuf101",8,"schaw101",2,"bluel101",3,"mcnee101",9,"kresr101",6,"grays102",1,"hollk101","beckb104","","",,,54,,,,300410100,012220100,34,2,0,1,7,1,0,0,7,0,5,3,0,2,0,4,7,7,0,0,27,10,0,1,0,33,0,0,1,8,1,0,1,11,0,3,0,0,1,0,3,5,5,0,0,27,12,0,2,0,,,,,,,,,,,"Ken Holloway","Sam Gray","(none)","hargp101","Pinky Hargrave","Bill Sweeney","Charlie Gehringer","Harry Rice","Harry Heilmann","Marty McManus","Paul Easterling","Jackie Tavener","Pinky Hargrave","Josh Billings","Frank O'Rourke","Otis Brannan","Heinie Manush","Fred Schulte","Wally Schang","Lu Blue","Earl McNeely","Red Kress","Sam Gray",,1928SLA.EVA.regular.game.csv",3

"SLA192804200","19280420",0,"Friday",0,"F","D","DET","SLA","STL07","white102","ogdej101","mcgob901","vangr901","(none)","connt901","","",0,"102","Cliff Blau","Cliff Blau","2017/04/04 3:56PM","",0,0,0,0,-1,0,4,0,90,9,3,0,5,4,1,1,6,5,"white102","ogdej101","","","sweeb101",3,"gehrc101",4,"riceh101",8,"heilh101",9,"mcmam101",5,"eastp101",7,"tavej101",6,"hargp101",2,"white102",1,"mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"schaw101",2,"bluel101",3,"brano101",4,"kresr101",6,"ogdej101",1,"","wrigj104","","",,,54,,,,030000000,000000000,31,1,0,2,3,1,0,0,4,0,1,0,0,1,0,1,0,0,0,0,27,11,0,1,0,31,0,0,0,0,0,0,0,1,0,4,0,0,1,0,2,3,3,0,0,27,12,0,1,0,,,,,,,,,,,"Earl Whitehill","Jack Ogden","(none)","mcmam101","Marty McManus","Bill Sweeney","Charlie Gehringer","Harry Rice","Harry Heilmann","Marty McManus","Paul Easterling","Jackie Tavener","Pinky Hargrave","Earl Whitehill","Earl McNeely","Frank O'Rourke","Heinie Manush","Fred Schulte","Wally Schang","Lu Blue","Otis Brannan","Red Kress","Jack Ogden",,1928SLA.EVA.regular.game.csv",4

"SLA192804210","19280421",0,"Saturday",0,"F","D","DET","SLA","STL07","sullc101","crowg102","vangr901","mcgob901","(none)","connt901","","",0,"102","Cliff Blau","Cliff Blau","2017/04/04 7:47PM","",0,0,0,0,-1,0,0,3,97,9,2,5,4,9,2,1,3,5,"crowg102","sullc101","","","sweeb101",3,"gehrc101",4,"riceh101",8,"heilh101",9,"mcmam101",5,"eastp101",7,"tavej101",6,"hargp101",2,"sullc101",1,"mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"schaw101",2,"bluel101",3,"brano101",4,"kresr101",6,"crowg102",1,"stonl101","","","",,,51,,,,010000001,10100111x,29,3,0,0,1,0,0,0,3,0,3,0,1,1,0,2,4,4,0,0,24,14,0,0,0,29,3,0,0,4,3,0,0,2,0,1,2,2,0,0,1,1,1,0,0,27,11,0,1,0,,,,,,,,,,,"General Crowder","Charlie Sullivan","(none)","manuh101","Heinie Manush","Bill Sweeney","Charlie Gehringer","Harry Rice","Harry Heilmann","Marty McManus","Paul Easterling","Jackie Tavener","Pinky Hargrave","Charlie Sullivan","Earl McNeely","Frank O'Rourke","Heinie Manush","Fred Schulte","Wally Schang","Lu Blue","Otis Brannan","Red Kress","General Crowder",,1928SLA.EVA.regular.game.csv",5

"SLA192804220","19280422",0,"Sunday",0,"F","D","CLE","SLA","STL07","uhleg101","blaeg101","ormsr901","guthb901","(none)","hildg101","","",0,"39","Doug Burks","Doug Burks","2004/10/17 7:56AM","",0,0,0,0,-1,0,0,0,95,9,2,1,5,6,0,0,3,6,"uhleg101","blaeg101","","","jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"sewel101",2,"uhleg101",1,"mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"schaw101",2,"bluel101",3,"brano101",4,"kresr101",6,"blaeg101",1,"","nevee101","","",,,54,,,,000100010,000000010,29,0,0,0,2,1,1,0,1,0,1,2,0,1,0,1,1,1,0,0,27,8,0,0,0,32,2,0,0,1,1,0,0,1,0,5,0,0,0,0,2,2,2,0,0,27,17,0,1,0,,,,,,,,,,,"George Uhle","George Blaeholder","(none)","sewej101","Joe Sewell","Charlie Jamieson","Carl Lind","Sam Langford","Joe Sewell","Lew Fonseca","Homer Summa","Johnny Hodapp","Luke Sewell","George Uhle","Earl McNeely","Frank O'Rourke","Heinie Manush","Fred Schulte","Wally Schang","Lu Blue","Otis Brannan","Red Kress","George Blaeholder",,1928SLA.EVA.regular.game.csv",6
