"GAME_ID","GAME_DT","GAME_CT","GAME_DY","START_GAME_TM","DH_FL","DAYNIGHT_PARK_CD","AWAY_TEAM_ID","HOME_TEAM_ID","PARK_ID","AWAY_START_PIT_ID","HOME_START_PIT_ID","BASE4_UMP_ID","BASE1_UMP_ID","BASE2_UMP_ID","BASE3_UMP_ID","LF_UMP_ID","RF_UMP_ID","ATTEND_PARK_CT","SCORER_RECORD_ID","TRANSLATOR_RECORD_ID","INPUTTER_RECORD_ID","INPUT_RECORD_TS","EDIT_RECORD_TS","METHOD_RECORD_CD","PITCHES_RECORD_CD","TEMP_PARK_CT","WIND_DIRECTION_PARK_CD","WIND_SPEED_PARK_CT","FIELD_PARK_CD","PRECIP_PARK_CD","SKY_PARK_CD","MINUTES_GAME_CT","INN_CT","AWAY_SCORE_CT","HOME_SCORE_CT","AWAY_HITS_CT","HOME_HITS_CT","AWAY_ERR_CT","HOME_ERR_CT","AWAY_LOB_CT","HOME_LOB_CT","WIN_PIT_ID","LOSE_PIT_ID","SAVE_PIT_ID","GWRBI_BAT_ID","AWAY_LINEUP1_BAT_ID","AWAY_LINEUP1_FLD_CD","AWAY_LINEUP2_BAT_ID","AWAY_LINEUP2_FLD_CD","AWAY_LINEUP3_BAT_ID","AWAY_LINEUP3_FLD_CD","AWAY_LINEUP4_BAT_ID","AWAY_LINEUP4_FLD_CD","AWAY_LINEUP5_BAT_ID","AWAY_LINEUP5_FLD_CD","AWAY_LINEUP6_BAT_ID","AWAY_LINEUP6_FLD_CD","AWAY_LINEUP7_BAT_ID","AWAY_LINEUP7_FLD_CD","AWAY_LINEUP8_BAT_ID","AWAY_LINEUP8_FLD_CD","AWAY_LINEUP9_BAT_ID","AWAY_LINEUP9_FLD_CD","HOME_LINEUP1_BAT_ID","HOME_LINEUP1_FLD_CD","HOME_LINEUP2_BAT_ID","HOME_LINEUP2_FLD_CD","HOME_LINEUP3_BAT_ID","HOME_LINEUP3_FLD_CD","HOME_LINEUP4_BAT_ID","HOME_LINEUP4_FLD_CD","HOME_LINEUP5_BAT_ID","HOME_LINEUP5_FLD_CD","HOME_LINEUP6_BAT_ID","HOME_LINEUP6_FLD_CD","HOME_LINEUP7_BAT_ID","HOME_LINEUP7_FLD_CD","HOME_LINEUP8_BAT_ID","HOME_LINEUP8_FLD_CD","HOME_LINEUP9_BAT_ID","HOME_LINEUP9_FLD_CD","AWAY_FINISH_PIT_ID","HOME_FINISH_PIT_ID","AWAY_TEAM_LEAGUE_ID","HOME_TEAM_LEAGUE_ID","AWAY_TEAM_GAME_CT","HOME_TEAM_GAME_CT","OUTS_CT","COMPLETION_TX","FORFEIT_TX","PROTEST_TX","AWAY_LINE_TX","HOME_LINE_TX","AWAY_AB_CT","AWAY_2B_CT","AWAY_3B_CT","AWAY_HR_CT","AWAY_BI_CT","AWAY_SH_CT","AWAY_SF_CT","AWAY_HP_CT","AWAY_BB_CT","AWAY_IBB_CT","AWAY_SO_CT","AWAY_SB_CT","AWAY_CS_CT","AWAY_GDP_CT","AWAY_XI_CT","AWAY_PITCHER_CT","AWAY_ER_CT","AWAY_TER_CT","AWAY_WP_CT","AWAY_BK_CT","AWAY_PO_CT","AWAY_A_CT","AWAY_PB_CT","AWAY_DP_CT","AWAY_TP_CT","HOME_AB_CT","HOME_2B_CT","HOME_3B_CT","HOME_HR_CT","HOME_BI_CT","HOME_SH_CT","HOME_SF_CT","HOME_HP_CT","HOME_BB_CT","HOME_IBB_CT","HOME_SO_CT","HOME_SB_CT","HOME_CS_CT","HOME_GDP_CT","HOME_XI_CT","HOME_PITCHER_CT","HOME_ER_CT","HOME_TER_CT","HOME_WP_CT","HOME_BK_CT","HOME_PO_CT","HOME_A_CT","HOME_PB_CT","HOME_DP_CT","HOME_TP_CT","UMP_HOME_NAME_TX","UMP_1B_NAME_TX","UMP_2B_NAME_TX","UMP_3B_NAME_TX","UMP_LF_NAME_TX","UMP_RF_NAME_TX","AWAY_MANAGER_ID","AWAY_MANAGER_NAME_TX","HOME_MANAGER_ID","HOME_MANAGER_NAME_TX","WIN_PIT_NAME_TX","LOSE_PIT_NAME_TX","SAVE_PIT_NAME_TX","GOAHEAD_RBI_ID","GOAHEAD_RBI_NAME_TX","AWAY_LINEUP1_BAT_NAME_TX","AWAY_LINEUP2_BAT_NAME_TX","AWAY_LINEUP3_BAT_NAME_TX","AWAY_LINEUP4_BAT_NAME_TX","AWAY_LINEUP5_BAT_NAME_TX","AWAY_LINEUP6_BAT_NAME_TX","AWAY_LINEUP7_BAT_NAME_TX","AWAY_LINEUP8_BAT_NAME_TX","AWAY_LINEUP9_BAT_NAME_TX","HOME_LINEUP1_BAT_NAME_TX","HOME_LINEUP2_BAT_NAME_TX","HOME_LINEUP3_BAT_NAME_TX","HOME_LINEUP4_BAT_NAME_TX","HOME_LINEUP5_BAT_NAME_TX","HOME_LINEUP6_BAT_NAME_TX","HOME_LINEUP7_BAT_NAME_TX","HOME_LINEUP8_BAT_NAME_TX","HOME_LINEUP9_BAT_NAME_TX","ADD_INFO_TX","ACQ_INFO_TX"FILENAME_TX","LINE_NUMBER_CT"

"CIN192304170","19230417",0,"Tuesday",0,"F","D","SLN","CIN","CIN07","pfefj101","donop102","quige901","pfirc901","(none)","(none)","","",30338,"128","Wayne Townsend","Wayne Townsend","2000/10/11 10:25PM","",1,0,0,0,-1,0,0,0,151,11,2,3,13,9,1,0,10,11,"donop102","selle101","","","bladr102",7,"smitj106",9,"hornr101",4,"bottj101",3,"stocm101",5,"muelh102",8,"freih101",6,"ainse101",2,"pfefj101",1,"burng101",9,"harpg101",8,"duncp101",7,"bohns101",4,"fonsl101",3,"pineb101",5,"cavei101",6,"wingi101",2,"donop102",1,"selle101","","","",,,65,,,,00000011000,01000100001,43,0,0,0,2,0,0,1,1,0,4,0,1,2,0,2,3,3,0,0,32,16,0,1,0,36,3,0,0,3,3,1,0,6,2,2,0,0,0,0,1,2,2,0,0,33,17,0,2,0,,,,,,,,,,,"Pete Donohue","Epp Sell","(none)","burng101","George Burns","Ray Blades","Jack Smith","Rogers Hornsby","Jim Bottomley","Milt Stock","Heinie Mueller","Howard Freigau","Eddie Ainsmith","Jeff Pfeffer","George Burns","George Harper","Pat Duncan","Sam Bohne","Lew Fonseca","Babe Pinelli","Ike Caveney","Ivey Wingo","Pete Donohue",,1923CIN.EVN.regular.game.csv",2

"CIN192304180","19230418",0,"Wednesday",0,"F","D","SLN","CIN","CIN07","tonef101","rixee101","quige901","pfirc901","(none)","(none)","","",3000,"128","Wayne Townsend","Wayne Townsend","2000/10/12 11:32AM","",1,0,0,0,-1,0,0,0,122,9,4,2,12,8,2,0,11,7,"tonef101","rixee101","","","bladr102",7,"mannl101",8,"hornr101",4,"bottj101",3,"stocm101",5,"schuj101",9,"freih101",6,"clemv101",2,"tonef101",1,"burng101",9,"harpg101",8,"duncp101",7,"bohns101",4,"fonsl101",3,"hargb101",2,"pineb101",5,"cavei101",6,"rixee101",1,"","","","",,,54,,,,001000111,000002000,38,2,0,1,4,1,0,0,3,1,2,0,0,0,0,1,1,1,1,0,27,11,0,0,0,31,2,0,0,1,3,0,0,2,0,6,1,0,0,0,1,4,4,0,0,27,15,0,0,0,,,,,,,,,,,"Fred Toney","Eppa Rixey","(none)","freih101","Howard Freigau","Ray Blades","Les Mann","Rogers Hornsby","Jim Bottomley","Milt Stock","Joe Schultz","Howard Freigau","Verne Clemons","Fred Toney","George Burns","George Harper","Pat Duncan","Sam Bohne","Lew Fonseca","Bubbles Hargrave","Babe Pinelli","Ike Caveney","Eppa Rixey",,1923CIN.EVN.regular.game.csv",3

"CIN192304190","19230419",0,"Thursday",0,"F","D","SLN","CIN","CIN07","hainj101","keckc101","quige901","pfirc901","(none)","(none)","","",4000,"128","Wayne Townsend","Wayne Townsend","2000/10/13 11:08PM","",1,0,0,0,-1,0,0,0,110,9,11,8,14,10,2,1,8,5,"hainj101","keckc101","","","bladr102",7,"smitj106",9,"hornr101",4,"bottj101",3,"stocm101",5,"muelh102",8,"freih101",6,"ainse101",2,"hainj101",1,"burng101",9,"harpg101",8,"duncp101",7,"bohns101",4,"fonsl101",3,"pineb101",5,"cavei101",6,"wingi101",2,"keckc101",1,"","abrag101","","",,,54,,,,006100004,000200024,40,2,4,0,10,0,0,0,6,0,7,2,0,1,0,1,2,2,0,0,27,11,0,0,0,38,0,3,0,8,0,1,0,1,0,2,0,0,0,0,4,9,9,0,0,27,13,0,1,0,,,,,,,,,,,"Jesse Haines","Cactus Keck","(none)","stocm101","Milt Stock","Ray Blades","Jack Smith","Rogers Hornsby","Jim Bottomley","Milt Stock","Heinie Mueller","Howard Freigau","Eddie Ainsmith","Jesse Haines","George Burns","George Harper","Pat Duncan","Sam Bohne","Lew Fonseca","Babe Pinelli","Ike Caveney","Ivey Wingo","Cactus Keck",,1923CIN.EVN.regular.game.csv",4

"CIN192304200","19230420",0,"Friday",0,"F","D","SLN","CIN","CIN07","pertb101","luqud101","quige901","pfirc901","(none)","(none)","","",3000,"128","Wayne Townsend","Wayne Townsend","2000/10/14 7:48PM","",1,0,0,0,-1,0,0,0,124,9,2,10,8,8,3,2,9,9,"luqud101","doakb101","","","bladr102",7,"smitj106",9,"hornr101",4,"bottj101",3,"stocm101",5,"muelh102",8,"freih101",6,"clemv101",2,"pertb101",1,"burng101",9,"bohns101",4,"duncp101",7,"rouse101",8,"fonsl101",3,"hargb101",2,"pineb101",5,"cavei101",6,"luqud101",1,"stuaj101","","","",,,51,,,,002000000,02071000x,36,1,1,0,1,0,0,0,2,0,7,1,0,0,0,4,8,8,0,0,24,15,0,1,0,29,1,1,0,8,4,0,1,9,1,2,1,1,1,0,1,1,1,0,1,27,9,0,0,0,,,,,,,,,,,"Dolf Luque","Bill Doak","(none)","bohns101","Sam Bohne","Ray Blades","Jack Smith","Rogers Hornsby","Jim Bottomley","Milt Stock","Heinie Mueller","Howard Freigau","Verne Clemons","Bill Pertica","George Burns","Sam Bohne","Pat Duncan","Edd Roush","Lew Fonseca","Bubbles Hargrave","Babe Pinelli","Ike Caveney","Dolf Luque",,1923CIN.EVN.regular.game.csv",5

"CIN192304210","19230421",0,"Saturday",0,"F","D","PIT","CIN","CIN07","coopw101","donop102","morac102","emslb101","(none)","(none)","","",0,"154","Wayne Townsend","Wayne Townsend","2000/10/17 11:10PM","",1,0,0,0,-1,0,0,0,118,9,6,12,12,17,3,2,11,7,"donop102","coopw101","","","marar101",6,"carem101",8,"bigbc101",7,"russr102",9,"tierc101",4,"trayp101",5,"grimc101",3,"schmw102",2,"coopw101",1,"burng101",9,"bohns101",4,"duncp101",7,"rouse101",8,"fonsl101",3,"hargb101",2,"pineb101",5,"cavei101",6,"donop102",1,"hamie101","","","",,,51,,,,001100301,44010210x,40,0,0,0,4,0,0,0,4,0,2,0,0,0,0,4,9,9,0,0,24,14,0,2,0,35,0,1,0,11,2,1,0,5,0,3,0,1,2,0,1,4,4,1,0,27,17,0,0,0,,,,,,,,,,,"Pete Donohue","Wilbur Cooper","(none)","duncp101","Pat Duncan","Rabbit Maranville","Max Carey","Carson Bigbee","Reb Russell","Cotton Tierney","Pie Traynor","Charlie Grimm","Walter Schmidt","Wilbur Cooper","George Burns","Sam Bohne","Pat Duncan","Edd Roush","Lew Fonseca","Bubbles Hargrave","Babe Pinelli","Ike Caveney","Pete Donohue",,1923CIN.EVN.regular.game.csv",6
