"GAME_ID","INN_CT","BAT_HOME_ID","SUB_ID","SUB_HOME_ID","SUB_LINEUP_ID","SUB_FLD_CD","REMOVED_ID","REMOVED_FLD_CD","EVENT_ID"FILENAME_TX","LINE_NUMBER_CT"

"BAL201504100",4,0,"bracb001",1,0,1,"norrb001",1,342015BAL.EVA.regular.sub.csv",2

"BAL201504100",6,0,"garcj005",1,0,1,"bracb001",1,522015BAL.EVA.regular.sub.csv",3

"BAL201504100",6,1,"tolls001",0,3,9,"bautj002",9,582015BAL.EVA.regular.sub.csv",4

"BAL201504100",7,1,"hendl001",0,0,1,"buehm001",1,672015BAL.EVA.regular.sub.csv",5

"BAL201504100",8,0,"wrigw001",1,0,1,"garcj005",1,722015BAL.EVA.regular.sub.csv",6

"BAL201504100",8,1,"hynec001",0,0,1,"hendl001",1,732015BAL.EVA.regular.sub.csv",7

"BAL201504100",9,1,"estrm001",0,0,1,"hynec001",1,832015BAL.EVA.regular.sub.csv",8

"BAL201504110",4,1,"hynec001",0,0,1,"sanca006",1,332015BAL.EVA.regular.sub.csv",9

"BAL201504110",5,1,"redmt002",0,0,1,"hynec001",1,392015BAL.EVA.regular.sub.csv",10

"BAL201504110",7,1,"tolls001",0,1,6,"reyej001",6,582015BAL.EVA.regular.sub.csv",11

"BAL201504110",7,1,"hendl001",0,0,1,"redmt002",1,582015BAL.EVA.regular.sub.csv",12

"BAL201504110",8,0,"huntt002",1,0,1,"jimeu001",1,612015BAL.EVA.regular.sub.csv",13

"BAL201504110",8,1,"valed001",0,3,9,"bautj002",9,652015BAL.EVA.regular.sub.csv",14

"BAL201504110",9,0,"britz001",1,0,1,"huntt002",1,682015BAL.EVA.regular.sub.csv",15

"BAL201504120",3,0,"gausk001",1,0,1,"tillc001",1,282015BAL.EVA.regular.sub.csv",16

"BAL201504120",5,0,"matub001",1,0,1,"gausk001",1,482015BAL.EVA.regular.sub.csv",17

"BAL201504120",5,1,"loupa001",0,0,1,"hutcd001",1,552015BAL.EVA.regular.sub.csv",18

"BAL201504120",7,0,"bracb001",1,0,1,"matub001",1,632015BAL.EVA.regular.sub.csv",19

"BAL201504120",7,1,"osunr001",0,0,1,"loupa001",1,662015BAL.EVA.regular.sub.csv",20

"BAL201504120",8,0,"odayd001",1,0,1,"bracb001",1,722015BAL.EVA.regular.sub.csv",21

