"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"MIN198404030",51,"Debut game for Keith Comstock","1984MIN.EVA.regular.comment.csv",2
"MIN198404030",55,"Debut game for Dwight Lowry","1984MIN.EVA.regular.comment.csv",3
"MIN198404030",61,"Debut game for Barbaro Garbey","1984MIN.EVA.regular.comment.csv",4
"MIN198404030",71,"Debut game for Dave Meier","1984MIN.EVA.regular.comment.csv",5
"MIN198404050",16,"Debut game for Jeff Reed","1984MIN.EVA.regular.comment.csv",6
"MIN198404170",23,"$hit on the right hip","1984MIN.EVA.regular.comment.csv",7
"MIN198404170",61,"418 foot homer","1984MIN.EVA.regular.comment.csv",8
"MIN198404170",62,"$both teams warned by HP umpire Don Denkinger","1984MIN.EVA.regular.comment.csv",9
"MIN198404170",65,"ej,filsp001,P,denkd901,Throwing at batter ej,gardb101,M,denkd901,Automatic ejection after warning $Pitcher Filson and manager Gardner ejected by HP umpire Denkinger for brushing back DeCinces after warning previous inning; Gardner protested that John had hit two batters and Filson had hit no one; Brown ran in from CF to argue but was told to go back to his position","1984MIN.EVA.regular.comment.csv",10
"MIN198405160",0,"45517 no shows","1984MIN.EVA.regular.comment.csv",11
"MIN198405160",64,"$liner off Ed Hodge's left shin which caromed to Gary Gaetti","1984MIN.EVA.regular.comment.csv",12
"MIN198405190",18,"$Kirby Puckett suffered bruised left shin in collision","1984MIN.EVA.regular.comment.csv",13
"MIN198405190",42,"ej,alleg001,P,neudj901,Fighting with Tom Brunansky ej,brunt001,P,neudj901,Fighting with Gary Allenson $Tom Brunansky scored easily on the play, sliding over HP well before the throw; as Brunansky got up to go to the bench, catcher Gary Allenson threw a punch at Brunansky's face; the players wrestled to the ground and both benches cleared; Allenson and Brunansky ejected by HP umpire Jerry Neudecker","1984MIN.EVA.regular.comment.csv",14
"MIN198405250",78,"$John Butcher left with sore rib cage muscle","1984MIN.EVA.regular.comment.csv",15
"MIN198406050",44,"$Gary Ward fell after rounding 2B","1984MIN.EVA.regular.comment.csv",16
"MIN198406210",23,"ej,Pat Majeske,N,kaisk901,Tipping pitches to Twins batters [video operator] Video operator Pat Majeske ejected by HP umpire Ken Kaiser for tipping pitches to Twins batters sometime in fourth inning","1984MIN.EVA.regular.comment.csv",17
"MIN198406220",48,"ej,bannf001,P,barnl901,Balls and strikes (after removal) Floyd Bannister ejected by HP umpire Larry Barnett for arguing balls and strikes after being removed from the game","1984MIN.EVA.regular.comment.csv",18
"MIN198406230",62,"ej,gardb101,M,fordd901,Call strike 3 $Twins manager Gardner ejected by HP umpire Ford for arguing called strike 3 to Hrbek","1984MIN.EVA.regular.comment.csv",19
"MIN198406240",70,"$the homer was a bloop hit which bounced over Harold Baines and was retrieve be center fielder Rudy Law","1984MIN.EVA.regular.comment.csv",20
"MIN198407070",12,"Debut game for Mike Pagliarulo","1984MIN.EVA.regular.comment.csv",21
"MIN198407120",5,"$Kirby Puckett called for interference for running into his own bunt","1984MIN.EVA.regular.comment.csv",22
"MIN198407140",92,"ej,waltm001,P,voltv901,Call at HP (Bumped umpire) $Kirk Gibson ran into HP standing and shouldered catcher Dave Engle; HP umpire Vic Voltaggio made no call on the play and Gibson moved to step on the plate; once Gibson touched the plate, Voltaggio called him safe; Twins manager Billy Gardner argued for 10 minutes, pitcher Mike Walters ejected by Voltaggio for bumping the arbiter; the Twins showed a replay on the scoreboard, which incited the crowd","1984MIN.EVA.regular.comment.csv",23
"MIN198407270",11,"play string confirmed in Min Star","1984MIN.EVA.regular.comment.csv",24
"MIN198407270",58,"hit on the leg","1984MIN.EVA.regular.comment.csv",25
"MIN198407270",59,"$Mike Smithson left with pulled rib-cage muscle","1984MIN.EVA.regular.comment.csv",26
"MIN198407270",61,"$Twins manager Billy Gardner talked to catcher Dave Engle and with pitcher Len Whitehouse","1984MIN.EVA.regular.comment.csv",27
"MIN198407270",62,"$Twins manager Billy Gardner replaced Len Whitehouse with Ron Davis but Angels manager John McNamara complained so Davis was sent back to the bullpen because this was the second trip to the mound during the same at bat","1984MIN.EVA.regular.comment.csv",28
"MIN198407300",42,"$Kirby Puckett caught Mickey Hatcher's deflection","1984MIN.EVA.regular.comment.csv",29
"MIN198408140",0,"$Harmon Killebrew Night","1984MIN.EVA.regular.comment.csv",30
"MIN198408140",29,"$the ball fell between Houston Jimenez and Andre David","1984MIN.EVA.regular.comment.csv",31
"MIN198408260",2,"$Tony Fernandez rounded 2B too far","1984MIN.EVA.regular.comment.csv",32
"MIN198408260",4,"ej,mosel001,P,cobld901,Call at 2B Lloyd Moseby ejected by 2B umpire Drew Coble","1984MIN.EVA.regular.comment.csv",33
"MIN198408260",11,"358'","1984MIN.EVA.regular.comment.csv",34
"MIN198408260",14,"417'","1984MIN.EVA.regular.comment.csv",35
"MIN198408260",49,"$Ken Schrom reinjured his back; he had started toward 1B and then turned to backup HP","1984MIN.EVA.regular.comment.csv",36
"MIN198408300",72,"Debut game for Curt Wardle","1984MIN.EVA.regular.comment.csv",37
"MIN198409070",64,"Debut game for Dwayne Henry","1984MIN.EVA.regular.comment.csv",38
"MIN198409100",61,"ej,gardb101,M,sprim901,Call at 1B $Twins manager Gardner ejected by 1B umpire Springstead for arguing that Wilson was out at 1st on infield single","1984MIN.EVA.regular.comment.csv",39
"MIN198409100",78,"Debut game for Dave Leeper","1984MIN.EVA.regular.comment.csv",40
