GAME_ID,EVENT_ID,COMMENT_TX
"KCA198204100",62,"Debut game for Larry Pashnick"
"KCA198204110",0,"West wind at 15-25 MPH."
"KCA198205020",48,"$Lee May injured on Hosken Powell's double"
"KCA198205110",88,"54 minute rain delay from 9:14 to 10:08"
"KCA198205120",80,"ej,mclic101,C,fordd901,Bench jockeying $rewers coach McLish ejected by 1B umpire Ford for bench jockeying while Wathan was batting"
"KCA198205150",11,"$Vida Blue pulled left leg muscle on strikeout pitch to Tony Perez"
"KCA198205160",18,"$Bobby Ojeda left due to line drive off of left shin in 1st inning"
"KCA198205180",22,"$Dave Winfield pulled left hamstring beating out bunt"
"KCA198205210",0,"Wind from north."
"KCA198205210",47,"$Dennis Leonard hit on index and middle fingers of his right hand"
"KCA198205220",26,"ej,terww101,C,merrd901,Fair/foul call Rangers coach Wayne Terwilliger ejected by 3B umpire Durwood Merrill arguing apparent double down the left field by Leon Roberts that was called foul"
"KCA198205230",0,"North wind."
"KCA198205310",0,"NW wind."
"KCA198206010",0,"Light NW wind."
"KCA198206020",0,"NE wind."
"KCA198206280",17,"Debut game for Steve Hammond"
"KCA198207030",73,"ej,jackr001,P,shulj901,Called third strike Reggie Jackson ejected by HP umpire John Shulock"
"KCA198207060",8,"Debut game for Don Slaught"
"KCA198208110",3,"ej,harrt001,P,hendt901,Called third strike $Toby Harrah ejected by HP umpire Ted Hendry"
"KCA198208200",0,"North wind."
"KCA198208200",56,"Debut game for Jim Siwy"
"KCA198208200",60,"ej,larut101,M,fordd901,Balls and strikes (Threw helmet) $White Sox manager LaRussa ejected by HP umpire Ford for arguing balls and strikes after McRae's home run; threw helmet"
"KCA198208200",67,"ej,larut101,M,fordd901,Arguing McRae should've been tossed White Sox manager Tony LaRussa ejected by HP umpire Dale Ford"
"KCA198208210",20,"$Tony Bernazard called for interference at 2B"
"KCA198208220",0,"Southwest wind."
"KCA198208310",0,"South wind."
"KCA198209010",52,"ej,otisa001,P,johnm901,Intentionally throwin bat during swing ej,martj103,C,merrd901,Arguing call from previous inning Amos Otis ejected by HP Umpire Mark Johnson for throwing bat on strike three; Royals coach Jose Martinez ejected by 1B umpire Durwood Merrill in the next inning for continuing to argue about this call"
"KCA198209050",49,"ej,gossr001,P,coont901,Bench jockeying Rich Gossage ejected by HP umpire Terry Cooney for bench jockeying"
"KCA198209120",97,"Debut game for Buddy Biancalana Debut game for Ron Johnson"
"KCA198209130",62,"Debut game for Orlando Mercado"
