"GAME ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"DET193904180",0,"$White Sox marched to flag raising wearing their red leather jackets with a lot of multicolor trimming such as the Comiskey trade emblem on the chest and needlework numbers on sleeve. Field very muddy.","1939DET.EVA.regular.comment.csv",2
"DET193904180",61,"$Fox's bunt took crazy bounce past Kuhel.","1939DET.EVA.regular.comment.csv",3
"DET193904180",64,"ej,dykej101,M,quinj901,Call at 1B $Bridges' ball off pitcher's shin to Kuhel. Kuhel flipped to Rigney but ump Quinn called safe. Dykes argued, threw his cap, and was ejected by ump Quinn.","1939DET.EVA.regular.comment.csv",4
"DET193904180",74,"$Dietrich fell in mud as he went to field Fox.srounder.","1939DET.EVA.regular.comment.csv",5
"DET193904200",4,"$Walker and Appling collided so fly became double.","1939DET.EVA.regular.comment.csv",6
"DET193904200",39,"$Silvestri's throw to Whitehead was wild so Walker scored.","1939DET.EVA.regular.comment.csv",7
"DET193904240",65,"pbp account ends here, rest deduced","1939DET.EVA.regular.comment.csv",8
"DET193904250",59,"pbp account ends here, rest deduced","1939DET.EVA.regular.comment.csv",9
"DET193904260",65,"pbp account ends here, rest deduced","1939DET.EVA.regular.comment.csv",10
"DET193905020",53,"$This was Fred Hutchinson's major-league debut","1939DET.EVA.regular.comment.csv",11
"DET193905060",29,"scorer 280 had 86 not 74","1939DET.EVA.regular.comment.csv",12
"DET193905110",7,"DWS: bogus FLE","1939DET.EVA.regular.comment.csv",13
"DET193905270",67,"$21 minute rain delay","1939DET.EVA.regular.comment.csv",14
"DET193905290",54,"$Fox's throw bounced up and hit Rogell in nose; he left game","1939DET.EVA.regular.comment.csv",15
"DET193906080",2,"$Rogell was spiked while tagging out Gantenbein and left","1939DET.EVA.regular.comment.csv",16
"DET193906080",6,"$Walker injured sliding into second and left game","1939DET.EVA.regular.comment.csv",17
"DET193906090",83,"arbitrary 7 to 3","1939DET.EVA.regular.comment.csv",18
"DET193906102",12,"$Greenberg stole home when P threw to 1B.","1939DET.EVA.regular.comment.csv",19
"DET193906300",47,"ej,appll101,P,romme101,Called third strike ej,smite105,P,romme101,Bench jockeying $Appling ejected for arguing called third strike; Eddie Smith ejected from the bench for joining the argument","1939DET.EVA.regular.comment.csv",20
"DET193907011",58,"$Throw went into Sox dugout","1939DET.EVA.regular.comment.csv",21
"DET193907011",70,"3-2 count","1939DET.EVA.regular.comment.csv",22
"DET193907011",81,"$Kuhel went for Fox's ball and no one covered 1B.","1939DET.EVA.regular.comment.csv",23
"DET193907012",44,"ej,greeh102,P,romme101,Fighting $After Kuehl returned safely to first on pickoff try, Greenberg punched him lightly on the cheek, claiming that Kuhel had tried to spike him; Greenberg was ejected","1939DET.EVA.regular.comment.csv",24
"DET193907020",32,"ej,dykej101,M,romme101,Called third strike ej,lyont102,P,romme101,Called third strike ej,mcnae101,P,romme101,Called third strike $McNair, Chicago manager Dykes and pitcher Lyons all ejected by HP umpire Rommel for arguing strike 3","1939DET.EVA.regular.comment.csv",25
"DET193907040",72,"$Game 2 of scheduled doubleheader was called with two out in bottom of third inning due to rain and darkness","1939DET.EVA.regular.comment.csv",26
"DET193907140",0,"fielding for DET cannot match","1939DET.EVA.regular.comment.csv",27
"DET193907161",55,"guess E is E4","1939DET.EVA.regular.comment.csv",28
"DET193907170",16,"above this point switch 5 to 6","1939DET.EVA.regular.comment.csv",29
"DET193907170",57,"$Cronin knocked unconscious in collision with Higgins; After delay Cronin continued but left game after inning.","1939DET.EVA.regular.comment.csv",30
"DET193907180",0,"$3000 boy scouts were guests at game.","1939DET.EVA.regular.comment.csv",31
"DET193907180",22,"$Lewis hit on shoulder.","1939DET.EVA.regular.comment.csv",32
"DET193907180",41,"$Ferrell received split finger on foul tip by Tebbets.","1939DET.EVA.regular.comment.csv",33
"DET193907190",31,"$Line drive off Rowe's knee and he left game","1939DET.EVA.regular.comment.csv",34
"DET193907221",59,"may not be PH","1939DET.EVA.regular.comment.csv",35
"DET193908090",60,"$Marcum hit by line drive, carried off field","1939DET.EVA.regular.comment.csv",36
"DET193908100",9,"ej,dykej101,M,romme101,Call at HP $Appling tried for second but caught in rundown. Walker made a dash for home. Dykes ejected by Rommel for arguing Tebbetts missed tag.","1939DET.EVA.regular.comment.csv",37
"DET193908100",11,"ej,lyont102,P,romme101,Call at HP $Lyons ejected by Rommel.  As Lyons walked by Tiger dugout Tigers tipped their caps and threw towels to him.  Lyons responded by throwing a handful of dirt in their faces.","1939DET.EVA.regular.comment.csv",38
"DET193908100",37,"total guess WP here","1939DET.EVA.regular.comment.csv",39
"DET193908100",50,"best guess SB here","1939DET.EVA.regular.comment.csv",40
"DET193908100",65,"I know unassisted DP somewhere so guessing here","1939DET.EVA.regular.comment.csv",41
"DET193908100",68,"rundown might have been more complex than 52","1939DET.EVA.regular.comment.csv",42
"DET193908100",73,"total guess E9 here","1939DET.EVA.regular.comment.csv",43
"DET193908110",16,"CC4: 412 had 7/F not K","1939DET.EVA.regular.comment.csv",44
"DET193908110",33,"CC4: 412 had 643 here ","1939DET.EVA.regular.comment.csv",45
