"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"SDN199204100",65,"ej,candj001,P,darlg901,Balls and strikes $Pitcher Candelaria ejected by HP umpire Darling for arguing balls and strikes","1992SDN.EVN.regular.comment.csv",2
"SDN199204100",66,"ej,strad001,P,darlg901,Balls and strikes $Dodgers Strawberry ejected by HP umpre Darling from bench for arguing balls and strikes after he batted","1992SDN.EVN.regular.comment.csv",3
"SDN199204220",70,"ej,smitl002,P,quicj901,Called third strike Lonnie Smith ejected by HP umpire Jim Quick","1992SDN.EVN.regular.comment.csv",4
"SDN199204240",66,"$ball over wall and off Roberts glove","1992SDN.EVN.regular.comment.csv",5
"SDN199204280",42,"Stillwell removed due to dislocated ring finger","1992SDN.EVN.regular.comment.csv",6
"SDN199204300",56,"ej,riddg801,M,froeb901,Call at 2B $Padres manager Riddoch ejected by 2B umpire Froemming for arguing Hill had been picked off 2nd","1992SDN.EVN.regular.comment.csv",7
"SDN199204300",59,"single pop fly over drawn in infield","1992SDN.EVN.regular.comment.csv",8
"SDN199204300",76,"ball bounced away from Clark, rolled under stands","1992SDN.EVN.regular.comment.csv",9
"SDN199205030",4,"ball bounced off jut of stands at bullpen into RF","1992SDN.EVN.regular.comment.csv",10
"SDN199205180",59,"Debut game for Eric Hillman","1992SDN.EVN.regular.comment.csv",11
"SDN199205190",5,"$Cone hit Fernandez because he kept stepping out","1992SDN.EVN.regular.comment.csv",12
"SDN199205190",6,"broken bat","1992SDN.EVN.regular.comment.csv",13
"SDN199205200",12,"ej,riddg801,M,relic901,Called third strike ej,teuft001,P,relic901,Called third strike Tim Teufel and Padres manager Greg Riddoch ejected by HP umpire Charlie Reliford","1992SDN.EVN.regular.comment.csv",14
"SDN199205210",8,"1st inning took 26 minutes to play","1992SDN.EVN.regular.comment.csv",15
"SDN199205210",21,"the 2nd inning took 26 minutes to play","1992SDN.EVN.regular.comment.csv",16
"SDN199205210",40,"4th inning took 23 minutes","1992SDN.EVN.regular.comment.csv",17
"SDN199205250",4,"$Espy had to hold to see if ball would be caught","1992SDN.EVN.regular.comment.csv",18
"SDN199205250",48,"$the first pitch to Gary Sheffield was high and inside; pitcher Zane Smith was warned by HP umpire Larry Poncino","1992SDN.EVN.regular.comment.csv",19
"SDN199205250",49,"$Sheffield HR 8th in Jack Murphy Stadium history to reach 2nd deck","1992SDN.EVN.regular.comment.csv",20
"SDN199205270",6,"$Kevin Ward robbed Jeff King of home run by catching ball that had cleared the fence","1992SDN.EVN.regular.comment.csv",21
"SDN199206060",24,"ej,gantr001,P,crawj901,Call at 2B (Threw helmet) Ron Gant ejected by 2B umpire Jerry Crawford","1992SDN.EVN.regular.comment.csv",22
"SDN199206090",17,"just over glove of Fernandez","1992SDN.EVN.regular.comment.csv",23
"SDN199206220",25,"Sheffield pulled foul pop out of camera well","1992SDN.EVN.regular.comment.csv",24
"SDN199206220",47,"ej,lasot101,M,wendh901,Balls and strikes $Dodgers manager Lasorda ejected by HP umpire Wendelstedt for arguing balls and strikes while Gwynn at bat","1992SDN.EVN.regular.comment.csv",25
"SDN199206230",50,"$Eric Davis caught ball over wall; pulled back homer","1992SDN.EVN.regular.comment.csv",26
"SDN199207090",35,"overslid bag","1992SDN.EVN.regular.comment.csv",27
"SDN199207120",50,"Stillwell & Fernandez collided up the middle","1992SDN.EVN.regular.comment.csv",28
"SDN199207290",24,"Walters left game due to strained right hamstring","1992SDN.EVN.regular.comment.csv",29
"SDN199207290",46,"Tony Gwynn pulled back homer","1992SDN.EVN.regular.comment.csv",30
"SDN199208060",57,"$Andy Benes out for running outside basepath","1992SDN.EVN.regular.comment.csv",31
"SDN199208090",61,"$Sheffield knocked unconscious at 2B on slide","1992SDN.EVN.regular.comment.csv",32
"SDN199208250",3,"$Harkey left without throwing any pitches","1992SDN.EVN.regular.comment.csv",33
"SDN199208280",1,"$Benito Santiago got his hand caught in HP umpire Kerwin Danley's mask on attempted pickoff throw","1992SDN.EVN.regular.comment.csv",34
"SDN199209140",78,"Debut game for Guillermo Velasquez","1992SDN.EVN.regular.comment.csv",35
"SDN199209150",25,"ej,lasot101,M,poncl901,Warning given to Orel Hershiser $after Orel Hershiser hit Gary Sheffield for the second time in the game, HP umpire Larry Poncino warned Hershiser; Dodgers manager Tommy Lasorda argued with and was ejected by Poncino","1992SDN.EVN.regular.comment.csv",36
"SDN199209240",48,"lost ball in the sun","1992SDN.EVN.regular.comment.csv",37
